anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,07,14,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,14,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,14,BMW,X3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,M Performance,SAV,1
2026,07,14,BYD,DOLPHIN SURF,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,07,14,BYD,SEAL,01,Álava,Private,BEV,KKL,REST,Standard,SEDAN,1
2026,07,14,CITROEN,C3,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,07,14,CITROEN,JUMPY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,14,DACIA,BIGSTER,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,07,14,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,07,14,FORD,TRANSIT,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,14,FORD,TRANSIT COURIER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,14,HONDA,CIVIC,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,14,IVECO,DAILY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,14,JAECOO,JAECOO 5,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,14,KIA,EV3,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,07,14,LEAPMOTOR,C10,01,Álava,Private,BEV,MKL,REST,Standard,SAV,1
2026,07,14,MAZDA,CX5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,14,MITSUBISHI,OUTLANDER,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,14,NISSAN,X-TRAIL,01,Álava,Private,ICE,KKL,REST,Standard,SUV,1
2026,07,14,OMODA,OMODA 5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2026,07,14,SEAT,ARONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,14,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,14,TOYOTA,RAV 4,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,07,14,VOLVO,XC60,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,14,BMW,X3,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,14,CITROEN,C3,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,07,14,CUPRA,CUPRA LEON,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,1
