anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,cod_prov,provincia,dealer_estimated,dealer_id,confidence,source_confidence,count
2026,07,02,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,21,Huelva,huelva wagen,HUELVA WAGEN,high,official,1
2026,07,02,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,31,Navarra,iruñamovil,IRUNAMOVIL,high,official,1
2026,07,02,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,jarmauto,JARMAUTO,high,official,1
2026,07,02,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,f. tomé,F TOME,high,official,1
2026,07,02,AUDI,Q8,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,15,A Coruña,bonaval premium,BONAVAL PREMIUM,high,official,1
2026,07,02,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,bymycar madrid,100873,high,internal,1
2026,07,02,BMW,SERIE 7,Private,ICE,Gasolina/Electrico Enchufable,GKL,FOCUS SEGMENT,Standard,SEDAN,19,Guadalajara,autopremier,100349,high,internal,1
2026,07,02,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,06,Badajoz,mandel motor,100380:mandel-motor,high,internal,1
2026,07,02,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,quadis munich,100909,high,internal,1
2026,07,02,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,26,La Rioja,autoberón,100597,high,internal,1
2026,07,02,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,bymycar madrid,100873,high,internal,1
2026,07,02,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,49,Zamora,autoram,100454,high,internal,1
2026,07,02,BMW,X2,Private,ICE,Diesel Mild Hybrid,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,bymycar madrid,100873,high,internal,1
2026,07,02,BMW,X3,Private,ICE,Gasolina Mild Hybrid,KKL,FOCUS SEGMENT,M Performance,SAV,09,Burgos,burgocar,100190,high,internal,1
2026,07,02,BMW,X3,Private,ICE,Gasolina Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,28,Madrid,movilnorte,100213,high,internal,1
2026,07,02,BMW,X5,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,SAV,17,Girona,oliva motor girona,100817,high,internal,1
2026,07,02,BMW,X6,Private,ICE,Gasolina Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,28,Madrid,bymycar madrid,100873,high,internal,1
2026,07,02,BMW,X7,Private,ICE,Gasolina Mild Hybrid,GKL,FOCUS SEGMENT,M Performance,SAV,28,Madrid,bymycar madrid,100873,high,internal,1
2026,07,02,BMW,iX1,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,15,A Coruña,amiocar,100346,high,internal,1
2026,07,02,BMW,iX2,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,35,Las Palmas,marmotor,100738,high,internal,1
2026,07,02,BMW,iX3,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,29,Málaga,automotor,100586,high,internal,1
2026,07,02,CUPRA,CUPRA LEON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,18,Granada,vigilsa,03913D,high,official,1
2026,07,02,CUPRA,CUPRA LEON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,21,Huelva,huelva motor,03476D,high,official,1
2026,07,02,CUPRA,FORMENTOR,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAT,28,Madrid,castellana motor,0A111D,high,official,1
2026,07,02,CUPRA,FORMENTOR,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,SAT,36,Pontevedra,copervi,03764D,high,official,1
2026,07,02,CUPRA,RAVAL,Private,BEV,Electrico,UKL1,REST,Standard,HACH 5P,22,Huesca,automoviles serrablo,03808D,medium,official,1
2026,07,02,CUPRA,RAVAL,Private,BEV,Electrico,UKL1,REST,Standard,HACH 5P,48,Bizkaia,lugaritz,00540R,high,official,1
2026,07,02,CUPRA,TAVASCAN,Private,BEV,Electrico,UKL2,REST,Standard,SAV,18,Granada,vigilsa,03913D,high,official,1
2026,07,02,DACIA,BIGSTER,Private,ICE,Gasolina/Electrico,UKL2,REST,Standard,SAV,07,Baleares,"punicauto, s.l.",72459800,high,official,1
2026,07,02,DACIA,BIGSTER,Private,ICE,Gasolina/Electrico,UKL2,REST,Standard,SAV,08,Barcelona,"remm guitart, s.l.",72405237,high,official,1
2026,07,02,DACIA,BIGSTER,Private,ICE,Gasolina/Electrico,UKL2,REST,Standard,SAV,15,A Coruña,"caetano formula galicia, s.l.u",72405438,high,official,1
2026,07,02,DACIA,BIGSTER,Private,ICE,Gasolina/Electrico,UKL2,REST,Standard,SAV,24,León,"leomovil, s.l.",72423617,high,official,1
2026,07,02,DACIA,BIGSTER,Private,ICE,Gasolina/Electrico,UKL2,REST,Standard,SAV,49,Zamora,"leomovil, s.l.",72405467,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,03,Alicante,"talleres gis-ver, s.l.",72437909,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,04,Almería,"syrsa automocion, s.l.",72405321,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,06,Badajoz,"marcesa servicios, s.a.",72457509,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,07,Baleares,"dibauto plus, s.a",72405427,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,07,Baleares,"punicauto, s.l.",72459800,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,08,Barcelona,solé fabrega automocio i serveis s.l.,72405440,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,14,Córdoba,"mezquita motor, s.l. unipersonal",72405434,medium,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,16,Cuenca,"automaor, s.l",72405426,high,official,1
2026,07,02,DACIA,DUSTER,Private,ICE,Gasolina/Electrico,SKL,REST,Standard,PICKUP,17,Girona,"intercargirona.s,l",72434434,high,official,1
