yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202408,INFO,CARROCERO_UNMAPPED,EUROCARROCERA,,registros_carrocero_sin_chasis_detectado,39,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202408,INFO,CARROCERO_UNMAPPED,SOCAGE,,registros_carrocero_sin_chasis_detectado,28,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202408,INFO,ITV_QUALITY_SUSPECT,MG,Private,registros_ficha_itv_sospechosa_no_excluidos,1,1,"vin10=HDK4362233; ficha ITV con MMA invalida pendiente de revision (homologacion=M1, mma=0)"
202408,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,114,100,pool_b00d_private=1995; rate=0.0573
