anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2025,01,ALFA ROMEO,JUNIOR,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2025,01,BMW,SERIE 1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2025,01,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2025,01,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,01,BMW,X2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2025,01,BMW,X2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,01,BMW,X3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,01,BMW,X4,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,01,BMW,X4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,M Performance,SAV,1
2025,01,BMW,X5,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2025,01,BMW,iX1,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,01,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2025,01,CITROEN,BERLINGO,01,Álava,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2025,01,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,13
2025,01,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2025,01,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,10
2025,01,CITROEN,C4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2025,01,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2025,01,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,3
2025,01,CITROEN,C4X,01,Álava,Private,BEV,UKL2,REST,Standard,SEDAN,1
2025,01,CITROEN,C4X,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,1
2025,01,CITROEN,C5 AIRCROSS,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,2
2025,01,CITROEN,SPACETOURER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2025,01,CUPRA,BORN,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2025,01,CUPRA,CUPRA LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2025,01,CUPRA,CUPRA LEON,01,Álava,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,1
2025,01,CUPRA,TERRAMAR,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2025,01,CUPRA,TERRAMAR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2025,01,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,6
2025,01,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,2
2025,01,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,14
2025,01,DACIA,SPRING,01,Álava,Private,BEV,UKL0,REST,Standard,SAV,2
2025,01,DFSK,E5,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2025,01,FIAT,PANDA,01,Álava,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2025,01,FORD,FOCUS,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,3
2025,01,FORD,KUGA,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,10
2025,01,FORD,KUGA,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,1
2025,01,FORD,PUMA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2025,01,FORD,PUMA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2025,01,FORD,TOURNEO,01,Álava,Corporate,PHEV,SKL,REST,Standard,TRANSPORTER,2
2025,01,FORD,TOURNEO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,3
2025,01,FORD,TOURNEO,01,Álava,Private,PHEV,SKL,REST,Standard,TRANSPORTER,2
2025,01,HONDA,ZR-V,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2025,01,HYUNDAI,BAYON,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2025,01,HYUNDAI,I20,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,4
2025,01,HYUNDAI,KONA,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,2
2025,01,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,3
2025,01,HYUNDAI,TUCSON,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2025,01,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,12
