yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
20260625,INFO,CARROCERO_UNMAPPED,EUROCARROCERA,,registros_carrocero_sin_chasis_detectado,34,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
20260625,INFO,CARROCERO_UNMAPPED,SORTIMO,,registros_carrocero_sin_chasis_detectado,30,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
