anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,02,ALFA ROMEO,TONALE,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,02,ALPINE,A110,01,Álava,Private,ICE,KKL,REST,Standard,COUPE,1
2026,02,AUDI,A3,01,Álava,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,02,AUDI,A5,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,02,AUDI,Q2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,02,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,02,AUDI,Q4 SPORTBACK E-TRON,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,02,AUDI,Q6 E-TRON,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,02,AUDI,Q7,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,02,BMW,SERIE 3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,02,BMW,SERIE 3,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,02,BMW,SERIE 4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,1
2026,02,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,02,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,02,BMW,X7,01,Álava,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,SAV,1
2026,02,BMW,iX2,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,02,BYD,ATTO 2,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,02,BYD,ATTO 2,01,Álava,Private,PHEV,UKL1,REST,Standard,SAV,3
2026,02,BYD,DOLPHIN,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,02,BYD,DOLPHIN SURF,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,2
2026,02,BYD,SEAL 6,01,Álava,Corporate,PHEV,KKL,REST,Standard,SEDAN,1
2026,02,BYD,SEAL 6,01,Álava,Private,PHEV,KKL,REST,Standard,SEDAN,1
2026,02,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,2
2026,02,BYD,SEALION 7,01,Álava,Corporate,BEV,KKL,REST,Standard,SAV,1
2026,02,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,22
2026,02,CITROEN,C3,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,02,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,5
2026,02,CITROEN,C4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2026,02,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,28
2026,02,CITROEN,JUMPER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,02,CITROEN,JUMPY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,02,CUPRA,BORN,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2026,02,CUPRA,CUPRA LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,02,CUPRA,CUPRA LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,02,CUPRA,FORMENTOR,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,02,CUPRA,TERRAMAR,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,02,DACIA,BIGSTER,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,02,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,6
2026,02,DACIA,JOGGER,01,Álava,Corporate,ICE,UKL2,REST,Standard,MPV,1
2026,02,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,1
2026,02,DACIA,SANDERO,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,02,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,13
2026,02,DACIA,SPRING,01,Álava,Private,BEV,UKL0,REST,Standard,SAV,1
2026,02,DFSK,EC75,01,Álava,Corporate,BEV,,REST,Standard,,1
2026,02,DR,PK8,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,02,EBRO,S400,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,3
2026,02,EBRO,S700,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,02,EBRO,S700,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,2
2026,02,EBRO,S900,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,2
2026,02,EVO,EVO 4,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,02,FIAT,500,01,Álava,Corporate,BEV,UKL0,REST,Standard,HACH 3P,1
2026,02,FIAT,DUCATO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,5
2026,02,FIAT,DUCATO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,4
2026,02,FIAT,DUCATO,01,Álava,RAC,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,02,FORD,CAPRI,01,Álava,Corporate,BEV,UKL1,REST,Standard,SAV,1
2026,02,FORD,EXPLORER,01,Álava,Corporate,BEV,SKL,REST,Standard,PICKUP,1
2026,02,FORD,EXPLORER,01,Álava,Private,BEV,SKL,REST,Standard,PICKUP,1
2026,02,FORD,KUGA,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,02,FORD,MUSTANG,01,Álava,Private,ICE,MKL,REST,Standard,CABRIO,1
2026,02,FORD,PUMA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,2
2026,02,FORD,PUMA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,3
2026,02,FORD,RANGER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,3
