yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202407,INFO,KM0_FALLBACK,FIAT,Corporate,b00d_private_moved_to_corporate,103,100,pool_b00d_private=395; rate=0.2598
202407,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,145,100,pool_b00d_private=1540; rate=0.0939
202407,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,151,100,pool_b00d_private=2639; rate=0.0573
202407,INFO,KM0_FALLBACK,OPEL,Corporate,b00d_private_moved_to_corporate,100,100,pool_b00d_private=677; rate=0.1484
