yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
20260706,INFO,CARROCERO_UNMAPPED,TECNOVE,,registros_carrocero_sin_chasis_detectado,25,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
20260706,INFO,INVALID_ITV_SCOPE_EXCLUDED,VOLKSWAGEN,Private,registros_excluidos_ficha_itv_invalida,1,1,vin10=WVWZZZAUZE; ficha ITV sin codigos tipo/variante/version utiles (plazas=0)
20260706,INFO,INVALID_ITV_SCOPE_EXCLUDED,"VOLKSWAGEN, VW",Private,registros_excluidos_ficha_itv_invalida,1,1,vin10=PZD; ficha ITV sin codigos tipo/variante/version utiles (plazas=0)
