anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2023,02,ACTIVITY,MAITE ACTIVITY,01,Álava,RAC,ICE,,REST,Standard,,1
2023,02,ACTIVITY,SPRINTER,01,Álava,RAC,ICE,,REST,Standard,,1
2023,02,ALFA ROMEO,TONALE,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2023,02,AUDI,A1,01,Álava,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,2
2023,02,AUDI,A1,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,1
2023,02,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,02,AUDI,Q4 E-TRON,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,02,BMW,SERIE 3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,M,ESTATE,1
2023,02,BMW,SERIE 3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,02,BMW,SERIE 4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,1
2023,02,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,02,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2023,02,BMW,X4,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2023,02,BMW,X4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,02,BMW,X6,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2023,02,BMW,i4,01,Álava,Corporate,BEV,KKL,FOCUS SEGMENT,M Performance,SEDAN,1
2023,02,BMW,i4,01,Álava,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,02,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,5
2023,02,CITROEN,C3 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2023,02,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2023,02,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2023,02,CITROEN,C5 AIRCROSS,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2023,02,CITROEN,C5X,01,Álava,Corporate,ICE,MKL,REST,Standard,SEDAN,3
2023,02,CITROEN,C5X,01,Álava,Corporate,PHEV,MKL,REST,Standard,SEDAN,1
2023,02,CITROEN,C5X,01,Álava,Private,ICE,MKL,REST,Standard,SEDAN,1
2023,02,CITROEN,JUMPER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,02,CUPRA,CUPRA LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2023,02,CUPRA,CUPRA LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2023,02,CUPRA,FORMENTOR,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,2
2023,02,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,2
2023,02,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,3
2023,02,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,1
2023,02,DACIA,SANDERO,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,3
2023,02,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,10
2023,02,DFSK,FENGON,01,Álava,Corporate,ICE,,,Standard,,2
2023,02,DS,DS7 CROSSBACK,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2023,02,FIAT,124 SPIDER,01,Álava,Private,ICE,UKL2,REST,Standard,ROADSTER,1
2023,02,FIAT,DUCATO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,02,FIAT,PANDA,01,Álava,Corporate,ICE,UKL0,REST,Standard,HACH 5P,1
