anyo,mes,marca,cod_prov,provincia,canal,fuel_type,subseg,hp,count
2024,05,MERCEDES,01,Álava,Corporate,ICE,REST,Standard,1
2024,05,MERCEDES,01,Álava,Corporate,PHEV,FOCUS SEGMENT,Standard,3
2024,05,MERCEDES,01,Álava,Private,ICE,FOCUS SEGMENT,Standard,7
2024,05,MERCEDES,01,Álava,Private,ICE,REST,Standard,1
2024,05,MERCEDES,01,Álava,Private,PHEV,FOCUS SEGMENT,Standard,1
2024,05,MG,01,Álava,Corporate,ICE,REST,Standard,2
2024,05,MG,01,Álava,Private,BEV,REST,Standard,4
2024,05,MG,01,Álava,Private,ICE,REST,Standard,13
2024,05,MG,01,Álava,Private,PHEV,REST,Standard,1
2024,05,MINI,01,Álava,Private,ICE,FOCUS SEGMENT,Standard,2
2024,05,MITSUBISHI,01,Álava,Private,ICE,REST,Standard,4
2024,05,NISSAN,01,Álava,Corporate,ICE,REST,Standard,3
2024,05,NISSAN,01,Álava,Private,ICE,REST,Standard,7
2024,05,OPEL,01,Álava,Corporate,ICE,REST,Standard,1
2024,05,OPEL,01,Álava,Private,ICE,REST,Standard,3
2024,05,PEUGEOT,01,Álava,Corporate,ICE,REST,Standard,1
2024,05,PEUGEOT,01,Álava,Private,BEV,REST,Standard,1
2024,05,PEUGEOT,01,Álava,Private,ICE,REST,Standard,9
2024,05,REHATRANS,01,Álava,Corporate,ICE,REST,Standard,1
2024,05,RENAULT,01,Álava,Corporate,ICE,REST,Standard,2
2024,05,RENAULT,01,Álava,Private,ICE,REST,Standard,28
2024,05,SEAT,01,Álava,Corporate,ICE,REST,Standard,2
2024,05,SEAT,01,Álava,Private,ICE,REST,Standard,12
2024,05,SKODA,01,Álava,Corporate,ICE,REST,Standard,3
2024,05,SKODA,01,Álava,Private,ICE,REST,Standard,5
2024,05,SSANGYONG,01,Álava,Private,ICE,REST,Standard,2
2024,05,SUZUKI,01,Álava,Corporate,ICE,REST,Standard,2
2024,05,SUZUKI,01,Álava,Private,ICE,REST,Standard,1
2024,05,TESLA,01,Álava,Corporate,BEV,FOCUS SEGMENT,Standard,1
2024,05,TESLA,01,Álava,Private,BEV,FOCUS SEGMENT,Standard,3
2024,05,TOYOTA,01,Álava,Corporate,ICE,REST,Standard,9
2024,05,TOYOTA,01,Álava,Private,ICE,REST,Standard,30
2024,05,TOYOTA,01,Álava,Private,PHEV,REST,Standard,4
2024,05,VOLKSWAGEN,01,Álava,Corporate,ICE,REST,Standard,1
2024,05,VOLKSWAGEN,01,Álava,Private,ICE,REST,Standard,9
2024,05,VOLVO,01,Álava,Corporate,BEV,FOCUS SEGMENT,Standard,1
2024,05,VOLVO,01,Álava,Corporate,ICE,FOCUS SEGMENT,Standard,2
2024,05,VOLVO,01,Álava,Private,BEV,FOCUS SEGMENT,Standard,3
2024,05,VOLVO,01,Álava,Private,ICE,FOCUS SEGMENT,Standard,2
2024,05,ALFA ROMEO,02,Albacete,Corporate,ICE,REST,Standard,3
2024,05,ALFA ROMEO,02,Albacete,Private,ICE,REST,Standard,1
2024,05,AUDI,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,4
2024,05,AUDI,02,Albacete,Private,ICE,FOCUS SEGMENT,M,1
2024,05,AUDI,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,8
2024,05,AUDI,02,Albacete,Private,PHEV,FOCUS SEGMENT,Standard,1
2024,05,BMW,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,7
2024,05,BMW,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,8
2024,05,BYD,02,Albacete,Private,BEV,REST,Standard,2
2024,05,CITROEN,02,Albacete,Private,ICE,REST,Standard,8
2024,05,CUPRA,02,Albacete,Corporate,PHEV,REST,Standard,2
2024,05,CUPRA,02,Albacete,Private,ICE,REST,Standard,1
2024,05,CUPRA,02,Albacete,Private,PHEV,REST,Standard,1
2024,05,DACIA,02,Albacete,Corporate,ICE,REST,Standard,14
2024,05,DACIA,02,Albacete,Private,ICE,REST,Standard,8
2024,05,DFSK,02,Albacete,Private,ICE,,Standard,1
2024,05,FIAT,02,Albacete,Private,ICE,REST,Standard,1
2024,05,FORD,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,FORD,02,Albacete,Private,ICE,REST,Standard,1
2024,05,HYUNDAI,02,Albacete,Corporate,BEV,REST,Standard,1
2024,05,HYUNDAI,02,Albacete,Corporate,ICE,REST,Standard,9
2024,05,HYUNDAI,02,Albacete,Private,BEV,REST,Standard,1
2024,05,HYUNDAI,02,Albacete,Private,ICE,REST,Standard,15
2024,05,HYUNDAI,02,Albacete,Private,PHEV,REST,Standard,1
2024,05,JEEP,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,KIA,02,Albacete,Corporate,BEV,REST,Standard,1
2024,05,KIA,02,Albacete,Corporate,ICE,REST,Standard,4
2024,05,KIA,02,Albacete,Private,BEV,REST,Standard,1
2024,05,KIA,02,Albacete,Private,ICE,REST,Standard,11
2024,05,MAZDA,02,Albacete,Corporate,PHEV,REST,Standard,1
2024,05,MAZDA,02,Albacete,Private,ICE,REST,Standard,7
2024,05,MERCEDES,02,Albacete,Corporate,BEV,FOCUS SEGMENT,Standard,1
2024,05,MERCEDES,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,2
2024,05,MERCEDES,02,Albacete,Corporate,PHEV,FOCUS SEGMENT,Standard,3
2024,05,MERCEDES,02,Albacete,Private,BEV,FOCUS SEGMENT,Standard,1
2024,05,MERCEDES,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,9
2024,05,MERCEDES,02,Albacete,Private,PHEV,FOCUS SEGMENT,Standard,2
2024,05,MERCEDES,02,Albacete,RAC,ICE,FOCUS SEGMENT,Standard,1
2024,05,MG,02,Albacete,Corporate,ICE,REST,Standard,4
2024,05,MG,02,Albacete,Private,ICE,REST,Standard,5
2024,05,MITSUBISHI,02,Albacete,Corporate,PHEV,REST,Standard,1
2024,05,MITSUBISHI,02,Albacete,Private,ICE,REST,Standard,4
2024,05,NISSAN,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,NISSAN,02,Albacete,Private,ICE,REST,Standard,10
2024,05,OMODA,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,OMODA,02,Albacete,Private,ICE,REST,Standard,7
2024,05,OPEL,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,OPEL,02,Albacete,Private,BEV,REST,Standard,1
2024,05,OPEL,02,Albacete,Private,ICE,REST,Standard,1
2024,05,PEUGEOT,02,Albacete,Corporate,BEV,REST,Standard,1
2024,05,PEUGEOT,02,Albacete,Private,ICE,REST,Standard,9
2024,05,RENAULT,02,Albacete,Corporate,BEV,REST,Standard,1
2024,05,RENAULT,02,Albacete,Corporate,ICE,REST,Standard,5
2024,05,RENAULT,02,Albacete,Private,BEV,REST,Standard,1
2024,05,RENAULT,02,Albacete,Private,ICE,REST,Standard,15
2024,05,SEAT,02,Albacete,Corporate,ICE,REST,Standard,3
2024,05,SEAT,02,Albacete,Corporate,PHEV,REST,Standard,1
2024,05,SEAT,02,Albacete,Private,ICE,REST,Standard,13
2024,05,SKODA,02,Albacete,Corporate,ICE,REST,Standard,3
2024,05,SKODA,02,Albacete,Private,ICE,REST,Standard,15
2024,05,SSANGYONG,02,Albacete,Private,ICE,REST,Standard,2
2024,05,SUBARU,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,SUZUKI,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,SUZUKI,02,Albacete,Private,ICE,REST,Standard,1
2024,05,TOYOTA,02,Albacete,Corporate,ICE,REST,Standard,4
2024,05,TOYOTA,02,Albacete,Corporate,PHEV,REST,Standard,1
2024,05,TOYOTA,02,Albacete,Private,ICE,REST,Standard,16
2024,05,TOYOTA,02,Albacete,Private,PHEV,REST,Standard,1
2024,05,VOLKSWAGEN,02,Albacete,Corporate,ICE,REST,Standard,1
2024,05,VOLKSWAGEN,02,Albacete,Private,ICE,REST,Standard,16
2024,05,VOLKSWAGEN,02,Albacete,Private,PHEV,REST,Standard,1
2024,05,VOLVO,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,4
2024,05,VOLVO,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,2
2024,05,ALFA ROMEO,03,Alicante,Private,ICE,REST,Standard,1
2024,05,AUDI,03,Alicante,Corporate,ICE,FOCUS SEGMENT,M,1
2024,05,AUDI,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,15
2024,05,AUDI,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,6
2024,05,AUDI,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,1
2024,05,AUDI,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,28
2024,05,AUDI,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,3
2024,05,BMW,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,3
2024,05,BMW,03,Alicante,Corporate,ICE,FOCUS SEGMENT,M,1
2024,05,BMW,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,31
2024,05,BMW,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2024,05,BMW,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,3
2024,05,BMW,03,Alicante,Private,ICE,FOCUS SEGMENT,M,2
2024,05,BMW,03,Alicante,Private,ICE,FOCUS SEGMENT,M Performance,2
2024,05,BMW,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,40
2024,05,BMW,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,4
2024,05,BYD,03,Alicante,Private,BEV,REST,Standard,3
2024,05,CHEVROLET,03,Alicante,Private,ICE,REST,Standard,1
2024,05,CITROEN,03,Alicante,Corporate,BEV,REST,Standard,2
2024,05,CITROEN,03,Alicante,Corporate,ICE,REST,Standard,4
2024,05,CITROEN,03,Alicante,Private,BEV,REST,Standard,6
2024,05,CITROEN,03,Alicante,Private,ICE,REST,Standard,16
2024,05,CITROEN,03,Alicante,Private,PHEV,REST,Standard,2
2024,05,CITROEN,03,Alicante,RAC,ICE,REST,Standard,21
2024,05,CUPRA,03,Alicante,Corporate,ICE,REST,Standard,5
2024,05,CUPRA,03,Alicante,Corporate,PHEV,REST,Standard,2
2024,05,CUPRA,03,Alicante,Private,BEV,REST,Standard,3
2024,05,CUPRA,03,Alicante,Private,ICE,REST,Standard,23
2024,05,CUPRA,03,Alicante,Private,PHEV,REST,Standard,7
2024,05,DACIA,03,Alicante,Corporate,BEV,REST,Standard,1
2024,05,DACIA,03,Alicante,Corporate,ICE,REST,Standard,7
2024,05,DACIA,03,Alicante,Private,BEV,REST,Standard,1
2024,05,DACIA,03,Alicante,Private,ICE,REST,Standard,156
2024,05,DACIA,03,Alicante,RAC,ICE,REST,Standard,174
2024,05,DFSK,03,Alicante,Corporate,ICE,,Standard,1
2024,05,DFSK,03,Alicante,Private,ICE,,Standard,1
2024,05,FIAT,03,Alicante,Private,ICE,REST,Standard,5
2024,05,FIAT,03,Alicante,RAC,ICE,REST,Standard,201
2024,05,FORD,03,Alicante,Corporate,ICE,REST,Standard,26
2024,05,FORD,03,Alicante,Corporate,PHEV,REST,Standard,7
2024,05,FORD,03,Alicante,Private,BEV,REST,Standard,5
2024,05,FORD,03,Alicante,Private,ICE,REST,Standard,74
2024,05,FORD,03,Alicante,Private,PHEV,REST,Standard,19
2024,05,HONDA,03,Alicante,Private,ICE,REST,Standard,6
2024,05,HYUNDAI,03,Alicante,Corporate,ICE,REST,Standard,8
2024,05,HYUNDAI,03,Alicante,Corporate,PHEV,REST,Standard,1
2024,05,HYUNDAI,03,Alicante,Private,BEV,REST,Standard,3
2024,05,HYUNDAI,03,Alicante,Private,ICE,REST,Standard,171
2024,05,HYUNDAI,03,Alicante,Private,PHEV,REST,Standard,2
2024,05,HYUNDAI,03,Alicante,RAC,ICE,REST,Standard,964
2024,05,JEEP,03,Alicante,Private,ICE,REST,Standard,4
2024,05,JEEP,03,Alicante,RAC,ICE,REST,Standard,273
2024,05,JEEP,03,Alicante,RAC,PHEV,REST,Standard,25
2024,05,KIA,03,Alicante,Corporate,ICE,REST,Standard,3
2024,05,KIA,03,Alicante,Private,BEV,REST,Standard,6
2024,05,KIA,03,Alicante,Private,ICE,,Standard,1
2024,05,KIA,03,Alicante,Private,ICE,REST,Standard,116
2024,05,KIA,03,Alicante,Private,PHEV,REST,Standard,4
2024,05,KIA,03,Alicante,RAC,ICE,REST,Standard,288
2024,05,LAND ROVER,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,2
2024,05,LAND ROVER,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2024,05,LAND ROVER,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,3
2024,05,LAND ROVER,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,2
2024,05,LEXUS,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,2
2024,05,LEXUS,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,2
2024,05,LEXUS,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,17
2024,05,LEXUS,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,1
2024,05,MASERATI,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,1
2024,05,MAZDA,03,Alicante,Corporate,ICE,REST,Standard,2
2024,05,MAZDA,03,Alicante,Private,ICE,REST,Standard,36
2024,05,MAZDA,03,Alicante,RAC,ICE,REST,Standard,5
2024,05,MERCEDES,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,1
2024,05,MERCEDES,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,26
2024,05,MERCEDES,03,Alicante,Corporate,ICE,REST,Standard,11
2024,05,MERCEDES,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,16
2024,05,MERCEDES,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,4
2024,05,MERCEDES,03,Alicante,Private,ICE,FOCUS SEGMENT,M,1
2024,05,MERCEDES,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,28
2024,05,MERCEDES,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,11
2024,05,MERCEDES,03,Alicante,RAC,ICE,FOCUS SEGMENT,Standard,2
2024,05,MERCEDES,03,Alicante,RAC,ICE,REST,Standard,1
2024,05,MG,03,Alicante,Corporate,ICE,REST,Standard,8
2024,05,MG,03,Alicante,Private,BEV,REST,Standard,13
2024,05,MG,03,Alicante,Private,ICE,REST,Standard,109
2024,05,MG,03,Alicante,Private,PHEV,REST,Standard,1
2024,05,MG,03,Alicante,RAC,ICE,REST,Standard,250
2024,05,MINI,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,6
2024,05,MINI,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,10
2024,05,MITSUBISHI,03,Alicante,Corporate,ICE,REST,Standard,3
2024,05,MITSUBISHI,03,Alicante,Private,ICE,REST,Standard,9
2024,05,MITSUBISHI,03,Alicante,RAC,ICE,REST,Standard,1
2024,05,NISSAN,03,Alicante,Corporate,ICE,REST,Standard,6
2024,05,NISSAN,03,Alicante,Private,ICE,REST,Standard,64
2024,05,OMODA,03,Alicante,Corporate,ICE,REST,Standard,1
2024,05,OMODA,03,Alicante,Private,ICE,REST,Standard,62
2024,05,OPEL,03,Alicante,Corporate,ICE,REST,Standard,7
2024,05,OPEL,03,Alicante,Private,BEV,REST,Standard,5
2024,05,OPEL,03,Alicante,Private,ICE,REST,Standard,44
2024,05,OPEL,03,Alicante,Private,PHEV,REST,Standard,1
2024,05,OPEL,03,Alicante,RAC,ICE,REST,Standard,4
2024,05,PEUGEOT,03,Alicante,Corporate,BEV,REST,Standard,3
2024,05,PEUGEOT,03,Alicante,Corporate,ICE,REST,Standard,60
2024,05,PEUGEOT,03,Alicante,Corporate,PHEV,REST,Standard,1
2024,05,PEUGEOT,03,Alicante,Private,BEV,REST,Standard,4
2024,05,PEUGEOT,03,Alicante,Private,ICE,REST,Standard,81
2024,05,PORSCHE,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,1
2024,05,PORSCHE,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,M,1
2024,05,PORSCHE,03,Alicante,Private,ICE,FOCUS SEGMENT,M Performance,3
2024,05,PORSCHE,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,3
2024,05,PORSCHE,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,2
2024,05,PORSCHE,03,Alicante,RAC,ICE,FOCUS SEGMENT,Standard,2
2024,05,RENAULT,03,Alicante,Corporate,BEV,REST,Standard,7
2024,05,RENAULT,03,Alicante,Corporate,ICE,REST,Standard,24
2024,05,RENAULT,03,Alicante,Private,BEV,REST,Standard,1
2024,05,RENAULT,03,Alicante,Private,ICE,REST,Standard,134
2024,05,RENAULT,03,Alicante,RAC,ICE,REST,Standard,126
2024,05,SEAT,03,Alicante,Corporate,ICE,REST,Standard,25
2024,05,SEAT,03,Alicante,Private,ICE,REST,Standard,101
2024,05,SHINERAY,03,Alicante,Private,ICE,REST,Standard,2
2024,05,SIN MARCA,03,Alicante,Private,ICE,REST,Standard,1
2024,05,SKODA,03,Alicante,Corporate,ICE,REST,Standard,10
2024,05,SKODA,03,Alicante,Private,BEV,REST,Standard,1
2024,05,SKODA,03,Alicante,Private,ICE,REST,Standard,46
2024,05,SKODA,03,Alicante,RAC,ICE,REST,Standard,7
2024,05,SKYWELL,03,Alicante,Corporate,BEV,,Standard,1
2024,05,SMART,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,1
2024,05,SMART,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,6
2024,05,SSANGYONG,03,Alicante,Private,ICE,REST,Standard,15
2024,05,SUBARU,03,Alicante,Corporate,ICE,REST,Standard,1
2024,05,SUZUKI,03,Alicante,Corporate,ICE,REST,Standard,1
2024,05,SUZUKI,03,Alicante,Private,ICE,REST,Standard,18
2024,05,TESLA,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,9
2024,05,TESLA,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,41
2024,05,TOYOTA,03,Alicante,Corporate,ICE,REST,Standard,32
2024,05,TOYOTA,03,Alicante,Private,ICE,REST,Standard,175
2024,05,TOYOTA,03,Alicante,Private,PHEV,REST,Standard,3
2024,05,VOLKSWAGEN,03,Alicante,Corporate,ICE,REST,Standard,15
2024,05,VOLKSWAGEN,03,Alicante,Corporate,PHEV,REST,Standard,1
2024,05,VOLKSWAGEN,03,Alicante,Private,BEV,REST,Standard,1
2024,05,VOLKSWAGEN,03,Alicante,Private,ICE,REST,Standard,102
2024,05,VOLKSWAGEN,03,Alicante,Private,PHEV,REST,Standard,2
2024,05,VOLKSWAGEN,03,Alicante,RAC,ICE,REST,Standard,280
2024,05,VOLVO,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,6
2024,05,VOLVO,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,3
2024,05,VOLVO,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,3
2024,05,VOLVO,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,8
2024,05,AUDI,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,3
2024,05,AUDI,04,Almería,Private,BEV,FOCUS SEGMENT,Standard,1
2024,05,AUDI,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,18
2024,05,BMW,04,Almería,Corporate,ICE,FOCUS SEGMENT,M,1
2024,05,BMW,04,Almería,Corporate,ICE,FOCUS SEGMENT,M Performance,1
2024,05,BMW,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,6
2024,05,BMW,04,Almería,Corporate,PHEV,FOCUS SEGMENT,M,1
2024,05,BMW,04,Almería,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2024,05,BMW,04,Almería,Private,BEV,FOCUS SEGMENT,Standard,1
2024,05,BMW,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,29
2024,05,BMW,04,Almería,Private,PHEV,FOCUS SEGMENT,Standard,1
2024,05,BYD,04,Almería,Private,BEV,REST,Standard,2
2024,05,CITROEN,04,Almería,Corporate,ICE,REST,Standard,2
2024,05,CITROEN,04,Almería,Corporate,PHEV,REST,Standard,1
2024,05,CITROEN,04,Almería,Private,BEV,REST,Standard,1
2024,05,CITROEN,04,Almería,Private,ICE,REST,Standard,15
2024,05,CITROEN,04,Almería,Private,PHEV,REST,Standard,1
2024,05,CUPRA,04,Almería,Corporate,ICE,REST,Standard,1
2024,05,CUPRA,04,Almería,Corporate,PHEV,REST,Standard,1
2024,05,CUPRA,04,Almería,Private,ICE,REST,Standard,10
2024,05,DACIA,04,Almería,Corporate,ICE,REST,Standard,5
2024,05,DACIA,04,Almería,Private,ICE,REST,Standard,53
2024,05,DFSK,04,Almería,Private,ICE,,Standard,2
2024,05,FORD,04,Almería,Corporate,ICE,REST,Standard,9
2024,05,FORD,04,Almería,Private,BEV,REST,Standard,1
2024,05,FORD,04,Almería,Private,ICE,REST,Standard,22
2024,05,FORD,04,Almería,Private,PHEV,REST,Standard,4
2024,05,HYUNDAI,04,Almería,Corporate,ICE,REST,Standard,20
2024,05,HYUNDAI,04,Almería,Private,BEV,REST,Standard,1
2024,05,HYUNDAI,04,Almería,Private,ICE,REST,Standard,24
2024,05,JEEP,04,Almería,Private,PHEV,REST,Standard,2
2024,05,KIA,04,Almería,Corporate,ICE,REST,Standard,1
2024,05,KIA,04,Almería,Private,ICE,REST,Standard,37
2024,05,KIA,04,Almería,RAC,ICE,REST,Standard,2
2024,05,LAND ROVER,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,4
2024,05,LEXUS,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,2
2024,05,MAZDA,04,Almería,Private,ICE,REST,Standard,11
2024,05,MERCEDES,04,Almería,Corporate,ICE,FOCUS SEGMENT,M Performance,1
2024,05,MERCEDES,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,12
2024,05,MERCEDES,04,Almería,Corporate,ICE,REST,Standard,1
2024,05,MERCEDES,04,Almería,Corporate,PHEV,FOCUS SEGMENT,Standard,9
2024,05,MERCEDES,04,Almería,Private,BEV,FOCUS SEGMENT,Standard,1
2024,05,MERCEDES,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,7
2024,05,MERCEDES,04,Almería,Private,ICE,REST,Standard,1
2024,05,MERCEDES,04,Almería,Private,PHEV,FOCUS SEGMENT,Standard,10
2024,05,MG,04,Almería,Corporate,ICE,REST,Standard,1
2024,05,MG,04,Almería,Private,ICE,REST,Standard,28
2024,05,MINI,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,1
2024,05,MINI,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,2
2024,05,MITSUBISHI,04,Almería,Corporate,ICE,REST,Standard,3
2024,05,MITSUBISHI,04,Almería,Private,ICE,REST,Standard,2
2024,05,NISSAN,04,Almería,Corporate,ICE,REST,Standard,6
2024,05,NISSAN,04,Almería,Private,BEV,REST,Standard,1
2024,05,NISSAN,04,Almería,Private,ICE,REST,Standard,17
2024,05,OMODA,04,Almería,Corporate,ICE,REST,Standard,1
2024,05,OMODA,04,Almería,Private,ICE,REST,Standard,12
2024,05,OPEL,04,Almería,Corporate,ICE,REST,Standard,3
2024,05,OPEL,04,Almería,Private,ICE,REST,Standard,4
2024,05,OPEL,04,Almería,Private,PHEV,REST,Standard,1
2024,05,PEUGEOT,04,Almería,Private,ICE,REST,Standard,12
2024,05,PEUGEOT,04,Almería,Private,PHEV,REST,Standard,1
2024,05,PORSCHE,04,Almería,Corporate,ICE,FOCUS SEGMENT,M Performance,1
2024,05,RENAULT,04,Almería,Corporate,BEV,REST,Standard,1
2024,05,RENAULT,04,Almería,Corporate,ICE,REST,Standard,16
2024,05,RENAULT,04,Almería,Private,ICE,REST,Standard,42
2024,05,SEAT,04,Almería,Corporate,ICE,REST,Standard,10
2024,05,SEAT,04,Almería,Private,ICE,REST,Standard,34
2024,05,SKODA,04,Almería,Corporate,ICE,REST,Standard,4
2024,05,SKODA,04,Almería,Private,ICE,REST,Standard,10
2024,05,SMART,04,Almería,Private,BEV,FOCUS SEGMENT,Standard,1
2024,05,SUZUKI,04,Almería,Private,ICE,REST,Standard,6
2024,05,TESLA,04,Almería,Private,BEV,FOCUS SEGMENT,Standard,14
2024,05,TOYOTA,04,Almería,Corporate,ICE,REST,Standard,11
2024,05,TOYOTA,04,Almería,Corporate,PHEV,REST,Standard,2
2024,05,TOYOTA,04,Almería,Private,ICE,REST,Standard,50
2024,05,TOYOTA,04,Almería,Private,PHEV,REST,Standard,1
2024,05,VOLKSWAGEN,04,Almería,Corporate,ICE,REST,Standard,3
2024,05,VOLKSWAGEN,04,Almería,Private,BEV,REST,Standard,2
