yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202506,INFO,CARROCERO_UNMAPPED,SORTIMO,,registros_carrocero_sin_chasis_detectado,27,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202506,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,147,100,pool_b00d_private=1567; rate=0.0939
202506,INFO,KM0_FALLBACK,CITROEN,Corporate,b00d_private_moved_to_corporate,107,100,pool_b00d_private=1328; rate=0.0802
202506,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,202,100,pool_b00d_private=3519; rate=0.0573
