yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
20260804,INFO,CARROCERO_UNMAPPED,ECOAUTO,,registros_carrocero_sin_chasis_detectado,28,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
