anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,02,HONDA,01,Álava,Private,ICE,1
2026,06,02,HYUNDAI,01,Álava,Corporate,ICE,1
2026,06,02,JAECOO,01,Álava,Private,PHEV,1
2026,06,02,MERCEDES,01,Álava,Private,ICE,1
2026,06,02,OMODA,01,Álava,Private,ICE,1
2026,06,02,TESLA,01,Álava,Corporate,BEV,1
2026,06,02,TOYOTA,01,Álava,Private,ICE,1
2026,06,02,VOLKSWAGEN,01,Álava,Private,BEV,1
2026,06,02,KIA,02,Albacete,Corporate,ICE,1
2026,06,02,RENAULT,02,Albacete,Private,ICE,1
2026,06,02,SUZUKI,02,Albacete,Private,ICE,1
2026,06,02,TESLA,02,Albacete,Private,BEV,2
2026,06,02,TOYOTA,02,Albacete,Private,ICE,2
2026,06,02,BMW,03,Alicante,Private,ICE,1
2026,06,02,BYD,03,Alicante,Private,PHEV,1
2026,06,02,CHANGAN,03,Alicante,Private,BEV,2
2026,06,02,CITROEN,03,Alicante,Private,ICE,1
2026,06,02,CUPRA,03,Alicante,Private,ICE,1
2026,06,02,DACIA,03,Alicante,Private,ICE,3
2026,06,02,FIAT,03,Alicante,RAC,BEV,6
2026,06,02,FIAT,03,Alicante,RAC,ICE,56
2026,06,02,FORD,03,Alicante,Corporate,ICE,8
2026,06,02,FORD,03,Alicante,Private,BEV,1
2026,06,02,FORD,03,Alicante,Private,ICE,1
2026,06,02,HYUNDAI,03,Alicante,Private,ICE,4
2026,06,02,JAECOO,03,Alicante,Private,PHEV,1
2026,06,02,JEEP,03,Alicante,RAC,ICE,69
2026,06,02,KIA,03,Alicante,Private,ICE,4
2026,06,02,LEAPMOTOR,03,Alicante,Private,BEV,3
2026,06,02,LEXUS,03,Alicante,Private,ICE,2
2026,06,02,LEXUS,03,Alicante,Private,PHEV,1
2026,06,02,MAZDA,03,Alicante,Private,ICE,2
2026,06,02,MERCEDES,03,Alicante,Corporate,BEV,1
2026,06,02,MERCEDES,03,Alicante,Corporate,ICE,1
2026,06,02,MERCEDES,03,Alicante,Corporate,PHEV,3
2026,06,02,MERCEDES,03,Alicante,Private,BEV,2
2026,06,02,MERCEDES,03,Alicante,Private,ICE,2
2026,06,02,MERCEDES,03,Alicante,Private,PHEV,1
2026,06,02,OMODA,03,Alicante,Private,ICE,2
2026,06,02,OPEL,03,Alicante,Private,ICE,1
2026,06,02,POLESTAR,03,Alicante,Private,BEV,1
2026,06,02,REHATRANS,03,Alicante,Corporate,ICE,1
2026,06,02,RENAULT,03,Alicante,Corporate,ICE,1
2026,06,02,RENAULT,03,Alicante,Private,ICE,6
2026,06,02,SKODA,03,Alicante,RAC,ICE,23
2026,06,02,SUZUKI,03,Alicante,Private,ICE,1
2026,06,02,TESLA,03,Alicante,Corporate,BEV,1
2026,06,02,TESLA,03,Alicante,Private,BEV,13
2026,06,02,TOYOTA,03,Alicante,Corporate,ICE,2
2026,06,02,TOYOTA,03,Alicante,Private,ICE,6
2026,06,02,TOYOTA,03,Alicante,Private,PHEV,2
2026,06,02,VOLKSWAGEN,03,Alicante,Corporate,ICE,1
2026,06,02,VOLKSWAGEN,03,Alicante,Private,ICE,2
2026,06,02,AUDI,04,Almería,Private,ICE,1
2026,06,02,AUDI,04,Almería,Private,PHEV,1
2026,06,02,BYD,04,Almería,Private,BEV,1
2026,06,02,CHANGAN,04,Almería,Private,BEV,1
2026,06,02,CITROEN,04,Almería,Private,ICE,2
2026,06,02,EBRO,04,Almería,Corporate,ICE,1
2026,06,02,EBRO,04,Almería,Private,ICE,1
2026,06,02,JAECOO,04,Almería,Private,PHEV,1
2026,06,02,LEXUS,04,Almería,Private,PHEV,1
2026,06,02,MAZDA,04,Almería,Private,ICE,1
2026,06,02,MERCEDES,04,Almería,Corporate,ICE,1
2026,06,02,MERCEDES,04,Almería,Private,ICE,1
2026,06,02,NISSAN,04,Almería,Private,ICE,1
2026,06,02,RENAULT,04,Almería,Private,PHEV,1
2026,06,02,SUBARU,04,Almería,Corporate,ICE,1
2026,06,02,TOYOTA,04,Almería,Private,ICE,2
2026,06,02,TOYOTA,04,Almería,Private,PHEV,1
2026,06,02,LEXUS,05,Ávila,Private,ICE,1
2026,06,02,JAECOO,06,Badajoz,Private,PHEV,1
2026,06,02,OMODA,06,Badajoz,Private,PHEV,1
2026,06,02,RENAULT,06,Badajoz,Private,ICE,1
2026,06,02,TESLA,06,Badajoz,Private,BEV,1
2026,06,02,VOLVO,06,Badajoz,Corporate,ICE,1
2026,06,02,AUDI,07,Baleares,Private,BEV,1
2026,06,02,BYD,07,Baleares,Corporate,BEV,1
2026,06,02,CITROEN,07,Baleares,Corporate,ICE,1
2026,06,02,DACIA,07,Baleares,Private,ICE,1
2026,06,02,FIAT,07,Baleares,RAC,ICE,1
2026,06,02,JAECOO,07,Baleares,Private,BEV,1
2026,06,02,JAECOO,07,Baleares,Private,ICE,1
2026,06,02,KIA,07,Baleares,Private,BEV,2
2026,06,02,KIA,07,Baleares,Private,ICE,3
2026,06,02,KIA,07,Baleares,RAC,ICE,43
2026,06,02,LAND ROVER,07,Baleares,Private,PHEV,1
2026,06,02,LEAPMOTOR,07,Baleares,Private,BEV,1
2026,06,02,LEXUS,07,Baleares,Private,ICE,1
2026,06,02,MERCEDES-V,07,Baleares,Corporate,ICE,1
2026,06,02,MG,07,Baleares,Private,ICE,1
2026,06,02,MINI,07,Baleares,Private,ICE,1
2026,06,02,OMODA,07,Baleares,Private,BEV,1
2026,06,02,OPEL,07,Baleares,Private,ICE,1
2026,06,02,RENAULT,07,Baleares,Private,ICE,1
2026,06,02,SEAT,07,Baleares,Private,ICE,1
2026,06,02,SEAT,07,Baleares,RAC,ICE,26
2026,06,02,SKODA,07,Baleares,Private,ICE,2
2026,06,02,SMART,07,Baleares,Corporate,BEV,1
2026,06,02,SUZUKI,07,Baleares,Private,ICE,1
2026,06,02,TESLA,07,Baleares,Private,BEV,3
2026,06,02,TOYOTA,07,Baleares,Private,BEV,3
2026,06,02,TOYOTA,07,Baleares,Private,ICE,5
2026,06,02,TOYOTA,07,Baleares,Private,PHEV,3
2026,06,02,VOLKSWAGEN,07,Baleares,Private,ICE,1
2026,06,02,VOLKSWAGEN,07,Baleares,RAC,ICE,165
2026,06,02,AUDI,08,Barcelona,Private,ICE,1
2026,06,02,BAOJUN,08,Barcelona,Corporate,PHEV,2
2026,06,02,BMW,08,Barcelona,Corporate,BEV,1
2026,06,02,BYD,08,Barcelona,Corporate,PHEV,2
2026,06,02,CHANGAN,08,Barcelona,Private,BEV,2
2026,06,02,CITROEN,08,Barcelona,Private,ICE,3
2026,06,02,CUPRA,08,Barcelona,Corporate,BEV,1
2026,06,02,CUPRA,08,Barcelona,Corporate,ICE,1
2026,06,02,CUPRA,08,Barcelona,Private,ICE,4
2026,06,02,DACIA,08,Barcelona,Private,ICE,13
2026,06,02,EBRO,08,Barcelona,Private,ICE,2
2026,06,02,FORD,08,Barcelona,Corporate,PHEV,1
2026,06,02,FORD,08,Barcelona,Private,PHEV,1
2026,06,02,HONDA,08,Barcelona,Private,ICE,1
2026,06,02,HYUNDAI,08,Barcelona,Private,ICE,3
2026,06,02,JAECOO,08,Barcelona,Private,PHEV,1
2026,06,02,JEEP,08,Barcelona,Private,ICE,1
2026,06,02,KIA,08,Barcelona,Private,BEV,3
2026,06,02,KIA,08,Barcelona,Private,ICE,5
2026,06,02,LAND ROVER,08,Barcelona,Corporate,ICE,2
2026,06,02,LAND ROVER,08,Barcelona,Corporate,PHEV,1
2026,06,02,LEAPMOTOR,08,Barcelona,Private,BEV,1
2026,06,02,LEXUS,08,Barcelona,Corporate,BEV,2
2026,06,02,LEXUS,08,Barcelona,Private,BEV,1
2026,06,02,LEXUS,08,Barcelona,Private,ICE,1
2026,06,02,LEXUS,08,Barcelona,Private,PHEV,1
2026,06,02,MAZDA,08,Barcelona,Private,ICE,4
2026,06,02,MERCEDES,08,Barcelona,Corporate,BEV,1
2026,06,02,MERCEDES,08,Barcelona,Corporate,ICE,2
2026,06,02,MERCEDES,08,Barcelona,Corporate,PHEV,1
2026,06,02,MERCEDES,08,Barcelona,Private,BEV,6
2026,06,02,MERCEDES,08,Barcelona,Private,ICE,3
