anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,08,05,BMW,X3,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,05,CUPRA,FORMENTOR,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,05,DACIA,JOGGER,02,Albacete,Private,ICE,UKL2,REST,Standard,MPV,1
2026,08,05,EBRO,S900,02,Albacete,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,05,HYUNDAI,TUCSON,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,05,JAECOO,JAECOO 5,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,05,KIA,SPORTAGE,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,05,MERCEDES,CLASE CLA,02,Albacete,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2026,08,05,MERCEDES,CLASE CLA,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2026,08,05,MERCEDES,CLASE GLA,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,05,MERCEDES,CLASE GLC,02,Albacete,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,05,MERCEDES,CLASE GLC,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,05,MERCEDES,CLASE GLC,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,08,05,OMODA,OMODA 7,02,Albacete,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,05,PEUGEOT,396,02,Albacete,RAC,ICE,,REST,Standard,,1
2026,08,05,SEAT,ARONA,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,05,SEAT,LEON,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2026,08,05,SKODA,OCTAVIA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,ESTATE,1
2026,08,05,VOLVO,XC40,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,05,AUDI,A3,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,08,05,AUDI,A3,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,08,05,AUDI,Q3,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
