anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,cod_prov,provincia,dealer_estimated,dealer_id,confidence,source_confidence,count
2026,07,20,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,11,Cádiz,solera motor,SOLERA MOTOR,medium,official,2
2026,07,20,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,50,Zaragoza,center zaragoza,AUDI CENTER ZARAGOZA,high,official,1
2026,07,20,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,43,Tarragona,vilamòbil,VILAMOBIL,high,official,1
2026,07,20,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,center valencia,AUDI CENTER VALENCIA,high,official,2
2026,07,20,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,03,Alicante,serramóvil,SERRAMOVIL,medium,official,1
2026,07,20,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,24,León,telenauto,TELENAUTO,high,official,1
2026,07,20,AUDI,A5,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,M,SEDAN,28,Madrid,f. tomé,F TOME,high,official,1
2026,07,20,AUDI,A5,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,17,Girona,autopodium,AUTOPODIUM,high,official,1
2026,07,20,AUDI,A5,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,28,Madrid,f. tomé,F TOME,high,official,1
2026,07,20,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,16,Cuenca,teruel automoción,TERUEL AUTOMOCION,medium,official,1
2026,07,20,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,18,Granada,gilauto,GILAUTO,high,official,1
2026,07,20,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,21,Huelva,huelva wagen,HUELVA WAGEN,high,official,1
2026,07,20,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,32,Ourense,apersa,APERSA,high,official,1
2026,07,20,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,36,Pontevedra,vepersa,VEPERSA,high,official,1
2026,07,20,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,41,Sevilla,safamotor córdoba,SAFAMOTOR CORDOBA,medium,official,1
2026,07,20,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,46,Valencia,center valencia,AUDI CENTER VALENCIA,high,official,1
2026,07,20,AUDI,Q3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,f. tomé,F TOME,high,official,1
2026,07,20,AUDI,Q3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,46,Valencia,motor pacífico levante,MOTOR PACIFICO LEVANTE,high,official,1
2026,07,20,AUDI,Q3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,autopodium,AUTOPODIUM,medium,official,1
2026,07,20,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,04,Almería,gilauto,GILAUTO,medium,official,1
2026,07,20,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,07,Baleares,eivimotor,EIVIMOTOR,high,official,1
2026,07,20,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,movento sarsa,MOVENTO SARSA,medium,official,1
2026,07,20,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,10,Cáceres,santano automocion,SANTANO AUTOMOCION,medium,official,1
2026,07,20,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,50,Zaragoza,center zaragoza,AUDI CENTER ZARAGOZA,high,official,1
2026,07,20,AUDI,Q4 SPORTBACK E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,23,Jaén,espawagen,ESPAWAGEN,high,official,1
2026,07,20,AUDI,Q5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,11,Cádiz,solera motor,SOLERA MOTOR,high,official,1
2026,07,20,AUDI,Q5,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,19,Guadalajara,motorsan,MOTORSAN,medium,official,1
2026,07,20,AUDI,Q5 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,19,Guadalajara,motorsan,MOTORSAN,medium,official,1
2026,07,20,AUDI,Q5 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,33,Asturias,asturpersa,ASTURPERSA,high,official,1
2026,07,20,AUDI,Q5 SPORTBACK,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,33,Asturias,asturpersa,ASTURPERSA,high,official,1
2026,07,20,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,14,Córdoba,san rafael motor,100422,high,internal,1
2026,07,20,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,15,A Coruña,novomóvil,100304,high,internal,1
2026,07,20,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,movilnorte,100213,high,internal,1
2026,07,20,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,30,Murcia,marcos a. murcia,100393,high,internal,1
2026,07,20,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,35,Las Palmas,marmotor,100738,high,internal,1
2026,07,20,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,bymycar madrid,100873,high,internal,1
2026,07,20,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M,ESTATE,11,Cádiz,carteya motor,100549,high,internal,1
2026,07,20,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M,ESTATE,26,La Rioja,autoberón,100597,high,internal,1
2026,07,20,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,36,Pontevedra,celtamotor,100410,high,internal,1
2026,07,20,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,46,Valencia,bertolín,100002,high,internal,1
2026,07,20,BMW,SERIE 3,Private,PHEV,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,vehinter,100319,high,internal,1
2026,07,20,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,bymycar madrid,100873,high,internal,2
2026,07,20,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,46,Valencia,bertolín,100002,high,internal,1
2026,07,20,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,46,Valencia,fersán,100062,high,internal,1
2026,07,20,BMW,X1,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,03,Alicante,fersán,100062,high,internal,1
2026,07,20,BMW,X1,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,movilnorte,100213,high,internal,2
2026,07,20,BMW,X1,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,29,Málaga,automotor,100586,high,internal,1
2026,07,20,BMW,X2,Private,ICE,Diesel Mild Hybrid,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,ibericar bcn,100572,high,internal,1
2026,07,20,BMW,X2,Private,ICE,Diesel Mild Hybrid,UKL2,FOCUS SEGMENT,Standard,SAV,39,Cantabria,grünblau motor,100015,high,internal,1
2026,07,20,BMW,X3,Private,ICE,Gasolina Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,11,Cádiz,movitransa,100881,high,internal,1
2026,07,20,BMW,X3,Private,PHEV,Gasolina Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,38,S.C. Tenerife,canaauto,100389,high,internal,1
2026,07,20,BMW,X6,Private,ICE,Gasolina Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,28,Madrid,movilnorte,100213,high,internal,1
2026,07,20,BMW,iX1,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,ibericar bcn,100572,high,internal,1
2026,07,20,BMW,iX1,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,11,Cádiz,movitransa,100881,high,internal,1
2026,07,20,BMW,iX1,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,vehinter,100319,high,internal,1
2026,07,20,BMW,iX1,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,35,Las Palmas,marmotor,100738,high,internal,2
2026,07,20,BMW,iX2,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,04,Almería,automotor costa,100813,high,internal,1
2026,07,20,BMW,iX2,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,41,Sevilla,san pablo motor,100344,high,internal,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,08,Barcelona,granollers,BYD GRANOLLERS,high,official,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,14,Córdoba,córdoba,BYD CORDOBA,high,official,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,15,A Coruña,la coruña,BYD LA CORUNA,high,official,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,17,Girona,girona,BYD GIRONA,high,official,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,23,Jaén,úbeda,BYD UBEDA,high,official,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,28,Madrid,alcobendas,BYD ALCOBENDAS,high,official,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,36,Pontevedra,vigo,BYD VIGO,high,official,1
2026,07,20,BYD,ATTO 2,Private,BEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,38,S.C. Tenerife,tenerife,BYD TENERIFE,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,03,Alicante,dénia pop-up,BYD DENIA POP UP,medium,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,07,Baleares,mallorca,BYD MALLORCA,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,08,Barcelona,granollers,BYD GRANOLLERS,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,09,Burgos,burgos,BYD BURGOS,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,12,Castellón,villarreal,BYD VILLARREAL,high,official,2
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,16,Cuenca,albacete,BYD ALBACETE,medium,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,18,Granada,granada,BYD GRANADA,high,official,2
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,24,León,león,BYD LEON,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,25,Lleida,lleida,BYD LLEIDA,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,28,Madrid,alcalá de henares,BYD ALCALA DE HENARES,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,28,Madrid,alcobendas,BYD ALCOBENDAS,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,30,Murcia,cartagena,BYD CARTAGENA,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,30,Murcia,lorca,BYD LORCA,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,33,Asturias,avilés,BYD AVILES,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,35,Las Palmas,gran canaria,BYD GRAN CANARIA,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,35,Las Palmas,lanzarote,BYD LANZAROTE,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,39,Cantabria,santander,BYD SANTANDER,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,45,Toledo,aranjuez,BYD ARANJUEZ,medium,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,45,Toledo,talavera,BYD TALAVERA,high,official,1
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,47,Valladolid,valladolid,BYD VALLADOLID,high,official,2
2026,07,20,BYD,ATTO 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,SAV,50,Zaragoza,zaragoza,BYD ZARAGOZA,medium,official,1
2026,07,20,BYD,ATTO 3 EVO,Private,BEV,Electrico,UKL2,REST,Standard,SAV,12,Castellón,villarreal,BYD VILLARREAL,medium,official,1
2026,07,20,BYD,ATTO 3 EVO,Private,BEV,Electrico,UKL2,REST,Standard,SAV,15,A Coruña,lalín,BYD LALIN,medium,official,1
2026,07,20,BYD,ATTO 3 EVO,Private,BEV,Electrico,UKL2,REST,Standard,SAV,28,Madrid,segovia,BYD SEGOVIA,medium,official,1
2026,07,20,BYD,DOLPHIN G,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,HACH 5P,23,Jaén,jaén,BYD JAEN,high,official,1
2026,07,20,BYD,DOLPHIN G,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,HACH 5P,25,Lleida,lleida,BYD LLEIDA,high,official,1
2026,07,20,BYD,DOLPHIN G,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,HACH 5P,28,Madrid,aranjuez,BYD ARANJUEZ,high,official,1
2026,07,20,BYD,DOLPHIN G,Private,PHEV,Gasolina/Electrico Enchufable,UKL1,REST,Standard,HACH 5P,43,Tarragona,vilanova,BYD VILANOVA,high,official,1
2026,07,20,BYD,DOLPHIN SURF,Private,BEV,Electrico,UKL0,REST,Standard,HACH 5P,07,Baleares,mallorca,BYD MALLORCA,high,official,1
2026,07,20,BYD,DOLPHIN SURF,Private,BEV,Electrico,UKL0,REST,Standard,HACH 5P,28,Madrid,alcalá de henares,BYD ALCALA DE HENARES,high,official,1
2026,07,20,BYD,DOLPHIN SURF,Private,BEV,Electrico,UKL0,REST,Standard,HACH 5P,30,Murcia,cartagena,BYD CARTAGENA,medium,official,1
2026,07,20,BYD,DOLPHIN SURF,Private,BEV,Electrico,UKL0,REST,Standard,HACH 5P,33,Asturias,oviedo,BYD OVIEDO,high,official,1
2026,07,20,BYD,DOLPHIN SURF,Private,BEV,Electrico,UKL0,REST,Standard,HACH 5P,35,Las Palmas,gran canaria,BYD GRAN CANARIA,high,official,1
2026,07,20,BYD,DOLPHIN SURF,Private,BEV,Electrico,UKL0,REST,Standard,HACH 5P,45,Toledo,talavera,BYD TALAVERA,high,official,1
2026,07,20,BYD,DOLPHIN SURF,Private,BEV,Electrico,UKL0,REST,Standard,HACH 5P,46,Valencia,gandia,BYD GANDIA,high,official,1
2026,07,20,BYD,SEAL,Private,BEV,Electrico,KKL,REST,Standard,SEDAN,15,A Coruña,la coruña,BYD LA CORUNA,high,official,1
2026,07,20,BYD,SEAL 6,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SEDAN,04,Almería,almería,BYD ALMERIA,high,official,1
2026,07,20,BYD,SEAL 6,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SEDAN,37,Salamanca,salamanca,BYD SALAMANCA,high,official,1
2026,07,20,BYD,SEAL U,Private,BEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,03,Alicante,alicante,BYD ALICANTE,high,official,1
2026,07,20,BYD,SEAL U,Private,BEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,35,Las Palmas,gran canaria,BYD GRAN CANARIA,high,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,03,Alicante,elche,BYD ELCHE,high,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,11,Cádiz,algeciras,BYD ALGECIRAS,high,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,12,Castellón,villarreal,BYD VILLARREAL,high,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,23,Jaén,jaén,BYD JAEN,high,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,27,Lugo,lugo,BYD LUGO,high,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,28,Madrid,alcobendas,BYD ALCOBENDAS,high,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,30,Murcia,murcia,BYD MURCIA,medium,official,1
2026,07,20,BYD,SEAL U,Private,PHEV,Gasolina/Electrico Enchufable,KKL,REST,Standard,SAV,34,Palencia,palencia pop-up,BYD PALENCIA POP UP,high,official,1
2026,07,20,BYD,SEALION 7,Private,BEV,Electrico,KKL,REST,Standard,SAV,15,A Coruña,la coruña,BYD LA CORUNA,high,official,1
2026,07,20,BYD,SEALION 7,Private,BEV,Electrico,KKL,REST,Standard,SAV,33,Asturias,gijón,BYD GIJON,high,official,1
2026,07,20,BYD,SEALION 7,Private,BEV,Electrico,KKL,REST,Standard,SAV,38,S.C. Tenerife,tenerife sur,BYD TENERIFE SUR,high,official,1
2026,07,20,BYD,SEALION 7,Private,BEV,Electrico,KKL,REST,Standard,SAV,47,Valladolid,valladolid,BYD VALLADOLID,high,official,1
2026,07,20,CUPRA,CUPRA LEON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,03,Alicante,autom. sala rodriguez,03346D,high,official,1
2026,07,20,CUPRA,CUPRA LEON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,03,Alicante,serrauto,03340D,high,official,1
2026,07,20,CUPRA,CUPRA LEON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,13,Ciudad Real,comatur,0315AD,medium,official,1
2026,07,20,CUPRA,CUPRA LEON,Private,ICE,Gasolina/Electrico Enchufable,UKL2,REST,Standard,HACH 5P,20,Gipuzkoa,lugaritz,03588D,high,official,1
