anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,17,AION,01,Álava,Corporate,BEV,1
2026,06,17,BYD,01,Álava,Private,PHEV,1
2026,06,17,DACIA,01,Álava,Private,ICE,1
2026,06,17,EBRO,01,Álava,Private,ICE,1
2026,06,17,HYUNDAI,01,Álava,Corporate,BEV,1
2026,06,17,HYUNDAI,01,Álava,Private,ICE,2
2026,06,17,KIA,01,Álava,Private,BEV,1
2026,06,17,KIA,01,Álava,Private,ICE,1
2026,06,17,LEXUS,01,Álava,Corporate,PHEV,1
2026,06,17,MAZDA,01,Álava,Private,ICE,1
2026,06,17,MERCEDES,01,Álava,Private,BEV,1
2026,06,17,MG,01,Álava,Private,BEV,1
2026,06,17,PEUGEOT,01,Álava,Corporate,ICE,4
2026,06,17,POLESTAR,01,Álava,Private,BEV,1
2026,06,17,RENAULT,01,Álava,Corporate,ICE,1
2026,06,17,RENAULT,01,Álava,Private,ICE,3
2026,06,17,RENAULT,01,Álava,Private,PHEV,1
2026,06,17,SHINERAY,01,Álava,Private,ICE,1
2026,06,17,SKODA,01,Álava,Corporate,ICE,1
2026,06,17,TESLA,01,Álava,Corporate,BEV,1
2026,06,17,TESLA,01,Álava,Private,BEV,3
2026,06,17,VOLKSWAGEN,01,Álava,Private,PHEV,2
2026,06,17,VOLVO,01,Álava,Private,ICE,1
2026,06,17,BMW,02,Albacete,Corporate,ICE,1
2026,06,17,BYD,02,Albacete,Private,BEV,1
2026,06,17,CUPRA,02,Albacete,Corporate,BEV,1
2026,06,17,DACIA,02,Albacete,Private,ICE,2
2026,06,17,EBRO,02,Albacete,Corporate,ICE,1
2026,06,17,EBRO,02,Albacete,Private,ICE,1
2026,06,17,HYUNDAI,02,Albacete,Private,ICE,1
2026,06,17,MAZDA,02,Albacete,Private,ICE,1
2026,06,17,MERCEDES,02,Albacete,Private,ICE,1
2026,06,17,MG,02,Albacete,Private,ICE,1
2026,06,17,NISSAN,02,Albacete,Private,ICE,2
2026,06,17,PORSCHE,02,Albacete,Corporate,PHEV,1
2026,06,17,RENAULT,02,Albacete,Private,ICE,1
2026,06,17,SEAT,02,Albacete,Private,ICE,1
2026,06,17,SUBARU,02,Albacete,Private,ICE,1
2026,06,17,TOYOTA,02,Albacete,Private,BEV,1
2026,06,17,TOYOTA,02,Albacete,Private,ICE,1
2026,06,17,TOYOTA,02,Albacete,Private,PHEV,1
2026,06,17,VOLKSWAGEN,02,Albacete,Private,ICE,1
2026,06,17,ALPINE,03,Alicante,Private,BEV,1
2026,06,17,AUDI,03,Alicante,Corporate,ICE,1
2026,06,17,BMW,03,Alicante,Corporate,ICE,1
2026,06,17,BYD,03,Alicante,Corporate,BEV,1
2026,06,17,BYD,03,Alicante,Private,BEV,4
2026,06,17,BYD,03,Alicante,Private,PHEV,5
2026,06,17,CHANGAN,03,Alicante,Private,BEV,1
2026,06,17,CITROEN,03,Alicante,Private,ICE,2
2026,06,17,CITROEN,03,Alicante,RAC,ICE,48
2026,06,17,CUPRA,03,Alicante,Private,ICE,2
2026,06,17,DACIA,03,Alicante,Private,ICE,16
2026,06,17,EBRO,03,Alicante,Private,ICE,6
2026,06,17,EBRO,03,Alicante,Private,PHEV,2
2026,06,17,FORD,03,Alicante,Corporate,PHEV,1
2026,06,17,FORD,03,Alicante,Private,PHEV,1
2026,06,17,GEELY,03,Alicante,Private,BEV,1
2026,06,17,HYUNDAI,03,Alicante,Corporate,ICE,1
2026,06,17,HYUNDAI,03,Alicante,Private,ICE,8
2026,06,17,JAECOO,03,Alicante,Corporate,PHEV,1
2026,06,17,JAECOO,03,Alicante,Private,ICE,2
2026,06,17,JEEP,03,Alicante,Corporate,PHEV,1
2026,06,17,KIA,03,Alicante,Private,ICE,6
2026,06,17,LEAPMOTOR,03,Alicante,Corporate,BEV,1
2026,06,17,LEAPMOTOR,03,Alicante,Private,BEV,2
2026,06,17,LEXUS,03,Alicante,Private,ICE,1
2026,06,17,LYNK & CO,03,Alicante,Corporate,PHEV,1
2026,06,17,MERCEDES,03,Alicante,Corporate,ICE,1
2026,06,17,MERCEDES,03,Alicante,Private,BEV,1
2026,06,17,MERCEDES,03,Alicante,Private,ICE,3
2026,06,17,MG,03,Alicante,Private,BEV,1
2026,06,17,MG,03,Alicante,Private,ICE,3
2026,06,17,MG,03,Alicante,Private,PHEV,1
2026,06,17,MINI,03,Alicante,Private,BEV,1
2026,06,17,MINI,03,Alicante,Private,ICE,1
2026,06,17,MITSUBISHI,03,Alicante,Private,PHEV,1
2026,06,17,NISSAN,03,Alicante,Private,ICE,2
2026,06,17,OMODA,03,Alicante,Private,BEV,1
2026,06,17,OPEL,03,Alicante,Private,ICE,2
2026,06,17,OPEL,03,Alicante,RAC,BEV,1
2026,06,17,PEUGEOT,03,Alicante,Private,ICE,2
2026,06,17,RENAULT,03,Alicante,Private,ICE,1
2026,06,17,RENAULT,03,Alicante,Private,PHEV,2
2026,06,17,SEAT,03,Alicante,Private,ICE,4
2026,06,17,SIN MARCA,03,Alicante,RAC,ICE,14
2026,06,17,SKODA,03,Alicante,Private,ICE,2
2026,06,17,SKODA,03,Alicante,RAC,ICE,3
2026,06,17,TESLA,03,Alicante,Corporate,BEV,1
2026,06,17,TESLA,03,Alicante,Private,BEV,4
2026,06,17,TOYOTA,03,Alicante,Private,ICE,9
2026,06,17,VOLKSWAGEN,03,Alicante,Private,ICE,2
2026,06,17,VOLVO,03,Alicante,Private,ICE,1
2026,06,17,ALFA ROMEO,04,Almería,Private,ICE,1
2026,06,17,BMW,04,Almería,Corporate,ICE,1
2026,06,17,BMW,04,Almería,Private,BEV,1
2026,06,17,BMW,04,Almería,Private,ICE,3
2026,06,17,BYD,04,Almería,Corporate,PHEV,1
2026,06,17,BYD,04,Almería,Private,BEV,1
2026,06,17,CHANGAN,04,Almería,Private,BEV,1
2026,06,17,CITROEN,04,Almería,Private,ICE,1
2026,06,17,DACIA,04,Almería,Corporate,ICE,2
2026,06,17,DACIA,04,Almería,Private,ICE,3
2026,06,17,FORD,04,Almería,Private,ICE,2
2026,06,17,HYUNDAI,04,Almería,Private,ICE,1
2026,06,17,KIA,04,Almería,Private,ICE,3
2026,06,17,MERCEDES,04,Almería,Private,ICE,1
2026,06,17,NISSAN,04,Almería,Private,ICE,2
2026,06,17,PEUGEOT,04,Almería,Private,ICE,1
2026,06,17,SEAT,04,Almería,Corporate,ICE,2
2026,06,17,SEAT,04,Almería,Private,ICE,3
2026,06,17,SKODA,04,Almería,Private,ICE,2
2026,06,17,TESLA,04,Almería,Private,BEV,2
2026,06,17,TOYOTA,04,Almería,Private,BEV,1
2026,06,17,TOYOTA,04,Almería,Private,ICE,4
2026,06,17,VOLKSWAGEN,04,Almería,Private,BEV,1
2026,06,17,BYD,05,Ávila,Private,BEV,1
2026,06,17,DACIA,05,Ávila,Private,ICE,1
2026,06,17,MAZDA,05,Ávila,Private,ICE,1
2026,06,17,MG,05,Ávila,Private,ICE,1
2026,06,17,AUDI,06,Badajoz,Private,BEV,1
2026,06,17,BYD,06,Badajoz,Corporate,PHEV,1
2026,06,17,CHANGAN,06,Badajoz,Private,BEV,1
2026,06,17,DACIA,06,Badajoz,Private,ICE,6
2026,06,17,EBRO,06,Badajoz,Private,ICE,3
2026,06,17,FAW,06,Badajoz,Private,ICE,1
2026,06,17,JAECOO,06,Badajoz,Private,ICE,1
2026,06,17,KIA,06,Badajoz,Corporate,ICE,1
2026,06,17,KIA,06,Badajoz,Private,ICE,1
2026,06,17,MAZDA,06,Badajoz,Corporate,ICE,1
2026,06,17,MAZDA,06,Badajoz,Private,ICE,1
2026,06,17,MERCEDES,06,Badajoz,Corporate,PHEV,1
2026,06,17,NISSAN,06,Badajoz,Private,ICE,1
2026,06,17,RENAULT,06,Badajoz,Private,ICE,2
2026,06,17,SEAT,06,Badajoz,Corporate,ICE,1
2026,06,17,SEAT,06,Badajoz,Private,ICE,1
2026,06,17,SKODA,06,Badajoz,Corporate,ICE,3
2026,06,17,TOYOTA,06,Badajoz,Private,BEV,1
2026,06,17,TOYOTA,06,Badajoz,Private,ICE,4
2026,06,17,VOLKSWAGEN,06,Badajoz,Corporate,ICE,2
2026,06,17,VOLKSWAGEN,06,Badajoz,Private,BEV,1
2026,06,17,VOLVO,06,Badajoz,Private,ICE,1
2026,06,17,AUDI,07,Baleares,Private,ICE,2
2026,06,17,BMW,07,Baleares,Corporate,BEV,1
2026,06,17,BMW,07,Baleares,Corporate,ICE,13
2026,06,17,BYD,07,Baleares,Private,BEV,5
2026,06,17,BYD,07,Baleares,Private,PHEV,2
2026,06,17,CITROEN,07,Baleares,Private,ICE,3
2026,06,17,DACIA,07,Baleares,Corporate,ICE,1
2026,06,17,DACIA,07,Baleares,Private,ICE,9
2026,06,17,EBRO,07,Baleares,Private,ICE,1
2026,06,17,FIAT,07,Baleares,Corporate,ICE,2
2026,06,17,FIAT,07,Baleares,Private,ICE,1
2026,06,17,FIAT,07,Baleares,RAC,ICE,1
2026,06,17,FORD,07,Baleares,Corporate,ICE,1
2026,06,17,FORD,07,Baleares,RAC,ICE,1
2026,06,17,HYUNDAI,07,Baleares,Corporate,BEV,1
2026,06,17,HYUNDAI,07,Baleares,Corporate,PHEV,1
2026,06,17,HYUNDAI,07,Baleares,Private,ICE,2
2026,06,17,JAECOO,07,Baleares,Corporate,ICE,1
2026,06,17,JAECOO,07,Baleares,Corporate,PHEV,1
2026,06,17,JAECOO,07,Baleares,Private,ICE,1
2026,06,17,JAECOO,07,Baleares,Private,PHEV,1
2026,06,17,JAECOO,07,Baleares,RAC,ICE,50
2026,06,17,JEEP,07,Baleares,Private,PHEV,1
2026,06,17,KG MOBILITY,07,Baleares,Private,ICE,1
2026,06,17,KIA,07,Baleares,Private,BEV,1
2026,06,17,KIA,07,Baleares,Private,ICE,6
2026,06,17,LAND ROVER,07,Baleares,RAC,ICE,1
2026,06,17,MG,07,Baleares,Private,BEV,1
2026,06,17,MG,07,Baleares,Private,ICE,2
2026,06,17,MINI,07,Baleares,Private,ICE,1
2026,06,17,OMODA,07,Baleares,Private,PHEV,1
2026,06,17,OPEL,07,Baleares,Private,ICE,1
2026,06,17,PEUGEOT,07,Baleares,Private,ICE,3
2026,06,17,RENAULT,07,Baleares,Private,ICE,6
2026,06,17,SEAT,07,Baleares,Corporate,ICE,1
2026,06,17,SEAT,07,Baleares,RAC,ICE,2
2026,06,17,SKODA,07,Baleares,Private,ICE,1
2026,06,17,SKODA,07,Baleares,RAC,ICE,3
2026,06,17,TESLA,07,Baleares,Private,BEV,2
2026,06,17,TOYOTA,07,Baleares,Corporate,ICE,14
2026,06,17,TOYOTA,07,Baleares,Private,ICE,6
2026,06,17,TOYOTA,07,Baleares,Private,PHEV,1
