yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202511,INFO,CARROCERO_UNMAPPED,GRAU,,registros_carrocero_sin_chasis_detectado,35,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202511,INFO,KM0_FALLBACK,CITROEN,Corporate,b00d_private_moved_to_corporate,101,100,pool_b00d_private=1261; rate=0.0802
202511,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,173,100,pool_b00d_private=3016; rate=0.0573
202511,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,105,100,pool_b00d_private=1115; rate=0.0939
