anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,08,10,HONDA,HR-V,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,10,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,10,JAECOO,JAECOO 5,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,10,LEXUS,RZ,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAT,1
2026,08,10,MG,MG 3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,10,PEUGEOT,2008,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,10,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,10,BMW,SERIE 1,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,08,10,DACIA,DUSTER,02,Albacete,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,08,10,EBRO,S700,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,10,EBRO,S900,02,Albacete,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,10,FORD,TOURNEO,02,Albacete,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,10,MAZDA,6E,02,Albacete,Private,BEV,MKL,REST,Standard,SEDAN,1
2026,08,10,MAZDA,MAZDA 3,02,Albacete,Private,ICE,UKL2,REST,Standard,SEDAN,1
2026,08,10,MERCEDES,CLASE GLC,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,08,10,OPEL,GRANDLAND X,02,Albacete,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,10,TOYOTA,C-HR,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,10,VOLVO,XC40,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,08,10,AUDI,A5,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,08,10,AUDI,Q3 SPORTBACK,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,10,BMW,SERIE 3,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,08,10,BMW,X1,03,Alicante,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,10,BMW,X3,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
