anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2024,12,AUDI,A1,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,1
2024,12,AUDI,A3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2024,12,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,12,AUDI,Q3 SPORTBACK,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2024,12,BMW,SERIE 1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2024,12,BMW,SERIE 3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,M,ESTATE,1
2024,12,BMW,SERIE 3,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2024,12,BMW,SERIE 4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,2
2024,12,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2024,12,BMW,X2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,12,BMW,X2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,4
2024,12,BMW,X3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,6
2024,12,BMW,X3,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,12,BYD,SEAL U,01,Álava,Private,BEV,KKL,REST,Standard,SAV,1
2024,12,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2024,12,CITROEN,BERLINGO,01,Álava,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2024,12,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,10
2024,12,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,3
2024,12,CITROEN,C3,01,Álava,Corporate,BEV,UKL1,REST,Standard,HACH 5P,1
2024,12,CITROEN,C3,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2024,12,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,4
2024,12,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,2
2024,12,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2024,12,CITROEN,C4X,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,1
2024,12,CITROEN,C5 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2024,12,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2024,12,CITROEN,JUMPER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2024,12,CITROEN,JUMPY,01,Álava,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2024,12,CITROEN,SPACETOURER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
