anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,08,17,AION,UT,01,Álava,Corporate,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,17,FIAT,DUCATO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,17,HONDA,CIVIC,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,17,HONDA,JAZZ,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,17,LEXUS,LBX,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,SAV,1
2026,08,17,NISSAN,QASHQAI,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,17,TOYOTA,C-HR,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,17,TOYOTA,C-HR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2026,08,17,TOYOTA,LAND CRUISER,01,Álava,Private,ICE,GKL,REST,Standard,SUV,1
2026,08,17,TOYOTA,YARIS CROSS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,17,BYD,ATTO 2,02,Albacete,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,17,EBRO,S400,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,17,HYUNDAI,IONIQ 5,02,Albacete,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,17,NISSAN,QASHQAI,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,17,RENAULT,CAPTUR,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,17,TOYOTA,YARIS CROSS,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,17,AUDI,A3,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,08,17,AUDI,Q3 SPORTBACK,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,17,BYD,ATTO 2,03,Alicante,Private,PHEV,UKL1,REST,Standard,SAV,1
2026,08,17,BYD,SEAL U,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,17,CHANGAN,DEEPAL S07,03,Alicante,Corporate,BEV,UKL2,REST,Standard,SAV,1
2026,08,17,CUPRA,CUPRA LEON,03,Alicante,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,17,DACIA,DUSTER,03,Alicante,Private,ICE,SKL,REST,Standard,PICKUP,2
2026,08,17,DACIA,SANDERO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,17,EBRO,S400,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,17,EBRO,S700,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,17,FIAT,BT6905,03,Alicante,Private,ICE,,REST,Standard,,1
2026,08,17,FORD,TOURNEO,03,Alicante,Private,PHEV,SKL,REST,Standard,TRANSPORTER,1
2026,08,17,HYUNDAI,TUCSON,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,17,JAECOO,JAECOO 7,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,17,JEEP,COMPASS,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,17,JEEP,RENEGADE,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,17,KIA,STONIC,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,17,MAZDA,CX5,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,17,MAZDA,MAZDA 3,03,Alicante,Private,ICE,UKL2,REST,Standard,SEDAN,2
2026,08,17,MERCEDES,CLASE CLA,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,ESTATE,1
2026,08,17,MERCEDES,CLASE CLE,03,Alicante,Corporate,ICE,MKL,FOCUS SEGMENT,M Performance,COUPE,1
