anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,08,25,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,25,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,HYUNDAI,I20,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,HYUNDAI,IONIQ 9,01,Álava,Private,BEV,MKL,REST,Standard,MPV,1
2026,08,25,HYUNDAI,TUCSON,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,25,JEEP,COMPASS,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,25,LEAPMOTOR,T03,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,08,25,MG,ZS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2026,08,25,OMODA,OMODA 5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,OMODA,OMODA 9,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,PEUGEOT,BOXER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,PEUGEOT,PARTNER,01,Álava,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,PEUGEOT,RIFTER,01,Álava,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,2
2026,08,25,TOYOTA,YARIS,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,AUDI,Q5 SPORTBACK,02,Albacete,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,CHANGAN,DEEPAL S05,02,Albacete,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,08,25,CITROEN,C3,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,CITROEN,C3 AIRCROSS,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,DACIA,DUSTER,02,Albacete,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,08,25,DACIA,SANDERO,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,HYUNDAI,KONA,02,Albacete,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,25,HYUNDAI,KONA,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,HYUNDAI,TUCSON,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,KIA,NIRO,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,MAZDA,CX5,02,Albacete,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,MG,HS,02,Albacete,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,NISSAN,X-TRAIL,02,Albacete,Private,ICE,KKL,REST,Standard,SUV,1
2026,08,25,OMODA,OMODA 5,02,Albacete,RAC,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,OPEL,CORSA,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,RENAULT,5,02,Albacete,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,25,TOYOTA,YARIS,02,Albacete,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,VOLKSWAGEN,T-CROSS,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,AUDI,Q3 SPORTBACK,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BMW,X1,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BMW,iX2,03,Alicante,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BMW,iX3,03,Alicante,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BYD,DOLPHIN,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,25,CITROEN,C3,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,CITROEN,JUMPY,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,CUPRA,CUPRA LEON,03,Alicante,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,25,CUPRA,TERRAMAR,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,25,DACIA,BIGSTER,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,DACIA,DUSTER,03,Alicante,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,08,25,DACIA,SANDERO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,4
2026,08,25,EBRO,S400,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,EBRO,S400,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,25,FIAT,500,03,Alicante,Private,BEV,UKL0,REST,Standard,HACH 3P,1
2026,08,25,FIAT,PANDA,03,Alicante,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2026,08,25,FORD,EXPLORER,03,Alicante,Private,BEV,SKL,REST,Standard,PICKUP,1
2026,08,25,FORD,PUMA,03,Alicante,Corporate,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,FORD,RANGER,03,Alicante,Corporate,PHEV,SKL,REST,Standard,PICKUP,1
2026,08,25,FORD,TOURNEO,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,FORD,TRANSIT CUSTOM,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,GEELY,E5,03,Alicante,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,08,25,HYUNDAI,TUCSON,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,25,JAECOO,JAECOO 5,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,2
2026,08,25,JAECOO,JAECOO 7,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,JAECOO,JAECOO 8,03,Alicante,Corporate,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,JEEP,AVENGER,03,Alicante,Corporate,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,JEEP,AVENGER,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,KG MOBILITY,TORRES,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,KIA,NIRO,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAV,7
2026,08,25,KIA,SPORTAGE,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAV,3
2026,08,25,KIA,SPORTAGE,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,KIA,STONIC,03,Alicante,Corporate,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,KIA,XCEED,03,Alicante,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,25,LAMBORGHINI,URUS,03,Alicante,Private,PHEV,GKL+,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,LEAPMOTOR,B10,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,25,LEXUS,LBX,03,Alicante,Private,ICE,UKL1,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,LEXUS,RZ,03,Alicante,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAT,1
2026,08,25,MAXUS,MAXUS E DELIVER,03,Alicante,Corporate,BEV,,REST,Standard,,1
2026,08,25,MAZDA,6E,03,Alicante,Corporate,BEV,MKL,REST,Standard,SEDAN,1
2026,08,25,MAZDA,6E,03,Alicante,Private,BEV,MKL,REST,Standard,SEDAN,1
2026,08,25,MAZDA,CX30,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,MAZDA,CX60,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,MAZDA,MAZDA 3,03,Alicante,Private,ICE,UKL2,REST,Standard,SEDAN,1
2026,08,25,MERCEDES,CLASE CLA,03,Alicante,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2026,08,25,MERCEDES,CLASE GLA,03,Alicante,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,MG,HS,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,MG,MG 3,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,MG,ZS,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,5
2026,08,25,MINI,HATCHBACK,03,Alicante,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 3P,1
2026,08,25,NISSAN,QASHQAI,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,25,OMODA,OMODA 5,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,3
2026,08,25,OPEL,CORSA,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,OPEL,FRONTERA,03,Alicante,Private,BEV,KKL,REST,Standard,SUV,9
2026,08,25,PEUGEOT,2008,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,5
2026,08,25,PEUGEOT,208,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,PEUGEOT,3008,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,25,PEUGEOT,E-208,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,25,PEUGEOT,RIFTER,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,08,25,PEUGEOT,RIFTER,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,POLESTAR,POLESTAR 4,03,Alicante,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,RENAULT,5,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,25,RENAULT,AUSTRAL,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,25,RENAULT,CLIO,03,Alicante,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,RENAULT,CLIO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,4
2026,08,25,RENAULT,RAFALE,03,Alicante,Corporate,PHEV,UKL2,REST,Standard,SAV,1
2026,08,25,SEAT,ARONA,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,SEAT,ATECA,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,25,SEAT,IBIZA,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,SKODA,ELROQ,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,2
2026,08,25,SKODA,ENYAQ,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,25,SKODA,EPIQ,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,25,SKODA,FABIA,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,SKODA,KAMIQ,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,2
2026,08,25,SKODA,KAROQ,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,2
2026,08,25,TOYOTA,C-HR,03,Alicante,Corporate,BEV,UKL1,REST,Standard,SAV,2
2026,08,25,TOYOTA,C-HR,03,Alicante,Private,PHEV,UKL1,REST,Standard,SAV,1
2026,08,25,TOYOTA,PROACE VERSO,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,TOYOTA,YARIS,03,Alicante,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,TOYOTA,YARIS,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,4
2026,08,25,TOYOTA,YARIS CROSS,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,VOLKSWAGEN,ID.BUZZ,03,Alicante,Private,BEV,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,VOLKSWAGEN,POLO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,VOLKSWAGEN,T-CROSS,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,6
2026,08,25,VOLKSWAGEN,T-ROC,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,6
2026,08,25,VOLKSWAGEN,TAIGO,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,VOLKSWAGEN,TIGUAN,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,25,XPENG,G6,03,Alicante,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,08,25,AUDI,Q3 SPORTBACK,04,Almería,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BYD,SEAL U,04,Almería,Private,PHEV,KKL,REST,Standard,SAV,2
2026,08,25,CHANGAN,DEEPAL S07,04,Almería,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,25,CUPRA,CUPRA LEON,04,Almería,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,25,DACIA,JOGGER,04,Almería,Private,ICE,UKL2,REST,Standard,MPV,1
2026,08,25,DACIA,SANDERO,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,FORD,CAPRI,04,Almería,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,25,FORD,PUMA,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,IVECO,DAILY,04,Almería,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,JAECOO,JAECOO 7,04,Almería,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,KIA,SPORTAGE,04,Almería,Corporate,ICE,UKL2,REST,Standard,SAV,2
2026,08,25,LEAPMOTOR,C10,04,Almería,Private,BEV,MKL,REST,Standard,SAV,1
2026,08,25,LEXUS,NX,04,Almería,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,MAZDA,CX30,04,Almería,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,MERCEDES,CLASE CLA,04,Almería,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2026,08,25,MERCEDES,CLASE GLE,04,Almería,Private,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,MG,HS,04,Almería,Private,ICE,KKL,REST,Standard,SAV,1
2026,08,25,MG,MG 3,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,MG,MG 4,04,Almería,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,08,25,MG,ZS,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,2
2026,08,25,MINI,HATCHBACK,04,Almería,Corporate,BEV,UKL1,FOCUS SEGMENT,Standard,HACH 3P,1
2026,08,25,MINI,HATCHBACK,04,Almería,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 3P,1
2026,08,25,MITSUBISHI,GRANDIS,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,OMODA,OMODA 5,04,Almería,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,RENAULT,CAPTUR,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,RENAULT,CLIO,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,SEAT,ARONA,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,SEAT,IBIZA,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,SEAT,LEON,04,Almería,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,25,SKODA,FABIA,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,SKODA,KAMIQ,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,SKODA,KODIAQ,04,Almería,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,TOYOTA,COROLLA,04,Almería,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,25,TOYOTA,RAV 4,04,Almería,Private,PHEV,UKL2,REST,Standard,SAV,2
2026,08,25,TOYOTA,YARIS,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2026,08,25,BMW,X3,05,Ávila,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BMW,X3,05,Ávila,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,DACIA,DUSTER,05,Ávila,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,08,25,EBRO,S700,05,Ávila,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,25,PEUGEOT,2008,05,Ávila,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,TOYOTA,COROLLA,05,Ávila,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,25,TOYOTA,PROACE,05,Ávila,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,TOYOTA,RAV 4,05,Ávila,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,25,TOYOTA,YARIS,05,Ávila,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,VOLVO,XC40,05,Ávila,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,VOLVO,XC40,05,Ávila,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,AUDI,A3,06,Badajoz,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,08,25,AUDI,Q2,06,Badajoz,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BMW,SERIE 2,06,Badajoz,Private,ICE,UKL2,FOCUS SEGMENT,Standard,MPV,1
2026,08,25,BMW,X1,06,Badajoz,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BMW,X3,06,Badajoz,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,BYD,ATTO 2,06,Badajoz,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,25,BYD,ATTO 2,06,Badajoz,Private,PHEV,UKL1,REST,Standard,SAV,1
2026,08,25,BYD,SEAL U,06,Badajoz,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,FORD,RANGER,06,Badajoz,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2026,08,25,FORD,RANGER,06,Badajoz,Corporate,PHEV,SKL,REST,Standard,PICKUP,1
2026,08,25,HYUNDAI,I20,06,Badajoz,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,25,KIA,SPORTAGE,06,Badajoz,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,KIA,STONIC,06,Badajoz,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,MAXUS,DELIVER 9,06,Badajoz,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,MAZDA,CX60,06,Badajoz,Private,ICE,KKL,REST,Standard,SAV,1
2026,08,25,MERCEDES,CLASE GLA,06,Badajoz,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,MERCEDES,CLASE GLC,06,Badajoz,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,25,MG,MG S9,06,Badajoz,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,25,MG,ZS,06,Badajoz,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,OMODA,OMODA 5,06,Badajoz,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,25,TOYOTA,AYGO X,06,Badajoz,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2026,08,25,TOYOTA,C-HR,06,Badajoz,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,25,TOYOTA,COROLLA,06,Badajoz,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,25,TOYOTA,YARIS,06,Badajoz,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,25,VOLKSWAGEN,CADDY,06,Badajoz,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,VOLKSWAGEN,CRAFTER,06,Badajoz,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,08,25,VOLKSWAGEN,CRAFTER,06,Badajoz,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,VOLKSWAGEN,TRANSPORTER,06,Badajoz,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,25,AUDI,Q3 SPORTBACK,07,Baleares,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
