anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,07,22,AUDI,Q2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,22,BYD,ATTO 2,01,Álava,Private,PHEV,UKL1,REST,Standard,SAV,1
2026,07,22,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,07,22,CITROEN,JUMPY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,22,CUPRA,CUPRA LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,22,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,07,22,EBRO,S400,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,22,EBRO,S900,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,07,22,FORD,KUGA,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,07,22,KIA,EV3,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,2
2026,07,22,LEAPMOTOR,B10,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,1
2026,07,22,MG,MG S9,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,22,MG,ZS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,22,MITSUBISHI,COLT,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 3P,1
2026,07,22,NISSAN,LEAF,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2026,07,22,OMODA,OMODA 9,01,Álava,Corporate,PHEV,KKL,REST,Standard,SAV,1
2026,07,22,OPEL,CORSA,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,07,22,PEUGEOT,2008,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2026,07,22,PEUGEOT,2008,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,22,SEAT,LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,22,SKODA,OCTAVIA,01,Álava,Corporate,ICE,UKL2,REST,Standard,ESTATE,4
2026,07,22,TOYOTA,C-HR,01,Álava,Private,PHEV,UKL1,REST,Standard,SAV,1
2026,07,22,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,22,VOLKSWAGEN,GOLF,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,22,BYD,ATTO 3 EVO,02,Albacete,Corporate,BEV,UKL2,REST,Standard,SAV,1
