anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,09,17,CHANGAN,DEEPAL S05,01,Álava,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,09,17,FORD,TOURNEO,01,Álava,Corporate,PHEV,SKL,REST,Standard,TRANSPORTER,1
2026,09,17,KIA,EV2,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,17,MG,ZS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,17,OMODA,OMODA 5,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,09,17,OMODA,OMODA 5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,17,OMODA,OMODA 7,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,09,17,OMODA,OMODA 9,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,09,17,PEUGEOT,5008,01,Álava,Corporate,ICE,KKL,REST,Standard,SUV,1
2026,09,17,PEUGEOT,PARTNER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,17,PEUGEOT,TRAVELLER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,17,RENAULT,CAPTUR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,17,SEAT,ARONA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2026,09,17,SEAT,ARONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,17,SEAT,IBIZA,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,17,SEAT,LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,17,SKODA,KODIAQ,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2026,09,17,SKODA,SCALA,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,17,TESLA,MODEL 3,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,2
2026,09,17,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,17,TOYOTA,RAV 4,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,1
2026,09,17,TOYOTA,RAV 4,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,09,17,TOYOTA,YARIS,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,17,TOYOTA,YARIS CROSS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,17,BMW,X1,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,17,BYD,DOLPHIN,02,Albacete,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,09,17,CHANGAN,DEEPAL S05,02,Albacete,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,09,17,CUPRA,CUPRA LEON,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,17,CUPRA,FORMENTOR,02,Albacete,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,09,17,CUPRA,RAVAL,02,Albacete,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,09,17,DACIA,SANDERO,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,09,17,JAECOO,JAECOO 7,02,Albacete,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,09,17,JAECOO,JAECOO 8,02,Albacete,Corporate,PHEV,KKL,REST,Standard,SAV,2
2026,09,17,KIA,EV3,02,Albacete,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,17,MAZDA,CX5,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,17,MG,ZS,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,17,NISSAN,QASHQAI,02,Albacete,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,09,17,NISSAN,QASHQAI,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,09,17,OMODA,OMODA 9,02,Albacete,Private,PHEV,KKL,REST,Standard,SAV,1
2026,09,17,RENAULT,MASTER,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,17,SKODA,ELROQ,02,Albacete,Private,BEV,UKL2,REST,Standard,SAV,1
2026,09,17,TESLA,MODEL 3,02,Albacete,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,2
2026,09,17,TESLA,MODEL Y,02,Albacete,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAT,1
2026,09,17,BMW,SERIE 1,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,09,17,BMW,SERIE 2,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,MPV,1
2026,09,17,BMW,X1,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,17,BMW,X1,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,17,BMW,X3,03,Alicante,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,09,17,BMW,iX3,03,Alicante,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
