anyo,mes,marca,cod_prov,provincia,canal,fuel_type,subseg,hp,count
2023,06,BMW,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,5
2023,06,BMW,02,Albacete,Private,PHEV,FOCUS SEGMENT,Standard,1
2023,06,CITROEN,02,Albacete,Corporate,ICE,REST,Standard,3
2023,06,CITROEN,02,Albacete,Corporate,PHEV,REST,Standard,1
2023,06,CITROEN,02,Albacete,Private,ICE,REST,Standard,5
2023,06,CUPRA,02,Albacete,Corporate,ICE,REST,Standard,1
2023,06,CUPRA,02,Albacete,Corporate,PHEV,REST,Standard,1
2023,06,CUPRA,02,Albacete,Private,ICE,REST,Standard,6
2023,06,DACIA,02,Albacete,Corporate,ICE,REST,Standard,1
2023,06,DACIA,02,Albacete,Private,ICE,REST,Standard,20
2023,06,DFSK,02,Albacete,Corporate,ICE,,Standard,1
2023,06,DFSK,02,Albacete,Corporate,ICE,REST,Standard,1
2023,06,DFSK,02,Albacete,Private,ICE,REST,Standard,2
2023,06,FIAT,02,Albacete,Corporate,BEV,REST,Standard,1
2023,06,FIAT,02,Albacete,Corporate,ICE,REST,Standard,83
2023,06,FIAT,02,Albacete,Private,BEV,REST,Standard,1
2023,06,FORD,02,Albacete,Corporate,ICE,REST,Standard,29
2023,06,FORD,02,Albacete,Private,ICE,REST,Standard,5
2023,06,HYUNDAI,02,Albacete,Corporate,ICE,REST,Standard,2
2023,06,HYUNDAI,02,Albacete,Corporate,PHEV,REST,Standard,1
2023,06,HYUNDAI,02,Albacete,Private,BEV,REST,Standard,1
2023,06,HYUNDAI,02,Albacete,Private,ICE,REST,Standard,30
2023,06,HYUNDAI,02,Albacete,Private,PHEV,REST,Standard,1
2023,06,JEEP,02,Albacete,Corporate,ICE,REST,Standard,19
2023,06,KIA,02,Albacete,Corporate,BEV,REST,Standard,1
2023,06,KIA,02,Albacete,Corporate,PHEV,REST,Standard,1
2023,06,KIA,02,Albacete,Private,ICE,REST,Standard,25
2023,06,LAND ROVER,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,1
2023,06,LEXUS,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,1
2023,06,MAZDA,02,Albacete,Corporate,ICE,REST,Standard,3
2023,06,MAZDA,02,Albacete,Private,ICE,REST,Standard,10
2023,06,MERCEDES,02,Albacete,Corporate,BEV,FOCUS SEGMENT,Standard,1
2023,06,MERCEDES,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,4
2023,06,MERCEDES,02,Albacete,Corporate,ICE,REST,Standard,2
2023,06,MERCEDES,02,Albacete,Corporate,PHEV,FOCUS SEGMENT,Standard,2
2023,06,MERCEDES,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,6
2023,06,MERCEDES,02,Albacete,Private,PHEV,FOCUS SEGMENT,Standard,1
2023,06,MG,02,Albacete,Corporate,BEV,REST,Standard,3
2023,06,MG,02,Albacete,Corporate,ICE,REST,Standard,2
2023,06,MG,02,Albacete,Corporate,PHEV,REST,Standard,1
2023,06,MG,02,Albacete,Private,BEV,REST,Standard,4
2023,06,MG,02,Albacete,Private,ICE,REST,Standard,4
2023,06,MINI,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,1
2023,06,MITSUBISHI,02,Albacete,Private,ICE,REST,Standard,1
2023,06,NISSAN,02,Albacete,Corporate,ICE,REST,Standard,2
2023,06,NISSAN,02,Albacete,Private,ICE,REST,Standard,5
2023,06,OPEL,02,Albacete,Corporate,ICE,REST,Standard,2
2023,06,OPEL,02,Albacete,Corporate,PHEV,REST,Standard,1
2023,06,OPEL,02,Albacete,Private,ICE,REST,Standard,2
2023,06,OPEL,02,Albacete,RAC,BEV,REST,Standard,2
2023,06,PEUGEOT,02,Albacete,Corporate,BEV,REST,Standard,2
2023,06,PEUGEOT,02,Albacete,Corporate,ICE,REST,Standard,2
2023,06,PEUGEOT,02,Albacete,Corporate,PHEV,REST,Standard,1
2023,06,PEUGEOT,02,Albacete,Private,ICE,REST,Standard,13
2023,06,PEUGEOT,02,Albacete,Private,PHEV,REST,Standard,1
2023,06,PEUGEOT,02,Albacete,RAC,BEV,REST,Standard,1
2023,06,PEUGEOT,02,Albacete,RAC,ICE,REST,Standard,5
2023,06,PORSCHE,02,Albacete,Private,ICE,FOCUS SEGMENT,M Performance,1
2023,06,RENAULT,02,Albacete,Corporate,ICE,REST,Standard,9
2023,06,RENAULT,02,Albacete,Private,ICE,REST,Standard,17
2023,06,SEAT,02,Albacete,Corporate,ICE,REST,Standard,3
2023,06,SEAT,02,Albacete,Private,ICE,REST,Standard,15
2023,06,SHINERAY,02,Albacete,Private,ICE,REST,Standard,1
2023,06,SKODA,02,Albacete,Corporate,ICE,REST,Standard,1
2023,06,SKODA,02,Albacete,Private,ICE,REST,Standard,8
2023,06,SUBARU,02,Albacete,Corporate,ICE,REST,Standard,1
2023,06,SUZUKI,02,Albacete,Corporate,ICE,REST,Standard,1
2023,06,SUZUKI,02,Albacete,Private,ICE,REST,Standard,1
2023,06,TESLA,02,Albacete,Private,BEV,FOCUS SEGMENT,Standard,3
2023,06,TOYOTA,02,Albacete,Corporate,ICE,REST,Standard,11
2023,06,TOYOTA,02,Albacete,Private,ICE,REST,Standard,27
2023,06,VOLKSWAGEN,02,Albacete,Corporate,ICE,REST,Standard,6
2023,06,VOLKSWAGEN,02,Albacete,Private,ICE,REST,Standard,9
2023,06,VOLVO,02,Albacete,Corporate,BEV,FOCUS SEGMENT,Standard,1
2023,06,VOLVO,02,Albacete,Corporate,ICE,FOCUS SEGMENT,Standard,3
2023,06,VOLVO,02,Albacete,Corporate,PHEV,FOCUS SEGMENT,Standard,2
2023,06,VOLVO,02,Albacete,Private,BEV,FOCUS SEGMENT,Standard,1
2023,06,VOLVO,02,Albacete,Private,ICE,FOCUS SEGMENT,Standard,3
2023,06,ASTON MARTIN,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,1
2023,06,AUDI,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,1
2023,06,AUDI,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,28
2023,06,AUDI,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,2
2023,06,AUDI,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,4
2023,06,AUDI,03,Alicante,Private,ICE,FOCUS SEGMENT,M Performance,1
2023,06,AUDI,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,30
2023,06,AUDI,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,2
2023,06,AUDI,03,Alicante,RAC,ICE,FOCUS SEGMENT,Standard,6
2023,06,BENTLEY,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,1
2023,06,BMW,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,4
2023,06,BMW,03,Alicante,Corporate,ICE,FOCUS SEGMENT,M,3
2023,06,BMW,03,Alicante,Corporate,ICE,FOCUS SEGMENT,M Performance,1
2023,06,BMW,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,62
2023,06,BMW,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,M,1
2023,06,BMW,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,4
2023,06,BMW,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,3
2023,06,BMW,03,Alicante,Private,ICE,FOCUS SEGMENT,M,1
2023,06,BMW,03,Alicante,Private,ICE,FOCUS SEGMENT,M Performance,1
2023,06,BMW,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,23
2023,06,BMW,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,7
2023,06,BYD,03,Alicante,Private,BEV,REST,Standard,1
2023,06,CITROEN,03,Alicante,Corporate,BEV,REST,Standard,5
2023,06,CITROEN,03,Alicante,Corporate,ICE,REST,Standard,7
2023,06,CITROEN,03,Alicante,Private,BEV,REST,Standard,1
2023,06,CITROEN,03,Alicante,Private,ICE,REST,Standard,32
2023,06,CITROEN,03,Alicante,Private,PHEV,REST,Standard,3
2023,06,CITROEN,03,Alicante,RAC,ICE,REST,Standard,22
2023,06,CITROEN,03,Alicante,RAC,PHEV,REST,Standard,8
2023,06,CUPRA,03,Alicante,Corporate,ICE,REST,Standard,5
2023,06,CUPRA,03,Alicante,Corporate,PHEV,REST,Standard,1
2023,06,CUPRA,03,Alicante,Private,BEV,REST,Standard,2
2023,06,CUPRA,03,Alicante,Private,ICE,REST,Standard,21
2023,06,CUPRA,03,Alicante,Private,PHEV,REST,Standard,3
2023,06,DACIA,03,Alicante,Corporate,ICE,REST,Standard,24
2023,06,DACIA,03,Alicante,Private,BEV,REST,Standard,2
2023,06,DACIA,03,Alicante,Private,ICE,REST,Standard,200
2023,06,DR,03,Alicante,RAC,ICE,REST,Standard,90
2023,06,DS,03,Alicante,Private,ICE,REST,Standard,1
2023,06,DS,03,Alicante,Private,PHEV,REST,Standard,1
2023,06,FIAT,03,Alicante,Corporate,ICE,REST,Standard,14
2023,06,FIAT,03,Alicante,Private,BEV,REST,Standard,1
2023,06,FIAT,03,Alicante,Private,ICE,REST,Standard,4
2023,06,FIAT,03,Alicante,RAC,ICE,REST,Standard,185
2023,06,FORD,03,Alicante,Corporate,BEV,REST,Standard,1
2023,06,FORD,03,Alicante,Corporate,ICE,REST,Standard,47
2023,06,FORD,03,Alicante,Corporate,PHEV,REST,Standard,6
2023,06,FORD,03,Alicante,Private,BEV,REST,Standard,2
2023,06,FORD,03,Alicante,Private,ICE,REST,Standard,59
2023,06,FORD,03,Alicante,Private,PHEV,REST,Standard,20
2023,06,FORD,03,Alicante,RAC,BEV,REST,Standard,4
2023,06,FORD,03,Alicante,RAC,ICE,REST,Standard,51
2023,06,FORD,03,Alicante,RAC,PHEV,REST,Standard,25
2023,06,HONDA,03,Alicante,Private,ICE,REST,Standard,4
2023,06,HYUNDAI,03,Alicante,Corporate,BEV,REST,Standard,2
2023,06,HYUNDAI,03,Alicante,Corporate,ICE,REST,Standard,21
2023,06,HYUNDAI,03,Alicante,Corporate,PHEV,REST,Standard,3
2023,06,HYUNDAI,03,Alicante,Private,BEV,REST,Standard,1
2023,06,HYUNDAI,03,Alicante,Private,ICE,REST,Standard,167
2023,06,HYUNDAI,03,Alicante,Private,PHEV,REST,Standard,1
2023,06,HYUNDAI,03,Alicante,RAC,ICE,REST,Standard,710
2023,06,JEEP,03,Alicante,Corporate,ICE,REST,Standard,42
2023,06,JEEP,03,Alicante,Private,BEV,REST,Standard,3
2023,06,JEEP,03,Alicante,Private,ICE,REST,Standard,3
2023,06,JEEP,03,Alicante,RAC,PHEV,REST,Standard,46
2023,06,KIA,03,Alicante,Corporate,BEV,REST,Standard,3
2023,06,KIA,03,Alicante,Corporate,ICE,REST,Standard,25
2023,06,KIA,03,Alicante,Corporate,PHEV,REST,Standard,13
2023,06,KIA,03,Alicante,Private,BEV,REST,Standard,5
2023,06,KIA,03,Alicante,Private,ICE,REST,Standard,108
2023,06,KIA,03,Alicante,Private,PHEV,REST,Standard,9
2023,06,KIA,03,Alicante,RAC,ICE,REST,Standard,764
2023,06,LAND ROVER,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,6
2023,06,LAND ROVER,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2023,06,LAND ROVER,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,1
2023,06,LAND ROVER,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,1
2023,06,LEXUS,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,5
2023,06,LEXUS,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2023,06,LEXUS,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,12
2023,06,MASERATI,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,1
2023,06,MASERATI,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,1
2023,06,MAZDA,03,Alicante,Corporate,ICE,REST,Standard,12
2023,06,MAZDA,03,Alicante,Corporate,PHEV,REST,Standard,1
2023,06,MAZDA,03,Alicante,Private,ICE,REST,Standard,23
2023,06,MAZDA,03,Alicante,Private,PHEV,REST,Standard,2
2023,06,MAZDA,03,Alicante,RAC,ICE,REST,Standard,1
2023,06,MERCEDES,03,Alicante,Corporate,BEV,FOCUS SEGMENT,M Performance,1
2023,06,MERCEDES,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,11
2023,06,MERCEDES,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,35
2023,06,MERCEDES,03,Alicante,Corporate,ICE,REST,Standard,2
2023,06,MERCEDES,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,5
2023,06,MERCEDES,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,3
2023,06,MERCEDES,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,32
2023,06,MERCEDES,03,Alicante,Private,ICE,REST,Standard,2
2023,06,MERCEDES,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,9
2023,06,MERCEDES,03,Alicante,RAC,ICE,FOCUS SEGMENT,Standard,1
2023,06,MERCEDES,03,Alicante,RAC,ICE,REST,Standard,2
2023,06,MERCEDES-V,03,Alicante,Private,ICE,REST,Standard,1
2023,06,MG,03,Alicante,Corporate,BEV,REST,Standard,1
2023,06,MG,03,Alicante,Corporate,ICE,REST,Standard,4
2023,06,MG,03,Alicante,Corporate,PHEV,REST,Standard,6
2023,06,MG,03,Alicante,Private,BEV,REST,Standard,23
2023,06,MG,03,Alicante,Private,ICE,REST,Standard,97
2023,06,MG,03,Alicante,Private,PHEV,REST,Standard,3
2023,06,MG,03,Alicante,RAC,ICE,REST,Standard,1
2023,06,MINI,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,3
2023,06,MINI,03,Alicante,Corporate,ICE,FOCUS SEGMENT,Standard,12
2023,06,MINI,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,5
2023,06,MINI,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,2
2023,06,MINI,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,12
2023,06,MINI,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,2
2023,06,MITSUBISHI,03,Alicante,Private,ICE,REST,Standard,5
2023,06,MITSUBISHI,03,Alicante,Private,PHEV,REST,Standard,1
2023,06,NISSAN,03,Alicante,Corporate,ICE,REST,Standard,16
2023,06,NISSAN,03,Alicante,Private,BEV,REST,Standard,1
2023,06,NISSAN,03,Alicante,Private,ICE,REST,Standard,39
2023,06,NISSAN,03,Alicante,RAC,ICE,REST,Standard,104
2023,06,OPEL,03,Alicante,Corporate,BEV,REST,Standard,11
2023,06,OPEL,03,Alicante,Corporate,ICE,REST,Standard,47
2023,06,OPEL,03,Alicante,Corporate,PHEV,REST,Standard,7
2023,06,OPEL,03,Alicante,Private,ICE,REST,Standard,19
2023,06,OPEL,03,Alicante,Private,PHEV,REST,Standard,2
2023,06,OPEL,03,Alicante,RAC,BEV,REST,Standard,18
2023,06,PEUGEOT,03,Alicante,Corporate,BEV,REST,Standard,3
2023,06,PEUGEOT,03,Alicante,Corporate,ICE,REST,Standard,106
2023,06,PEUGEOT,03,Alicante,Corporate,PHEV,REST,Standard,2
2023,06,PEUGEOT,03,Alicante,Private,BEV,REST,Standard,2
2023,06,PEUGEOT,03,Alicante,Private,ICE,REST,Standard,40
2023,06,PEUGEOT,03,Alicante,Private,PHEV,REST,Standard,1
2023,06,PEUGEOT,03,Alicante,RAC,BEV,REST,Standard,2
2023,06,PEUGEOT,03,Alicante,RAC,ICE,REST,Standard,26
2023,06,PORSCHE,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,1
2023,06,PORSCHE,03,Alicante,Private,BEV,FOCUS SEGMENT,M Performance,1
2023,06,PORSCHE,03,Alicante,Private,ICE,FOCUS SEGMENT,M Performance,2
2023,06,RENAULT,03,Alicante,Corporate,ICE,REST,Standard,52
2023,06,RENAULT,03,Alicante,Corporate,PHEV,REST,Standard,1
2023,06,RENAULT,03,Alicante,Private,BEV,REST,Standard,4
2023,06,RENAULT,03,Alicante,Private,ICE,REST,Standard,156
2023,06,RENAULT,03,Alicante,RAC,ICE,REST,Standard,62
2023,06,SEAT,03,Alicante,Corporate,ICE,REST,Standard,31
2023,06,SEAT,03,Alicante,Private,ICE,REST,Standard,114
2023,06,SERES,03,Alicante,Corporate,BEV,REST,Standard,1
2023,06,SKODA,03,Alicante,Corporate,ICE,REST,Standard,6
2023,06,SKODA,03,Alicante,Corporate,PHEV,REST,Standard,3
2023,06,SKODA,03,Alicante,Private,BEV,REST,Standard,1
2023,06,SKODA,03,Alicante,Private,ICE,REST,Standard,39
2023,06,SSANGYONG,03,Alicante,Private,ICE,REST,Standard,1
2023,06,SUBARU,03,Alicante,Private,ICE,REST,Standard,2
2023,06,SUZUKI,03,Alicante,Corporate,ICE,REST,Standard,1
2023,06,SUZUKI,03,Alicante,Private,ICE,REST,Standard,26
2023,06,TESLA,03,Alicante,Corporate,BEV,FOCUS SEGMENT,Standard,15
2023,06,TESLA,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,60
2023,06,TOYOTA,03,Alicante,Corporate,ICE,REST,Standard,10
2023,06,TOYOTA,03,Alicante,Private,ICE,REST,Standard,166
2023,06,TOYOTA,03,Alicante,Private,PHEV,REST,Standard,2
2023,06,VOLKSWAGEN,03,Alicante,Corporate,BEV,REST,Standard,3
2023,06,VOLKSWAGEN,03,Alicante,Corporate,ICE,REST,Standard,13
2023,06,VOLKSWAGEN,03,Alicante,Private,ICE,REST,Standard,102
2023,06,VOLKSWAGEN,03,Alicante,Private,PHEV,REST,Standard,2
2023,06,VOLKSWAGEN,03,Alicante,RAC,ICE,REST,Standard,24
2023,06,VOLVO,03,Alicante,Corporate,PHEV,FOCUS SEGMENT,Standard,6
2023,06,VOLVO,03,Alicante,Private,BEV,FOCUS SEGMENT,Standard,2
2023,06,VOLVO,03,Alicante,Private,ICE,FOCUS SEGMENT,Standard,6
2023,06,VOLVO,03,Alicante,Private,PHEV,FOCUS SEGMENT,Standard,4
2023,06,ALFA ROMEO,04,Almería,Corporate,PHEV,REST,Standard,1
2023,06,AUDI,04,Almería,Corporate,BEV,FOCUS SEGMENT,Standard,1
2023,06,AUDI,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,11
2023,06,AUDI,04,Almería,Private,BEV,FOCUS SEGMENT,M,1
2023,06,AUDI,04,Almería,Private,BEV,FOCUS SEGMENT,Standard,1
2023,06,AUDI,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,15
2023,06,BMW,04,Almería,Corporate,BEV,FOCUS SEGMENT,Standard,1
2023,06,BMW,04,Almería,Corporate,ICE,FOCUS SEGMENT,M,3
2023,06,BMW,04,Almería,Corporate,ICE,FOCUS SEGMENT,M Performance,2
2023,06,BMW,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,10
2023,06,BMW,04,Almería,Corporate,PHEV,FOCUS SEGMENT,M Performance,1
2023,06,BMW,04,Almería,Private,ICE,FOCUS SEGMENT,M Performance,2
2023,06,BMW,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,21
2023,06,BMW,04,Almería,Private,PHEV,FOCUS SEGMENT,Standard,1
2023,06,CITROEN,04,Almería,Corporate,BEV,REST,Standard,2
2023,06,CITROEN,04,Almería,Corporate,ICE,REST,Standard,5
2023,06,CITROEN,04,Almería,Private,ICE,REST,Standard,22
2023,06,CUPRA,04,Almería,Corporate,PHEV,REST,Standard,3
2023,06,CUPRA,04,Almería,Private,ICE,REST,Standard,9
2023,06,CUPRA,04,Almería,Private,PHEV,REST,Standard,1
2023,06,DACIA,04,Almería,Corporate,BEV,REST,Standard,1
2023,06,DACIA,04,Almería,Corporate,ICE,REST,Standard,13
2023,06,DACIA,04,Almería,Private,ICE,REST,Standard,50
2023,06,FERRARI,04,Almería,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2023,06,FIAT,04,Almería,Private,ICE,REST,Standard,2
2023,06,FORD,04,Almería,Corporate,BEV,REST,Standard,1
2023,06,FORD,04,Almería,Corporate,ICE,REST,Standard,3
2023,06,FORD,04,Almería,Corporate,PHEV,REST,Standard,1
2023,06,FORD,04,Almería,Private,ICE,REST,Standard,21
2023,06,FORD,04,Almería,Private,PHEV,REST,Standard,3
2023,06,HYUNDAI,04,Almería,Corporate,ICE,REST,Standard,17
2023,06,HYUNDAI,04,Almería,Private,ICE,REST,Standard,31
2023,06,HYUNDAI,04,Almería,Private,PHEV,REST,Standard,2
2023,06,JAGUAR,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,1
2023,06,KIA,04,Almería,Corporate,BEV,REST,Standard,2
2023,06,KIA,04,Almería,Corporate,ICE,REST,Standard,2
2023,06,KIA,04,Almería,Private,BEV,REST,Standard,2
2023,06,KIA,04,Almería,Private,ICE,,Standard,1
2023,06,KIA,04,Almería,Private,ICE,REST,Standard,41
2023,06,KIA,04,Almería,Private,PHEV,REST,Standard,1
2023,06,LAND ROVER,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,7
2023,06,LAND ROVER,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,1
2023,06,LEXUS,04,Almería,Corporate,ICE,FOCUS SEGMENT,Standard,2
2023,06,LEXUS,04,Almería,Private,ICE,FOCUS SEGMENT,Standard,1
2023,06,MAZDA,04,Almería,Corporate,ICE,REST,Standard,1
2023,06,MAZDA,04,Almería,Private,ICE,REST,Standard,12
