anyo,mes,marca,cod_prov,provincia,canal,fuel_type,subseg,hp,count
2025,06,VOLVO,07,Baleares,Private,BEV,FOCUS SEGMENT,Standard,15
2025,06,VOLVO,07,Baleares,Private,ICE,FOCUS SEGMENT,Standard,4
2025,06,XPENG,07,Baleares,Private,BEV,FOCUS SEGMENT,Standard,2
2025,06,ALFA ROMEO,08,Barcelona,Corporate,ICE,REST,Standard,20
2025,06,ALFA ROMEO,08,Barcelona,Corporate,PHEV,REST,Standard,1
2025,06,ALFA ROMEO,08,Barcelona,RAC,ICE,REST,Standard,31
2025,06,ALPINE,08,Barcelona,Corporate,BEV,REST,Standard,2
2025,06,ALPINE,08,Barcelona,Private,BEV,REST,Standard,3
2025,06,ALPINE,08,Barcelona,Private,ICE,REST,Standard,1
2025,06,ASTON MARTIN,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,1
2025,06,AUDI,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,M Performance,1
2025,06,AUDI,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,17
2025,06,AUDI,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M,3
2025,06,AUDI,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M Performance,3
2025,06,AUDI,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,78
2025,06,AUDI,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,23
2025,06,AUDI,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,1
2025,06,AUDI,08,Barcelona,Private,ICE,FOCUS SEGMENT,M,2
2025,06,AUDI,08,Barcelona,Private,ICE,FOCUS SEGMENT,M Performance,7
2025,06,AUDI,08,Barcelona,Private,ICE,FOCUS SEGMENT,Standard,78
2025,06,AUDI,08,Barcelona,Private,PHEV,FOCUS SEGMENT,Standard,11
2025,06,BENTLEY,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2025,06,BMW,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,5
2025,06,BMW,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M,5
2025,06,BMW,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M Performance,5
2025,06,BMW,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,36
2025,06,BMW,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,M,3
2025,06,BMW,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,6
2025,06,BMW,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,28
2025,06,BMW,08,Barcelona,Private,ICE,FOCUS SEGMENT,M Performance,12
2025,06,BMW,08,Barcelona,Private,ICE,FOCUS SEGMENT,Standard,74
2025,06,BMW,08,Barcelona,Private,PHEV,FOCUS SEGMENT,Standard,15
2025,06,BMW,08,Barcelona,RAC,ICE,FOCUS SEGMENT,Standard,1
2025,06,BYD,08,Barcelona,Corporate,BEV,REST,Standard,22
2025,06,BYD,08,Barcelona,Corporate,PHEV,REST,Standard,9
2025,06,BYD,08,Barcelona,Private,BEV,REST,Standard,109
2025,06,BYD,08,Barcelona,Private,PHEV,REST,Standard,92
2025,06,CITROEN,08,Barcelona,Corporate,BEV,REST,Standard,6
2025,06,CITROEN,08,Barcelona,Corporate,ICE,REST,Standard,71
2025,06,CITROEN,08,Barcelona,Corporate,PHEV,REST,Standard,2
2025,06,CITROEN,08,Barcelona,Private,BEV,REST,Standard,9
2025,06,CITROEN,08,Barcelona,Private,ICE,REST,Standard,112
2025,06,CITROEN,08,Barcelona,Private,PHEV,REST,Standard,4
2025,06,CITROEN,08,Barcelona,RAC,ICE,REST,Standard,1
2025,06,CUPRA,08,Barcelona,Corporate,BEV,REST,Standard,54
2025,06,CUPRA,08,Barcelona,Corporate,ICE,REST,Standard,60
2025,06,CUPRA,08,Barcelona,Corporate,PHEV,REST,Standard,178
2025,06,CUPRA,08,Barcelona,Private,BEV,REST,Standard,15
2025,06,CUPRA,08,Barcelona,Private,ICE,REST,Standard,116
2025,06,CUPRA,08,Barcelona,Private,PHEV,REST,Standard,52
2025,06,DACIA,08,Barcelona,Corporate,BEV,REST,Standard,2
2025,06,DACIA,08,Barcelona,Corporate,ICE,REST,Standard,45
2025,06,DACIA,08,Barcelona,Private,BEV,REST,Standard,12
2025,06,DACIA,08,Barcelona,Private,ICE,REST,Standard,614
2025,06,DACIA,08,Barcelona,RAC,ICE,REST,Standard,41
2025,06,DFSK,08,Barcelona,Corporate,PHEV,REST,Standard,1
2025,06,DFSK,08,Barcelona,Private,ICE,,Standard,1
2025,06,DFSK,08,Barcelona,Private,PHEV,REST,Standard,8
2025,06,DONGFENG,08,Barcelona,Private,BEV,REST,Standard,5
2025,06,DR,08,Barcelona,Private,ICE,REST,Standard,3
2025,06,DS,08,Barcelona,Corporate,ICE,REST,Standard,2
2025,06,DS,08,Barcelona,Corporate,PHEV,REST,Standard,4
2025,06,DS,08,Barcelona,Private,PHEV,REST,Standard,1
2025,06,EBRO,08,Barcelona,Corporate,ICE,REST,Standard,8
2025,06,EBRO,08,Barcelona,Corporate,PHEV,REST,Standard,8
2025,06,EBRO,08,Barcelona,Private,ICE,REST,Standard,51
2025,06,EBRO,08,Barcelona,Private,PHEV,REST,Standard,55
2025,06,EVO,08,Barcelona,Corporate,ICE,REST,Standard,1
2025,06,EVO,08,Barcelona,Private,ICE,REST,Standard,2
2025,06,FAW,08,Barcelona,Private,ICE,REST,Standard,1
2025,06,FIAT,08,Barcelona,Corporate,BEV,REST,Standard,23
2025,06,FIAT,08,Barcelona,Corporate,ICE,,Standard,1
2025,06,FIAT,08,Barcelona,Corporate,ICE,REST,Standard,59
2025,06,FIAT,08,Barcelona,Private,BEV,REST,Standard,8
2025,06,FIAT,08,Barcelona,Private,ICE,,Standard,1
2025,06,FIAT,08,Barcelona,Private,ICE,REST,Standard,15
2025,06,FIAT,08,Barcelona,RAC,ICE,REST,Standard,41
2025,06,FORD,08,Barcelona,Corporate,BEV,REST,Standard,9
2025,06,FORD,08,Barcelona,Corporate,ICE,REST,Standard,70
2025,06,FORD,08,Barcelona,Corporate,PHEV,REST,Standard,22
2025,06,FORD,08,Barcelona,Private,BEV,REST,Standard,9
2025,06,FORD,08,Barcelona,Private,ICE,REST,Standard,147
2025,06,FORD,08,Barcelona,Private,PHEV,REST,Standard,50
2025,06,HONDA,08,Barcelona,Corporate,BEV,REST,Standard,1
2025,06,HONDA,08,Barcelona,Corporate,ICE,REST,Standard,21
2025,06,HONDA,08,Barcelona,Corporate,PHEV,REST,Standard,3
2025,06,HONDA,08,Barcelona,Private,ICE,REST,Standard,37
2025,06,HONDA,08,Barcelona,Private,PHEV,REST,Standard,1
2025,06,HYUNDAI,08,Barcelona,Corporate,BEV,REST,Standard,18
2025,06,HYUNDAI,08,Barcelona,Corporate,ICE,REST,Standard,78
2025,06,HYUNDAI,08,Barcelona,Corporate,PHEV,REST,Standard,4
2025,06,HYUNDAI,08,Barcelona,Private,BEV,REST,Standard,44
2025,06,HYUNDAI,08,Barcelona,Private,ICE,REST,Standard,221
2025,06,HYUNDAI,08,Barcelona,Private,PHEV,REST,Standard,9
2025,06,HYUNDAI,08,Barcelona,RAC,ICE,REST,Standard,1
2025,06,INEOS,08,Barcelona,Corporate,ICE,REST,Standard,1
2025,06,JAECOO,08,Barcelona,Corporate,ICE,REST,Standard,2
2025,06,JAECOO,08,Barcelona,Corporate,PHEV,REST,Standard,20
2025,06,JAECOO,08,Barcelona,Private,ICE,REST,Standard,19
2025,06,JAECOO,08,Barcelona,Private,PHEV,REST,Standard,41
2025,06,JEEP,08,Barcelona,Corporate,ICE,REST,Standard,13
2025,06,JEEP,08,Barcelona,Corporate,PHEV,REST,Standard,6
2025,06,JEEP,08,Barcelona,Private,BEV,REST,Standard,1
2025,06,JEEP,08,Barcelona,Private,ICE,REST,Standard,43
2025,06,JEEP,08,Barcelona,Private,PHEV,REST,Standard,2
2025,06,KG MOBILITY,08,Barcelona,Corporate,ICE,REST,Standard,1
2025,06,KG MOBILITY,08,Barcelona,Private,ICE,REST,Standard,13
2025,06,KIA,08,Barcelona,Corporate,BEV,REST,Standard,6
2025,06,KIA,08,Barcelona,Corporate,ICE,,Standard,1
2025,06,KIA,08,Barcelona,Corporate,ICE,REST,Standard,41
2025,06,KIA,08,Barcelona,Corporate,PHEV,REST,Standard,12
2025,06,KIA,08,Barcelona,Private,BEV,REST,Standard,52
2025,06,KIA,08,Barcelona,Private,ICE,REST,Standard,270
2025,06,KIA,08,Barcelona,Private,PHEV,REST,Standard,8
2025,06,KIA,08,Barcelona,RAC,BEV,REST,Standard,1
2025,06,KIA,08,Barcelona,RAC,ICE,REST,Standard,16
2025,06,LAMBORGHINI,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,1
2025,06,LAMBORGHINI,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2025,06,LANCIA,08,Barcelona,Corporate,ICE,REST,Standard,1
2025,06,LAND ROVER,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,7
2025,06,LAND ROVER,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,9
2025,06,LAND ROVER,08,Barcelona,Private,PHEV,FOCUS SEGMENT,Standard,1
2025,06,LEAPMOTOR,08,Barcelona,Corporate,BEV,REST,Standard,4
2025,06,LEAPMOTOR,08,Barcelona,Corporate,PHEV,REST,Standard,3
2025,06,LEAPMOTOR,08,Barcelona,Private,BEV,REST,Standard,6
2025,06,LEAPMOTOR,08,Barcelona,Private,PHEV,REST,Standard,6
2025,06,LEXUS,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,2
2025,06,LEXUS,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,5
2025,06,LEXUS,08,Barcelona,Corporate,ICE,REST,Standard,1
2025,06,LEXUS,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,12
2025,06,LEXUS,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,3
2025,06,LEXUS,08,Barcelona,Private,ICE,FOCUS SEGMENT,Standard,48
2025,06,LEXUS,08,Barcelona,Private,ICE,REST,Standard,1
2025,06,LEXUS,08,Barcelona,Private,PHEV,FOCUS SEGMENT,Standard,18
2025,06,LIVAN,08,Barcelona,Private,ICE,REST,Standard,1
2025,06,LYNK & CO,08,Barcelona,Corporate,BEV,REST,Standard,1
2025,06,LYNK & CO,08,Barcelona,Private,BEV,REST,Standard,2
2025,06,LYNK & CO,08,Barcelona,Private,PHEV,REST,Standard,4
2025,06,LYNK & CO,08,Barcelona,RAC,PHEV,REST,Standard,1
2025,06,MASERATI,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,5
2025,06,MASERATI,08,Barcelona,Private,ICE,FOCUS SEGMENT,Standard,3
2025,06,MAZDA,08,Barcelona,Corporate,ICE,REST,Standard,74
2025,06,MAZDA,08,Barcelona,Corporate,PHEV,REST,Standard,6
2025,06,MAZDA,08,Barcelona,Private,ICE,REST,Standard,152
2025,06,MAZDA,08,Barcelona,Private,PHEV,REST,Standard,2
2025,06,MCLAREN,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,2
2025,06,MERCEDES,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,M Performance,1
2025,06,MERCEDES,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,23
2025,06,MERCEDES,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M,1
2025,06,MERCEDES,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M Performance,6
2025,06,MERCEDES,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,51
2025,06,MERCEDES,08,Barcelona,Corporate,ICE,REST,Standard,14
2025,06,MERCEDES,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,M Performance,2
2025,06,MERCEDES,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,47
2025,06,MERCEDES,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,8
2025,06,MERCEDES,08,Barcelona,Private,ICE,FOCUS SEGMENT,M,1
2025,06,MERCEDES,08,Barcelona,Private,ICE,FOCUS SEGMENT,M Performance,6
2025,06,MERCEDES,08,Barcelona,Private,ICE,FOCUS SEGMENT,Standard,58
2025,06,MERCEDES,08,Barcelona,Private,ICE,REST,Standard,5
2025,06,MERCEDES,08,Barcelona,Private,PHEV,FOCUS SEGMENT,M Performance,2
2025,06,MERCEDES,08,Barcelona,Private,PHEV,FOCUS SEGMENT,Standard,27
2025,06,MERCEDES,08,Barcelona,RAC,ICE,FOCUS SEGMENT,Standard,1
2025,06,MERCEDES,08,Barcelona,RAC,ICE,REST,Standard,10
2025,06,MERCEDES-V,08,Barcelona,Corporate,ICE,REST,Standard,1
2025,06,MERCEDES-V,08,Barcelona,Private,ICE,REST,Standard,3
2025,06,MERCEDES-V,08,Barcelona,RAC,ICE,REST,Standard,1
2025,06,MG,08,Barcelona,Corporate,BEV,REST,Standard,8
2025,06,MG,08,Barcelona,Corporate,ICE,REST,Standard,1
2025,06,MG,08,Barcelona,Private,BEV,REST,Standard,21
2025,06,MG,08,Barcelona,Private,ICE,REST,Standard,181
2025,06,MG,08,Barcelona,Private,PHEV,REST,Standard,100
2025,06,MINI,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,7
2025,06,MINI,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,JCW,2
2025,06,MINI,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,7
2025,06,MINI,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,16
2025,06,MINI,08,Barcelona,Private,ICE,FOCUS SEGMENT,JCW,3
2025,06,MINI,08,Barcelona,Private,ICE,FOCUS SEGMENT,Standard,19
2025,06,MITSUBISHI,08,Barcelona,Corporate,PHEV,REST,Standard,5
2025,06,MITSUBISHI,08,Barcelona,Private,ICE,REST,Standard,4
2025,06,MITSUBISHI,08,Barcelona,Private,PHEV,REST,Standard,3
2025,06,NISSAN,08,Barcelona,Corporate,BEV,REST,Standard,2
2025,06,NISSAN,08,Barcelona,Corporate,ICE,REST,Standard,33
2025,06,NISSAN,08,Barcelona,Private,BEV,REST,Standard,2
2025,06,NISSAN,08,Barcelona,Private,ICE,REST,Standard,153
2025,06,OMODA,08,Barcelona,Corporate,BEV,REST,Standard,12
2025,06,OMODA,08,Barcelona,Corporate,ICE,REST,Standard,5
2025,06,OMODA,08,Barcelona,Corporate,PHEV,REST,Standard,7
2025,06,OMODA,08,Barcelona,Private,BEV,REST,Standard,9
2025,06,OMODA,08,Barcelona,Private,ICE,REST,Standard,76
2025,06,OMODA,08,Barcelona,Private,PHEV,REST,Standard,16
2025,06,OMODA,08,Barcelona,RAC,BEV,REST,Standard,1
2025,06,OPEL,08,Barcelona,Corporate,BEV,REST,Standard,4
2025,06,OPEL,08,Barcelona,Corporate,ICE,REST,Standard,313
2025,06,OPEL,08,Barcelona,Corporate,PHEV,REST,Standard,10
2025,06,OPEL,08,Barcelona,Private,BEV,REST,Standard,4
2025,06,OPEL,08,Barcelona,Private,ICE,REST,Standard,67
2025,06,OPEL,08,Barcelona,Private,PHEV,REST,Standard,1
2025,06,PEUGEOT,08,Barcelona,Corporate,BEV,REST,Standard,5
2025,06,PEUGEOT,08,Barcelona,Corporate,ICE,REST,Standard,151
2025,06,PEUGEOT,08,Barcelona,Corporate,PHEV,REST,Standard,13
2025,06,PEUGEOT,08,Barcelona,Private,BEV,REST,Standard,15
2025,06,PEUGEOT,08,Barcelona,Private,ICE,REST,Standard,147
2025,06,PEUGEOT,08,Barcelona,RAC,ICE,REST,Standard,16
2025,06,POLARIS,08,Barcelona,RAC,ICE,REST,Standard,1
2025,06,POLESTAR,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,146
2025,06,POLESTAR,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,1
2025,06,PORSCHE,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,M Performance,2
2025,06,PORSCHE,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,5
2025,06,PORSCHE,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M,1
2025,06,PORSCHE,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,M Performance,2
2025,06,PORSCHE,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,M,1
2025,06,PORSCHE,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,M Performance,4
2025,06,PORSCHE,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,5
2025,06,PORSCHE,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,2
2025,06,PORSCHE,08,Barcelona,Private,ICE,FOCUS SEGMENT,M,2
2025,06,PORSCHE,08,Barcelona,Private,ICE,FOCUS SEGMENT,M Performance,4
2025,06,PORSCHE,08,Barcelona,Private,PHEV,FOCUS SEGMENT,M Performance,2
2025,06,PORSCHE,08,Barcelona,Private,PHEV,FOCUS SEGMENT,Standard,6
2025,06,PORSCHE,08,Barcelona,RAC,ICE,FOCUS SEGMENT,M,1
2025,06,PORSCHE,08,Barcelona,RAC,ICE,FOCUS SEGMENT,Standard,1
2025,06,RENAULT,08,Barcelona,Corporate,BEV,REST,Standard,33
2025,06,RENAULT,08,Barcelona,Corporate,ICE,REST,Standard,91
2025,06,RENAULT,08,Barcelona,Corporate,PHEV,REST,Standard,8
2025,06,RENAULT,08,Barcelona,Private,BEV,REST,Standard,45
2025,06,RENAULT,08,Barcelona,Private,ICE,REST,Standard,380
2025,06,RENAULT,08,Barcelona,Private,PHEV,REST,Standard,25
2025,06,RENAULT,08,Barcelona,RAC,ICE,REST,Standard,13
2025,06,SEAT,08,Barcelona,Corporate,ICE,REST,Standard,70
2025,06,SEAT,08,Barcelona,Corporate,PHEV,REST,Standard,29
2025,06,SEAT,08,Barcelona,Private,ICE,REST,Standard,418
2025,06,SEAT,08,Barcelona,Private,PHEV,REST,Standard,7
2025,06,SEAT,08,Barcelona,RAC,ICE,REST,Standard,6
2025,06,SERES,08,Barcelona,Private,BEV,REST,Standard,1
2025,06,SHINERAY,08,Barcelona,Private,ICE,REST,Standard,9
2025,06,SKODA,08,Barcelona,Corporate,BEV,REST,Standard,8
2025,06,SKODA,08,Barcelona,Corporate,ICE,REST,Standard,41
2025,06,SKODA,08,Barcelona,Corporate,PHEV,REST,Standard,5
2025,06,SKODA,08,Barcelona,Private,BEV,REST,Standard,14
2025,06,SKODA,08,Barcelona,Private,ICE,REST,Standard,156
2025,06,SKODA,08,Barcelona,Private,PHEV,REST,Standard,7
2025,06,SKODA,08,Barcelona,RAC,ICE,REST,Standard,26
2025,06,SMART,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,7
2025,06,SMART,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,13
2025,06,SSANGYONG,08,Barcelona,Private,ICE,REST,Standard,7
2025,06,SUBARU,08,Barcelona,Corporate,ICE,REST,Standard,4
2025,06,SUBARU,08,Barcelona,Private,BEV,REST,Standard,1
2025,06,SUBARU,08,Barcelona,Private,ICE,REST,Standard,17
2025,06,SUBARU,08,Barcelona,RAC,ICE,REST,Standard,13
2025,06,SUZUKI,08,Barcelona,Corporate,ICE,REST,Standard,54
2025,06,SUZUKI,08,Barcelona,Private,ICE,REST,Standard,46
2025,06,TESLA,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,98
2025,06,TESLA,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,269
2025,06,TOYOTA,08,Barcelona,Corporate,BEV,REST,Standard,5
2025,06,TOYOTA,08,Barcelona,Corporate,ICE,REST,Standard,74
2025,06,TOYOTA,08,Barcelona,Corporate,PHEV,REST,Standard,19
2025,06,TOYOTA,08,Barcelona,Private,BEV,REST,Standard,28
2025,06,TOYOTA,08,Barcelona,Private,ICE,REST,Standard,720
2025,06,TOYOTA,08,Barcelona,Private,PHEV,REST,Standard,141
2025,06,TOYOTA,08,Barcelona,RAC,ICE,REST,Standard,2
2025,06,VOLKSWAGEN,08,Barcelona,Corporate,BEV,REST,Standard,6
2025,06,VOLKSWAGEN,08,Barcelona,Corporate,ICE,REST,Standard,57
2025,06,VOLKSWAGEN,08,Barcelona,Corporate,PHEV,REST,Standard,31
2025,06,VOLKSWAGEN,08,Barcelona,Private,BEV,REST,Standard,17
2025,06,VOLKSWAGEN,08,Barcelona,Private,ICE,REST,Standard,417
2025,06,VOLKSWAGEN,08,Barcelona,Private,PHEV,REST,Standard,57
2025,06,VOLVO,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,5
2025,06,VOLVO,08,Barcelona,Corporate,ICE,FOCUS SEGMENT,Standard,25
2025,06,VOLVO,08,Barcelona,Corporate,PHEV,FOCUS SEGMENT,Standard,3
2025,06,VOLVO,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,17
2025,06,VOLVO,08,Barcelona,Private,ICE,FOCUS SEGMENT,Standard,38
2025,06,VOLVO,08,Barcelona,Private,PHEV,FOCUS SEGMENT,Standard,2
2025,06,VOYAH,08,Barcelona,Corporate,BEV,REST,Standard,1
2025,06,XPENG,08,Barcelona,Corporate,BEV,FOCUS SEGMENT,Standard,1
2025,06,XPENG,08,Barcelona,Private,BEV,FOCUS SEGMENT,Standard,10
2025,06,AUDI,09,Burgos,Corporate,ICE,FOCUS SEGMENT,Standard,7
2025,06,AUDI,09,Burgos,Corporate,PHEV,FOCUS SEGMENT,Standard,1
2025,06,AUDI,09,Burgos,Private,ICE,FOCUS SEGMENT,Standard,6
2025,06,BMW,09,Burgos,Private,ICE,FOCUS SEGMENT,Standard,3
2025,06,BYD,09,Burgos,Corporate,PHEV,REST,Standard,1
2025,06,BYD,09,Burgos,Private,BEV,REST,Standard,2
2025,06,BYD,09,Burgos,Private,PHEV,REST,Standard,1
2025,06,CITROEN,09,Burgos,Corporate,ICE,REST,Standard,1
2025,06,CITROEN,09,Burgos,Private,BEV,REST,Standard,1
2025,06,CITROEN,09,Burgos,Private,ICE,REST,Standard,6
2025,06,CUPRA,09,Burgos,Corporate,ICE,REST,Standard,1
2025,06,CUPRA,09,Burgos,Private,ICE,REST,Standard,4
2025,06,CUPRA,09,Burgos,Private,PHEV,REST,Standard,1
2025,06,DACIA,09,Burgos,Corporate,ICE,REST,Standard,7
2025,06,DACIA,09,Burgos,Private,BEV,REST,Standard,2
2025,06,DACIA,09,Burgos,Private,ICE,REST,Standard,21
2025,06,DFSK,09,Burgos,Corporate,PHEV,REST,Standard,1
2025,06,DFSK,09,Burgos,Private,ICE,,Standard,1
2025,06,DR,09,Burgos,Private,ICE,,Standard,1
2025,06,DR,09,Burgos,Private,ICE,REST,Standard,1
2025,06,EBRO,09,Burgos,Corporate,ICE,REST,Standard,1
2025,06,EBRO,09,Burgos,Corporate,PHEV,REST,Standard,1
2025,06,EBRO,09,Burgos,Private,ICE,REST,Standard,2
2025,06,EBRO,09,Burgos,Private,PHEV,REST,Standard,2
2025,06,FIAT,09,Burgos,Corporate,ICE,REST,Standard,2
2025,06,FIAT,09,Burgos,Private,BEV,REST,Standard,1
2025,06,FORD,09,Burgos,Corporate,ICE,REST,Standard,4
2025,06,FORD,09,Burgos,Corporate,PHEV,REST,Standard,1
2025,06,FORD,09,Burgos,Private,ICE,REST,Standard,1
2025,06,HONDA,09,Burgos,Private,ICE,REST,Standard,2
2025,06,HYUNDAI,09,Burgos,Corporate,BEV,REST,Standard,1
2025,06,HYUNDAI,09,Burgos,Corporate,ICE,REST,Standard,2
2025,06,HYUNDAI,09,Burgos,Private,BEV,REST,Standard,3
2025,06,HYUNDAI,09,Burgos,Private,ICE,REST,Standard,11
2025,06,HYUNDAI,09,Burgos,Private,PHEV,REST,Standard,1
2025,06,JAECOO,09,Burgos,Corporate,PHEV,REST,Standard,1
2025,06,JAECOO,09,Burgos,Private,PHEV,REST,Standard,4
2025,06,KIA,09,Burgos,Corporate,ICE,REST,Standard,6
2025,06,KIA,09,Burgos,Private,BEV,REST,Standard,4
2025,06,KIA,09,Burgos,Private,ICE,REST,Standard,24
2025,06,LEAPMOTOR,09,Burgos,Private,PHEV,REST,Standard,2
2025,06,LEXUS,09,Burgos,Corporate,ICE,FOCUS SEGMENT,Standard,3
2025,06,LEXUS,09,Burgos,Private,ICE,FOCUS SEGMENT,Standard,5
2025,06,LEXUS,09,Burgos,Private,PHEV,FOCUS SEGMENT,Standard,2
2025,06,LIVAN,09,Burgos,Private,ICE,REST,Standard,1
2025,06,MAZDA,09,Burgos,Corporate,ICE,REST,Standard,10
2025,06,MAZDA,09,Burgos,Private,ICE,REST,Standard,10
2025,06,MAZDA,09,Burgos,Private,PHEV,REST,Standard,1
2025,06,MERCEDES,09,Burgos,Corporate,BEV,FOCUS SEGMENT,Standard,1
2025,06,MERCEDES,09,Burgos,Corporate,PHEV,FOCUS SEGMENT,Standard,5
2025,06,MERCEDES,09,Burgos,Private,ICE,FOCUS SEGMENT,Standard,2
2025,06,MERCEDES,09,Burgos,Private,PHEV,FOCUS SEGMENT,Standard,3
2025,06,MG,09,Burgos,Corporate,ICE,REST,Standard,2
2025,06,MG,09,Burgos,Corporate,PHEV,REST,Standard,1
2025,06,MG,09,Burgos,Private,ICE,REST,Standard,11
2025,06,MG,09,Burgos,Private,PHEV,REST,Standard,5
2025,06,MITSUBISHI,09,Burgos,Corporate,ICE,REST,Standard,2
2025,06,MITSUBISHI,09,Burgos,Corporate,PHEV,REST,Standard,2
2025,06,MITSUBISHI,09,Burgos,Private,ICE,REST,Standard,2
2025,06,MITSUBISHI,09,Burgos,Private,PHEV,REST,Standard,6
2025,06,NISSAN,09,Burgos,Corporate,ICE,REST,Standard,1
2025,06,NISSAN,09,Burgos,Private,ICE,REST,Standard,4
2025,06,OMODA,09,Burgos,Corporate,ICE,REST,Standard,1
2025,06,OMODA,09,Burgos,Private,ICE,REST,Standard,8
2025,06,OMODA,09,Burgos,Private,PHEV,REST,Standard,4
2025,06,OPEL,09,Burgos,Private,ICE,REST,Standard,2
2025,06,PEUGEOT,09,Burgos,Corporate,BEV,REST,Standard,2
2025,06,PEUGEOT,09,Burgos,Corporate,ICE,REST,Standard,8
2025,06,PEUGEOT,09,Burgos,Private,BEV,REST,Standard,1
2025,06,PEUGEOT,09,Burgos,Private,ICE,REST,Standard,7
2025,06,PEUGEOT,09,Burgos,RAC,ICE,REST,Standard,3
2025,06,RENAULT,09,Burgos,Corporate,BEV,REST,Standard,1
2025,06,RENAULT,09,Burgos,Corporate,ICE,REST,Standard,8
2025,06,RENAULT,09,Burgos,Private,BEV,REST,Standard,2
2025,06,RENAULT,09,Burgos,Private,ICE,REST,Standard,18
2025,06,RENAULT,09,Burgos,Private,PHEV,REST,Standard,5
2025,06,SEAT,09,Burgos,Corporate,ICE,REST,Standard,10
2025,06,SEAT,09,Burgos,Corporate,PHEV,REST,Standard,1
2025,06,SEAT,09,Burgos,Private,ICE,REST,Standard,14
2025,06,SERES,09,Burgos,Corporate,BEV,REST,Standard,1
2025,06,SHINERAY,09,Burgos,Private,ICE,REST,Standard,1
2025,06,SKODA,09,Burgos,Corporate,BEV,REST,Standard,1
2025,06,SKODA,09,Burgos,Corporate,ICE,REST,Standard,1
2025,06,SKODA,09,Burgos,Private,ICE,REST,Standard,7
2025,06,SKODA,09,Burgos,Private,PHEV,REST,Standard,1
2025,06,SSANGYONG,09,Burgos,Corporate,ICE,REST,Standard,1
2025,06,SSANGYONG,09,Burgos,Private,ICE,REST,Standard,1
2025,06,SUBARU,09,Burgos,Corporate,BEV,REST,Standard,1
2025,06,SUBARU,09,Burgos,Corporate,ICE,REST,Standard,1
