anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,09,03,CHANGAN,DEEPAL S05,01,Álava,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,09,03,FORD,KUGA,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,03,FORD,PUMA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,03,FORD,TRANSIT,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,09,03,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,03,IVECO,DAILY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,JAECOO,JAECOO 7,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,09,03,KIA,EV2,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,03,LEXUS,LBX,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,SAV,1
2026,09,03,MITSUBISHI,GRANDIS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,03,OMODA,OMODA 5,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,09,03,OMODA,OMODA 5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2026,09,03,PEUGEOT,3008,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,09,03,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,03,TOYOTA,RAV 4,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,09,03,TOYOTA,YARIS,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,09,03,VOLKSWAGEN,T-ROC,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2026,09,03,CHANGAN,DEEPAL S05,02,Albacete,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,09,03,FORD,TRANSIT CUSTOM,02,Albacete,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,HYUNDAI,KONA,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,03,KIA,SPORTAGE,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,2
2026,09,03,MERCEDES,CLASE GLA,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,03,MERCEDES,CLASE GLA,02,Albacete,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,03,NISSAN,JUKE,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,03,OMODA,OMODA 7,02,Albacete,Private,PHEV,KKL,REST,Standard,SAV,1
2026,09,03,PEUGEOT,TRAVELLER,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,RENAULT,CLIO,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,03,SHINERAY,G03F,02,Albacete,Corporate,PHEV,MKL,REST,Standard,SUV,1
2026,09,03,SUZUKI,VITARA,02,Albacete,Private,ICE,UKL2,REST,Standard,SUV,1
2026,09,03,TOYOTA,COROLLA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,03,AUDI,Q3 SPORTBACK,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,03,BMW,SERIE 1,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,09,03,BMW,X2,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,03,CHANGAN,DEEPAL S05,03,Alicante,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,09,03,CHANGAN,DEEPAL S05,03,Alicante,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,09,03,CUPRA,TERRAMAR,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAT,1
2026,09,03,DACIA,BIGSTER,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,09,03,DACIA,DUSTER,03,Alicante,Private,ICE,SKL,REST,Standard,PICKUP,2
2026,09,03,DACIA,JOGGER,03,Alicante,Private,ICE,UKL2,REST,Standard,MPV,3
2026,09,03,DACIA,SANDERO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,09,03,FIAT,DUCATO,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,FIAT,DUCATO,03,Alicante,RAC,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,FORD,CAPRI,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,03,FORD,PUMA,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,3
2026,09,03,FORD,TRANSIT,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,HYUNDAI,I20,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,03,HYUNDAI,I30,03,Alicante,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,03,HYUNDAI,KONA,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,03,IVECO,DAILY,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,JAECOO,JAECOO 5,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,03,KIA,EV2,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,03,KIA,PV5,03,Alicante,Private,BEV,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,KIA,SORENTO,03,Alicante,Private,ICE,KKL,REST,Standard,SAV,1
2026,09,03,KIA,SPORTAGE,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,03,LAND ROVER,DEFENDER,03,Alicante,Private,ICE,MKL,FOCUS SEGMENT,Standard,SUV,1
2026,09,03,LEXUS,RZ,03,Alicante,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAT,1
2026,09,03,LEXUS,UX,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,03,MAXUS,DELIVER 7,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,03,MAZDA,MAZDA 3,03,Alicante,Private,ICE,UKL2,REST,Standard,SEDAN,1
2026,09,03,MERCEDES,CLASE GLA,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
