yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202510,INFO,CARROCERO_UNMAPPED,A.A. AIRBUS,,registros_carrocero_sin_chasis_detectado,38,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202510,INFO,CARROCERO_UNMAPPED,TSD,,registros_carrocero_sin_chasis_detectado,34,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202510,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,125,100,pool_b00d_private=1330; rate=0.0939
202510,INFO,KM0_FALLBACK,PEUGEOT,Corporate,b00d_private_moved_to_corporate,108,100,pool_b00d_private=1947; rate=0.0553
202510,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,195,100,pool_b00d_private=3397; rate=0.0573
