yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202502,INFO,CARROCERO_UNMAPPED,EUROCARROCERA,,registros_carrocero_sin_chasis_detectado,59,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202502,INFO,INVALID_ITV_SCOPE_EXCLUDED,FORD,RAC,registros_excluidos_ficha_itv_invalida,1,1,"vin10=WF0DXXTTRD; ficha ITV sin codigos tipo/variante/version utiles (plazas=0, fabricante=ND)"
202502,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,180,100,pool_b00d_private=1914; rate=0.0939
202502,INFO,KM0_FALLBACK,CITROEN,Corporate,b00d_private_moved_to_corporate,105,100,pool_b00d_private=1304; rate=0.0802
202502,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,150,100,pool_b00d_private=2619; rate=0.0573
