anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,08,AION,UT,01,Álava,Corporate,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,ALFA ROMEO,JUNIOR,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,2
2026,08,ALPINE,A290,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,2
2026,08,AUDI,A5,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,M,SEDAN,1
2026,08,AUDI,Q2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,08,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,08,AUDI,Q3 SPORTBACK,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,BAW,212 T01,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,BMW,X6,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,BYD,ATTO 2,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,2
2026,08,BYD,ATTO 3 EVO,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,BYD,DOLPHIN G,01,Álava,Private,PHEV,UKL1,REST,Standard,HACH 5P,1
2026,08,BYD,DOLPHIN SURF,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,08,BYD,SEAL,01,Álava,Private,BEV,KKL,REST,Standard,SEDAN,1
2026,08,BYD,SEAL 6,01,Álava,Private,PHEV,KKL,REST,Standard,SEDAN,1
2026,08,BYD,SEAL U,01,Álava,Corporate,PHEV,KKL,REST,Standard,SAV,1
2026,08,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,4
2026,08,CHANGAN,DEEPAL S05,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2026,08,CHANGAN,DEEPAL S05,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,08,CHANGAN,DEEPAL S05,01,Álava,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,08,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,9
2026,08,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,CITROEN,C3,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,CITROEN,C3,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,CITROEN,C3 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,08,CITROEN,C3 AIRCROSS,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,CITROEN,JUMPER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,CITROEN,JUMPY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,3
2026,08,CITROEN,SPACETOURER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,3
2026,08,CUPRA,TERRAMAR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,DACIA,DUSTER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2026,08,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,6
2026,08,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,3
2026,08,DACIA,SANDERO,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2026,08,EBRO,S400,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,3
2026,08,EBRO,S700,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,EBRO,S700,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,3
2026,08,EBRO,S800,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,2
2026,08,EBRO,S900,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,FIAT,500,01,Álava,Corporate,ICE,UKL0,REST,Standard,HACH 3P,1
