anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,cod_prov,provincia,dealer_estimated,dealer_id,confidence,source_confidence,count
2026,09,08,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,04,Almería,vera import,VERA IMPORT,medium,official,1
2026,09,08,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,30,Murcia,huertas motor cartagena,HUERTAS MOTOR CARTAGENA,high,official,1
2026,09,08,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,center valencia,AUDI CENTER VALENCIA,high,official,1
2026,09,08,AUDI,A5,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,12,Castellón,quadis marzá,QUADIS MARZA,high,official,1
2026,09,08,AUDI,A5,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,17,Girona,autopodium,AUTOPODIUM,medium,official,1
2026,09,08,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,18,Granada,gilauto,GILAUTO,high,official,1
2026,09,08,AUDI,Q2,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,SAV,28,Madrid,f. tomé,F TOME,high,official,1
2026,09,08,AUDI,Q3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,20,Gipuzkoa,menai,MENAI,high,official,1
2026,09,08,AUDI,Q3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,31,Navarra,iruñamovil,IRUNAMOVIL,high,official,1
2026,09,08,AUDI,Q3 SPORTBACK,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,23,Jaén,espawagen,ESPAWAGEN,high,official,1
2026,09,08,AUDI,Q5 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,21,Huelva,huelva wagen,HUELVA WAGEN,medium,official,1
2026,09,08,AUDI,Q5 SPORTBACK,Private,PHEV,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SAV,47,Valladolid,valladolid wagen,VALLADOLID WAGEN,high,official,1
2026,09,08,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,08,Barcelona,quadis munich,100909,high,internal,1
2026,09,08,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,38,S.C. Tenerife,canaauto,100389,high,internal,1
2026,09,08,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,MPV,38,S.C. Tenerife,canaauto,100389,high,internal,1
