anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2023,12,ALFA ROMEO,STELVIO,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2023,12,AUDI,A3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2023,12,AUDI,Q2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2023,12,AUDI,Q3 SPORTBACK,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,M,SAV,1
2023,12,AUDI,Q3 SPORTBACK,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,12,AUDI,Q4 SPORTBACK E-TRON,01,Álava,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,2
2023,12,AUDI,Q5 SPORTBACK,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2023,12,BMW,SERIE 3,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,12,BMW,SERIE 4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,1
2023,12,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2023,12,BMW,X4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2023,12,BMW,XM,01,Álava,Private,PHEV,GKL,FOCUS SEGMENT,M,SAV,1
2023,12,BMW,i4,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,12,BYD,DOLPHIN,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2023,12,CITROEN,BERLINGO,01,Álava,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2023,12,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,4
2023,12,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,12,CITROEN,C3 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2023,12,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,3
2023,12,CITROEN,C4X,01,Álava,Corporate,ICE,UKL2,REST,Standard,SEDAN,1
2023,12,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2023,12,CITROEN,C5 AIRCROSS,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2023,12,CUPRA,CUPRA LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,3
2023,12,CUPRA,CUPRA LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2023,12,CUPRA,FORMENTOR,01,Álava,Private,PHEV,UKL2,REST,Standard,SAT,1
2023,12,DACIA,DUSTER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,4
2023,12,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,4
2023,12,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,5
2023,12,DACIA,SANDERO,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2023,12,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,11
2023,12,DR,EVO7,01,Álava,Private,ICE,,,Standard,,1
2023,12,DS,DS9,01,Álava,Corporate,ICE,KKL,REST,Standard,SEDAN,1
2023,12,FIAT,500,01,Álava,Corporate,ICE,UKL0,REST,Standard,HACH 3P,2
2023,12,FIAT,600,01,Álava,Corporate,BEV,UKL1,REST,Standard,SAV,1
2023,12,FIAT,PANDA,01,Álava,Private,ICE,UKL0,REST,Standard,HACH 5P,4
2023,12,FORD,FIESTA,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,2
2023,12,FORD,FOCUS,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2023,12,FORD,PUMA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2023,12,FORD,PUMA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,4
2023,12,FORD,TOURNEO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2023,12,HONDA,HR-V,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,2
2023,12,HONDA,HR-V,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2023,12,HYUNDAI,BAYON,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,4
2023,12,HYUNDAI,I20,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,9
2023,12,HYUNDAI,I30,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2023,12,HYUNDAI,IONIQ 6,01,Álava,Private,BEV,KKL,REST,Standard,SEDAN,1
2023,12,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,8
2023,12,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,17
2023,12,HYUNDAI,TUCSON,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,5
2023,12,INEOS,GRENADIER,01,Álava,Corporate,ICE,MKL,REST,Standard,PICKUP,1
2023,12,JEEP,AVENGER,01,Álava,Corporate,BEV,UKL1,REST,Standard,SAV,1
2023,12,JEEP,AVENGER,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2023,12,KIA,CEED,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2023,12,KIA,EV6,01,Álava,Private,BEV,KKL,REST,Standard,SAV,1
2023,12,KIA,NIRO,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2023,12,KIA,SORENTO,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2023,12,KIA,SPORTAGE,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2023,12,KIA,SPORTAGE,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2023,12,KIA,SPORTAGE,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,2
2023,12,KIA,STONIC,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2023,12,LAND ROVER,DEFENDER,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SUV,1
2023,12,LAND ROVER,DISCOVERY,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SUV,1
2023,12,LAND ROVER,RANGE ROVER EVOQUE,01,Álava,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,12,LEXUS,UX,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2023,12,MAZDA,CX30,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2023,12,MAZDA,CX30,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,4
2023,12,MAZDA,CX5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,8
2023,12,MAZDA,CX60,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,1
2023,12,MAZDA,CX60,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2023,12,MAZDA,MAZDA 2,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2023,12,MAZDA,MAZDA 2,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2023,12,MAZDA,MX-30,01,Álava,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,1
2023,12,MERCEDES,CLASE A,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2023,12,MERCEDES,CLASE B,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,MPV,4
2023,12,MERCEDES,CLASE B,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,MPV,1
2023,12,MERCEDES,CLASE C,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,3
2023,12,MERCEDES,CLASE C,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,12,MERCEDES,CLASE C,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,12,MERCEDES,CLASE CLA,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,2
2023,12,MERCEDES,CLASE CLE,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,COUPE,1
2023,12,MERCEDES,CLASE E,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,12,MERCEDES,CLASE GLA,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,4
2023,12,MERCEDES,CLASE GLA,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,12,MERCEDES,CLASE GLB,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2023,12,MERCEDES,CLASE GLB,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,12,MERCEDES,CLASE GLC,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,12,MERCEDES,CLASE GLC,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,2
2023,12,MERCEDES,CLASE GLC,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,12,MERCEDES,CLASE GLC,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,12,MERCEDES,CLASE V,01,Álava,Private,ICE,MKL,REST,Standard,MPV,2
2023,12,MERCEDES,EQA,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,12,MERCEDES,EQB,01,Álava,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,12,MG,EHS,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2023,12,MG,HS,01,Álava,Private,ICE,KKL,REST,Standard,SAV,3
2023,12,MG,MG 4,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,3
2023,12,MG,MG 5,01,Álava,Corporate,BEV,UKL2,REST,Standard,ESTATE,1
2023,12,MG,ZS,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2023,12,MG,ZS,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2023,12,MG,ZS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,6
2023,12,MINI,COUNTRYMAN,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,12,MINI,HATCHBACK,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 3P,1
2023,12,NISSAN,JUKE,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2023,12,NISSAN,QASHQAI,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,6
