anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,cod_prov,provincia,dealer_estimated,dealer_id,confidence,source_confidence,count
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,30,Murcia,motor pacífico alicante,MOTOR PACIFICO ALICANTE,medium,official,3
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,30,Murcia,vera import,VERA IMPORT,high,official,1
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,32,Ourense,apersa,APERSA,high,official,1
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,33,Asturias,asturpersa,ASTURPERSA,medium,official,1
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,36,Pontevedra,vepersa,VEPERSA,high,official,1
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,43,Tarragona,merkamotor,MERKAMOTOR,high,official,1
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,43,Tarragona,vilamòbil,VILAMOBIL,high,official,2
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,center valencia,AUDI CENTER VALENCIA,high,official,8
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,47,Valladolid,valladolid wagen,VALLADOLID WAGEN,high,official,1
2025,04,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,51,Ceuta,solera motor,SOLERA MOTOR,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,07,Baleares,center palma,AUDI CENTER PALMA,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,11,Cádiz,solera motor,SOLERA MOTOR,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,12,Castellón,quadis marzá,QUADIS MARZA,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,17,Girona,autopodium,AUTOPODIUM,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,29,Málaga,safamotor,SAFAMOTOR,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,33,Asturias,asturpersa,ASTURPERSA,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M,HACH 5P,46,Valencia,motor pacífico levante,MOTOR PACIFICO LEVANTE,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M Performance,HACH 5P,33,Asturias,asturpersa,ASTURPERSA,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,01,Álava,alzaga,ALZAGA,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,02,Albacete,wagen motors,WAGEN MOTORS,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,03,Alicante,motor pacífico levante,MOTOR PACIFICO LEVANTE,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,03,Alicante,serramóvil,SERRAMOVIL,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,03,Alicante,serramóvil,SERRAMOVIL,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,04,Almería,vera import,VERA IMPORT,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,05,Ávila,nuñez automoción,NUNEZ AUTOMOCION,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,06,Badajoz,centrowagen,CENTROWAGEN,medium,official,3
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,07,Baleares,center palma,AUDI CENTER PALMA,high,official,3
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,07,Baleares,center palma,AUDI CENTER PALMA,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,08,Barcelona,movento sarsa,MOVENTO SARSA,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,08,Barcelona,movento sarsa,MOVENTO SARSA,medium,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,08,Barcelona,superwagen,SUPERWAGEN,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,08,Barcelona,vilamòbil,VILAMOBIL,high,official,3
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,09,Burgos,center burgos,AUDI CENTER BURGOS,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,10,Cáceres,santano automocion,SANTANO AUTOMOCION,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,11,Cádiz,solera motor,SOLERA MOTOR,high,official,5
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,11,Cádiz,solera motor,SOLERA MOTOR,medium,official,6
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,12,Castellón,quadis marzá,QUADIS MARZA,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,13,Ciudad Real,talleres manchegos,TALLERES MANCHEGOS,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,14,Córdoba,safamotor córdoba,SAFAMOTOR CORDOBA,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,15,A Coruña,arrojo,ARROJO,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,15,A Coruña,bonaval premium,BONAVAL PREMIUM,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,16,Cuenca,wagen motors,WAGEN MOTORS,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,17,Girona,autopodium,AUTOPODIUM,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,17,Girona,autopodium,AUTOPODIUM,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,18,Granada,gilauto,GILAUTO,high,official,4
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,20,Gipuzkoa,menai,MENAI,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,22,Huesca,dalmau motor,DALMAU MOTOR,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,22,Huesca,dalmau motor,DALMAU MOTOR,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,23,Jaén,espawagen,ESPAWAGEN,high,official,3
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,23,Jaén,espawagen,ESPAWAGEN,medium,official,4
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,24,León,telenauto,TELENAUTO,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,24,León,telenauto,TELENAUTO,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,25,Lleida,dalmau motor,DALMAU MOTOR,high,official,4
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,27,Lugo,center lugo,AUDI CENTER LUGO,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,27,Lugo,center lugo,AUDI CENTER LUGO,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,center madrid las rozas,AUDI CENTER MADRID LAS ROZAS,high,official,2
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,f. tomé,F TOME,high,official,6
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,jarmauto,JARMAUTO,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,motorsan,MOTORSAN,high,official,3
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,29,Málaga,safamotor,SAFAMOTOR,high,official,18
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,30,Murcia,motor pacífico alicante,MOTOR PACIFICO ALICANTE,medium,official,4
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,31,Navarra,rioja motor,RIOJA MOTOR,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,32,Ourense,apersa,APERSA,high,official,6
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,33,Asturias,asturpersa,ASTURPERSA,high,official,3
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,36,Pontevedra,vepersa,VEPERSA,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,37,Salamanca,helmántica,HELMANTICA,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,40,Segovia,nuñez automoción,NUNEZ AUTOMOCION,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,43,Tarragona,vilamòbil,VILAMOBIL,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,45,Toledo,aldauto car,ALDAUTO CAR,high,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,45,Toledo,aldauto car,ALDAUTO CAR,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,center valencia,AUDI CENTER VALENCIA,high,official,11
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,center valencia,AUDI CENTER VALENCIA,medium,official,1
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,motor pacífico levante,MOTOR PACIFICO LEVANTE,high,official,3
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,50,Zaragoza,center zaragoza,AUDI CENTER ZARAGOZA,high,official,4
2025,04,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,50,Zaragoza,tudauto,TUDAUTO,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,03,Alicante,motor pacífico levante,MOTOR PACIFICO LEVANTE,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,03,Alicante,serramóvil,SERRAMOVIL,high,official,2
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,06,Badajoz,centrowagen,CENTROWAGEN,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,07,Baleares,center palma,AUDI CENTER PALMA,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,08,Barcelona,movento sarsa,MOVENTO SARSA,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,10,Cáceres,santano automocion,SANTANO AUTOMOCION,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,11,Cádiz,solera motor,SOLERA MOTOR,medium,official,2
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,13,Ciudad Real,talleres manchegos,TALLERES MANCHEGOS,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,15,A Coruña,arrojo,ARROJO,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,15,A Coruña,arrojo,ARROJO,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,15,A Coruña,bonaval premium,BONAVAL PREMIUM,high,official,3
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,17,Girona,autopodium,AUTOPODIUM,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,17,Girona,autopodium,AUTOPODIUM,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,19,Guadalajara,motorsan,MOTORSAN,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,20,Gipuzkoa,menai,MENAI,high,official,2
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,24,León,telenauto,TELENAUTO,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,24,León,telenauto,TELENAUTO,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,center madrid las rozas,AUDI CENTER MADRID LAS ROZAS,high,official,4
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,f. tomé,F TOME,high,official,4
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,jarmauto,JARMAUTO,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,motorsan,MOTORSAN,high,official,2
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,29,Málaga,safamotor,SAFAMOTOR,high,official,3
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,30,Murcia,motor pacífico alicante,MOTOR PACIFICO ALICANTE,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,33,Asturias,asturpersa,ASTURPERSA,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,36,Pontevedra,vepersa,VEPERSA,high,official,4
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,36,Pontevedra,vepersa,VEPERSA,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,43,Tarragona,merkamotor,MERKAMOTOR,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,44,Teruel,teruel automoción,TERUEL AUTOMOCION,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,center valencia,AUDI CENTER VALENCIA,high,official,11
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,47,Valladolid,valladolid wagen,VALLADOLID WAGEN,high,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,47,Valladolid,valladolid wagen,VALLADOLID WAGEN,medium,official,1
2025,04,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,50,Zaragoza,center zaragoza,AUDI CENTER ZARAGOZA,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,01,Álava,alzaga,ALZAGA,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,07,Baleares,center palma,AUDI CENTER PALMA,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,08,Barcelona,mogauto,MOGAUTO,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,10,Cáceres,helmántica,HELMANTICA,medium,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,10,Cáceres,santano automocion,SANTANO AUTOMOCION,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,10,Cáceres,santano automocion,SANTANO AUTOMOCION,medium,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,11,Cádiz,solera motor,SOLERA MOTOR,high,official,2
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,11,Cádiz,solera motor,SOLERA MOTOR,medium,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,13,Ciudad Real,espawagen,ESPAWAGEN,medium,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,14,Córdoba,safamotor córdoba,SAFAMOTOR CORDOBA,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,15,A Coruña,arrojo,ARROJO,high,official,2
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,18,Granada,gilauto,GILAUTO,medium,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,20,Gipuzkoa,autowag tolosa,AUTOWAG TOLOSA,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,20,Gipuzkoa,menai,MENAI,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,21,Huelva,huelva wagen,HUELVA WAGEN,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,21,Huelva,huelva wagen,HUELVA WAGEN,medium,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,25,Lleida,dalmau motor,DALMAU MOTOR,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,26,La Rioja,rioja motor,RIOJA MOTOR,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,28,Madrid,f. tomé,F TOME,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,28,Madrid,motorsan,MOTORSAN,high,official,1
2025,04,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,29,Málaga,safamotor,SAFAMOTOR,high,official,2
