anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2023,09,ALFA ROMEO,STELVIO,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,1
2023,09,AUDI,A4,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,09,AUDI,A6 ALLROAD,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,09,AUDI,Q2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,09,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,09,AUDI,Q4 E-TRON,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,2
2023,09,AUDI,Q5 SPORTBACK,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,09,AUDI,Q7,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2023,09,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,09,BMW,X1,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,09,BMW,X3,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2023,09,BMW,X5,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2023,09,BMW,iX1,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,09,CITROEN,C3 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,4
2023,09,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2023,09,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,4
2023,09,CITROEN,C4X,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,1
2023,09,CITROEN,C5 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2023,09,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,3
2023,09,CITROEN,C5X,01,Álava,Private,ICE,MKL,REST,Standard,SEDAN,1
2023,09,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2023,09,DACIA,DUSTER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2023,09,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,6
2023,09,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,6
2023,09,DACIA,SANDERO,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2023,09,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2023,09,DACIA,SPRING,01,Álava,Corporate,BEV,UKL0,REST,Standard,SAV,1
2023,09,DACIA,SPRING,01,Álava,Private,BEV,UKL0,REST,Standard,SAV,3
2023,09,DFSK,580,01,Álava,Corporate,ICE,UKL2,REST,Standard,SUV,1
2023,09,DFSK,IX5,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,2
2023,09,DS,DS7 CROSSBACK,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2023,09,FIAT,500,01,Álava,Corporate,BEV,UKL0,REST,Standard,HACH 3P,1
2023,09,FIAT,500,01,Álava,Corporate,ICE,UKL0,REST,Standard,HACH 3P,1
2023,09,FIAT,PANDA,01,Álava,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2023,09,FORD,FOCUS,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2023,09,FORD,FOCUS,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,4
2023,09,FORD,TOURNEO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,4
2023,09,HONDA,HR-V,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2023,09,HONDA,HR-V,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2023,09,HONDA,ZR-V,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2023,09,HYUNDAI,BAYON,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2023,09,HYUNDAI,I20,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,7
2023,09,HYUNDAI,I30,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2023,09,HYUNDAI,KONA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2023,09,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,6
2023,09,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,11
2023,09,JEEP,AVENGER,01,Álava,Corporate,BEV,UKL1,REST,Standard,SAV,1
2023,09,KIA,CEED,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2023,09,KIA,NIRO,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2023,09,KIA,NIRO,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2023,09,KIA,SPORTAGE,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,4
2023,09,KIA,SPORTAGE,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2023,09,KIA,STONIC,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2023,09,KIA,XCEED,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2023,09,LEXUS,NX,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2023,09,LEXUS,RX,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2023,09,MAZDA,CX30,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,3
2023,09,MAZDA,CX5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,7
2023,09,MAZDA,CX60,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,1
2023,09,MAZDA,MAZDA 3,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,4
2023,09,MAZDA,MX-5,01,Álava,Private,ICE,UKL2,REST,Standard,ROADSTER,1
2023,09,MERCEDES,CLASE A,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2023,09,MERCEDES,CLASE CLA,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2023,09,MERCEDES,CLASE CLA,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2023,09,MERCEDES,CLASE E,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,09,MERCEDES,CLASE GLA,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,09,MERCEDES,CLASE GLA,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,4
2023,09,MERCEDES,CLASE GLC,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,09,MERCEDES,CLASE GLC,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,09,MERCEDES,CLASE GLE,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2023,09,MG,EHS,01,Álava,Corporate,PHEV,KKL,REST,Standard,SAV,2
2023,09,MG,MG 4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
