anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,08,21,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,21,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,1
2026,08,21,EBRO,S700,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,21,FORD,KUGA,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,FORD,RANGER,01,Álava,Corporate,PHEV,SKL,REST,Standard,PICKUP,1
2026,08,21,JAECOO,JAECOO 5,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2026,08,21,KIA,NIRO,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,OMODA,OMODA 5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,21,RENAULT,5,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,21,RENAULT,SYMBIOZ,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,21,TOYOTA,YARIS,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,21,VOLKSWAGEN,GOLF,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,21,VOLKSWAGEN,ID.7,01,Álava,Private,BEV,MKL,REST,Standard,SEDAN,1
2026,08,21,AUDI,Q4 SPORTBACK E-TRON,02,Albacete,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,21,BMW,X5,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,21,DACIA,SANDERO,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,21,HYUNDAI,TUCSON,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,MG,MG 3,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,21,PEUGEOT,TRAVELLER,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,21,RENAULT,MASTER,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,21,SEAT,ATECA,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,21,TOYOTA,COROLLA,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,21,VOLKSWAGEN,TIGUAN,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,BYD,ATTO 2,03,Alicante,Corporate,PHEV,UKL1,REST,Standard,SAV,1
2026,08,21,BYD,ATTO 2,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,21,BYD,ATTO 3 EVO,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,21,BYD,DOLPHIN,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,21,BYD,SEAL U,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,21,CHANGAN,DEEPAL S07,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,21,CITROEN,C3,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,21,CITROEN,C3,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,21,CITROEN,C4,03,Alicante,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,21,CUPRA,CUPRA LEON,03,Alicante,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2026,08,21,DACIA,DUSTER,03,Alicante,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,08,21,DACIA,JOGGER,03,Alicante,Private,ICE,UKL2,REST,Standard,MPV,3
2026,08,21,DACIA,SANDERO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2026,08,21,EBRO,S400,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,EBRO,S700,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,EBRO,S800,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,21,FORD,EXPLORER,03,Alicante,Private,BEV,SKL,REST,Standard,PICKUP,1
2026,08,21,FORD,KUGA,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,FORD,PUMA,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,21,FORD,RANGER,03,Alicante,Private,PHEV,SKL,REST,Standard,PICKUP,1
2026,08,21,FORD,TRANSIT,03,Alicante,RAC,ICE,SKL,REST,Standard,TRANSPORTER,3
2026,08,21,GWM,ORA 5 SUV,03,Alicante,Corporate,BEV,UKL2,REST,Standard,SAV,1
2026,08,21,HYUNDAI,KONA,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,21,JAECOO,JAECOO 5,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,21,JAECOO,JAECOO 8,03,Alicante,Corporate,PHEV,KKL,REST,Standard,SAV,1
2026,08,21,KIA,NIRO,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,21,LEAPMOTOR,B10,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,2
