anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,cod_prov,provincia,dealer_estimated,dealer_id,confidence,source_confidence,count
2023,03,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,bertolín,100002,high,internal,5
2023,03,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,fersán,100062,high,internal,1
2023,03,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,46,Valencia,marcos a. valencia,100311,high,internal,3
2023,03,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,47,Valladolid,fuenteolid,100418,high,internal,1
2023,03,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,48,Bizkaia,enekuri motor,100726,high,internal,1
2023,03,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,49,Zamora,autoram,100454,high,internal,1
2023,03,BMW,SERIE 1,Private,ICE,Gasolina,UKL2,FOCUS SEGMENT,Standard,HACH 5P,50,Zaragoza,augusta aragón,100348,high,internal,2
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M Performance,MPV,04,Almería,automotor costa,100813,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M Performance,MPV,32,Ourense,autogal,100120,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,M Performance,MPV,48,Bizkaia,enekuri motor,100726,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,01,Álava,burgocar,100190,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,03,Alicante,fersán,100062,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,03,Alicante,hispamovil,100206,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,03,Alicante,movibegar,100468,high,internal,2
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,08,Barcelona,ibericar bcn,100572,high,internal,2
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,08,Barcelona,pruna motor,100584,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,11,Cádiz,movitransa,100881,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,12,Castellón,maberauto,100394,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,14,Córdoba,san rafael motor,100422,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,15,A Coruña,amiocar,100346,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,15,A Coruña,novomóvil,100304,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,18,Granada,ilbira motor,100589,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,19,Guadalajara,autopremier,100349,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,23,Jaén,motri motor,100819,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,autopremier,100349,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,bymycar madrid,100873,high,internal,11
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,caetano cuzco,100323,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,movilnorte,100213,high,internal,2
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,vehinter,100319,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,29,Málaga,automotor,100586,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,30,Murcia,marcos a. murcia,100393,high,internal,3
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,32,Ourense,autogal,100120,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,33,Asturias,autosa,100155,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,33,Asturias,triocar,100379,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,36,Pontevedra,celtamotor,100410,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,41,Sevilla,san pablo motor,100344,high,internal,5
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,45,Toledo,adler motor,100730,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,46,Valencia,bertolín,100002,high,internal,4
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,46,Valencia,fersán,100062,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,47,Valladolid,fuenteolid,100418,high,internal,3
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,48,Bizkaia,enekuri motor,100726,high,internal,1
2023,03,BMW,SERIE 2,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,50,Zaragoza,augusta aragón,100348,high,internal,1
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,01,Álava,burgocar,100190,high,internal,1
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,03,Alicante,fersán,100062,high,internal,1
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,08,Barcelona,quadis munich,100909,high,internal,2
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,11,Cádiz,carteya motor,100549,high,internal,1
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,15,A Coruña,novomóvil,100304,high,internal,1
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,autopremier,100349,high,internal,1
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,bymycar madrid,100873,high,internal,2
2023,03,BMW,SERIE 2,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,MPV,28,Madrid,movilnorte,100213,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M,ESTATE,28,Madrid,bymycar madrid,100873,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M Performance,ESTATE,15,A Coruña,novomóvil,100304,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M Performance,ESTATE,43,Tarragona,oliva motor,100728,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,02,Albacete,albamoción,100764,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,07,Baleares,proa premium,100734,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,08,Barcelona,ibericar bcn,100572,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,10,Cáceres,ceres motor,100380:ceres-motor,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,12,Castellón,maberauto,100394,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,13,Ciudad Real,albamoción,100764,high,internal,2
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,21,Huelva,movitransa,100881,high,internal,2
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,24,León,bernesga,100739,high,internal,2
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,27,Lugo,lugauto,100146,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,bymycar madrid,100873,high,internal,5
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,caetano cuzco,100323,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,vehinter,100319,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,30,Murcia,marcos a. murcia,100393,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,33,Asturias,autosa,100155,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,33,Asturias,triocar,100379,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,36,Pontevedra,celtamotor,100410,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,41,Sevilla,san pablo motor,100344,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,43,Tarragona,oliva motor,100728,high,internal,2
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,44,Teruel,martin lizaga,100765,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,46,Valencia,bertolín,100002,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,46,Valencia,fersán,100062,high,internal,1
2023,03,BMW,SERIE 3,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,49,Zamora,autoram,100454,high,internal,1
2023,03,BMW,SERIE 3,Private,PHEV,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,bymycar madrid,100873,high,internal,1
2023,03,BMW,SERIE 3,Private,PHEV,Gasolina,KKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,vehinter,100319,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M,CABRIO,03,Alicante,hispamovil,100206,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M,CABRIO,15,A Coruña,novomóvil,100304,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M,CABRIO,28,Madrid,bymycar madrid,100873,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M,CABRIO,28,Madrid,vehinter,100319,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M Performance,CABRIO,08,Barcelona,quadis munich,100909,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M Performance,CABRIO,22,Huesca,cabrero motorsport,100585,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M Performance,CABRIO,28,Madrid,bymycar madrid,100873,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,M Performance,CABRIO,28,Madrid,movilnorte,100213,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,03,Alicante,movibegar,100468,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,04,Almería,automotor costa,100813,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,05,Ávila,avilcar,100307,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,06,Badajoz,mandel motor,100380:mandel-motor,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,08,Barcelona,ibericar bcn,100572,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,08,Barcelona,pruna motor,100584,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,08,Barcelona,quadis munich,100909,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,11,Cádiz,movitransa,100881,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,12,Castellón,maberauto,100394,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,15,A Coruña,amiocar,100346,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,15,A Coruña,novomóvil,100304,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,18,Granada,ilbira motor,100589,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,24,León,bernesga,100739,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,27,Lugo,lugauto,100146,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,28,Madrid,autopremier,100349,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,28,Madrid,bymycar madrid,100873,high,internal,9
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,28,Madrid,caetano cuzco,100323,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,28,Madrid,vehinter,100319,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,29,Málaga,automotor,100586,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,30,Murcia,marcos a. murcia,100393,high,internal,2
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,32,Ourense,autogal,100120,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,33,Asturias,triocar,100379,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,36,Pontevedra,celtamotor,100410,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,39,Cantabria,grünblau motor,100015,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,41,Sevilla,san pablo motor,100344,high,internal,3
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,43,Tarragona,oliva motor,100728,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,45,Toledo,adler motor,100730,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,46,Valencia,bertolín,100002,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,47,Valladolid,fuenteolid,100418,high,internal,1
2023,03,BMW,SERIE 4,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,CABRIO,50,Zaragoza,augusta aragón,100348,high,internal,4
2023,03,BMW,SERIE 5,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,ESTATE,03,Alicante,movibegar,100468,high,internal,1
2023,03,BMW,SERIE 5,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,bymycar madrid,100873,high,internal,2
2023,03,BMW,SERIE 5,Private,ICE,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,movilnorte,100213,high,internal,1
2023,03,BMW,SERIE 5,Private,PHEV,Gasolina/Electrico Enchufable,MKL,FOCUS SEGMENT,Standard,ESTATE,28,Madrid,bymycar madrid,100873,high,internal,2
2023,03,BMW,SERIE 8,Private,ICE,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,M Performance,COUPE,28,Madrid,bymycar madrid,100873,high,internal,1
2023,03,BMW,SERIE 8,Private,ICE,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,COUPE,29,Málaga,automotor,100586,high,internal,1
2023,03,BMW,SERIE 8,Private,ICE,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,COUPE,48,Bizkaia,enekuri motor,100726,high,internal,1
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,02,Albacete,albamoción,100764,high,internal,3
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,03,Alicante,fersán,100062,high,internal,2
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,03,Alicante,hispamovil,100206,high,internal,4
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,03,Alicante,movibegar,100468,high,internal,4
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,04,Almería,automotor costa,100813,high,internal,10
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,05,Ávila,avilcar,100307,high,internal,1
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,06,Badajoz,mandel motor,100380:mandel-motor,high,internal,3
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,07,Baleares,proa premium,100734,high,internal,1
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,ibericar bcn,100572,high,internal,3
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,pruna motor,100584,high,internal,2
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,08,Barcelona,quadis munich,100909,high,internal,4
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,09,Burgos,burgocar,100190,high,internal,2
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,10,Cáceres,ceres motor,100380:ceres-motor,high,internal,3
2023,03,BMW,X1,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,SAV,11,Cádiz,carteya motor,100549,high,internal,2
