anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2025,10,ALFA ROMEO,JUNIOR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2025,10,AUDI,A3,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,M,HACH 5P,1
2025,10,AUDI,A3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2025,10,AUDI,A5,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,2
2025,10,AUDI,A6,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,10,AUDI,A6,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,10,AUDI,Q3,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q5 SPORTBACK,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q5 SPORTBACK,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q7,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q8,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,BAIC,X55,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2025,10,BMW,SERIE 4,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,M Performance,CABRIO,1
2025,10,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,10,BMW,X1,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,10,BMW,X2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,10,BMW,X4,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,BMW,iX1,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,3
2025,10,BMW,iX2,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,3
2025,10,BYD,ATTO 2,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,3
2025,10,BYD,ATTO 3,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,2
2025,10,BYD,DOLPHIN,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2025,10,BYD,DOLPHIN SURF,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,4
2025,10,BYD,SEAL U,01,Álava,Private,BEV,KKL,REST,Standard,SAV,1
2025,10,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,4
2025,10,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,9
2025,10,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,4
2025,10,CITROEN,C3,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,3
2025,10,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2025,10,CITROEN,C4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2025,10,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,8
2025,10,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2025,10,CITROEN,C4X,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,1
2025,10,CITROEN,C5 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2025,10,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2025,10,CUPRA,CUPRA LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2025,10,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,2
2025,10,DACIA,BIGSTER,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,5
2025,10,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,9
2025,10,DACIA,JOGGER,01,Álava,Corporate,ICE,UKL2,REST,Standard,MPV,1
2025,10,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,4
2025,10,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,12
2025,10,DACIA,SPRING,01,Álava,Private,BEV,UKL0,REST,Standard,SAV,2
2025,10,DFSK,E5,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2025,10,DS,DS3 CROSSBACK,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 3P,1
2025,10,EBRO,S400,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2025,10,EBRO,S700,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,3
2025,10,EBRO,S700,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,2
2025,10,EBRO,S800,01,Álava,Corporate,PHEV,KKL,REST,Standard,SAV,1
2025,10,EBRO,S800,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,2
2025,10,FAW,T90,01,Álava,Private,ICE,,REST,Standard,,1
2025,10,FIAT,PANDA,01,Álava,Corporate,ICE,UKL0,REST,Standard,HACH 5P,3
2025,10,FORD,EXPLORER,01,Álava,Private,BEV,SKL,REST,Standard,PICKUP,1
2025,10,FORD,FOCUS,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2025,10,FORD,FOCUS,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2025,10,FORD,KUGA,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,1
2025,10,FORD,KUGA,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2025,10,FORD,PUMA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,3
2025,10,FORD,PUMA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2025,10,FORD,TOURNEO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2025,10,HONDA,CIVIC,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2025,10,HONDA,CR-V,01,Álava,Private,ICE,KKL,REST,Standard,SAV,2
2025,10,HONDA,ZR-V,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2025,10,HONDA,ZR-V,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2025,10,HYUNDAI,BAYON,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,4
2025,10,HYUNDAI,I10,01,Álava,Private,ICE,UKL0,REST,Standard,HACH 5P,2
2025,10,HYUNDAI,I20,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2025,10,HYUNDAI,I20,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2025,10,HYUNDAI,I30,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2025,10,HYUNDAI,I30,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2025,10,HYUNDAI,INSTER,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,3
2025,10,HYUNDAI,IONIQ 5,01,Álava,Corporate,BEV,UKL2,REST,Standard,SAV,1
2025,10,HYUNDAI,IONIQ 5,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,2
2025,10,HYUNDAI,KONA,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,3
2025,10,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,9
2025,10,HYUNDAI,TUCSON,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2025,10,HYUNDAI,TUCSON,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,1
2025,10,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,11
2025,10,HYUNDAI,TUCSON,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,6
2025,10,JAECOO,JAECOO 7,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,12
2025,10,JEEP,AVENGER,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2025,10,JEEP,COMPASS,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,1
