anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,07,24,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,24,BYD,SEALION 7,01,Álava,Private,BEV,KKL,REST,Standard,SAV,1
2026,07,24,CITROEN,JUMPER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,24,CUPRA,TERRAMAR,01,Álava,Private,PHEV,UKL2,REST,Standard,SAT,1
2026,07,24,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,07,24,EBRO,S700,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,07,24,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2026,07,24,JAECOO,JAECOO 5,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,JAECOO,JAECOO 7,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,07,24,KIA,NIRO,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,MINI,HATCHBACK,01,Álava,Private,BEV,UKL1,FOCUS SEGMENT,Standard,HACH 3P,1
2026,07,24,MITSUBISHI,COLT,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 3P,1
2026,07,24,NISSAN,X-TRAIL,01,Álava,Private,ICE,KKL,REST,Standard,SUV,1
2026,07,24,OMODA,OMODA 5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,PEUGEOT,2008,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,RENAULT,CAPTUR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,SEAT,ARONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,24,TOYOTA,HI LUX,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,2
2026,07,24,TOYOTA,YARIS CROSS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,VOLVO,XC40,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,24,AUDI,Q2,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,24,CHANGAN,DEEPAL S05,02,Albacete,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,07,24,CUPRA,FORMENTOR,02,Albacete,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,DACIA,BIGSTER,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,DONGFENG,BOX,02,Albacete,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,07,24,EBRO,S700,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,FORD,KUGA,02,Albacete,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,07,24,KIA,XCEED,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,24,MERCEDES,CLASE GLC,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,24,OMODA,OMODA 5,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,PERTASA,M27,02,Albacete,Corporate,ICE,,REST,Standard,,1
2026,07,24,PEUGEOT,2008,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,RENAULT,CAPTUR,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,SEAT,ATECA,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,SKODA,KAROQ,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,SOCAGE,SOCAGE16S,02,Albacete,Corporate,ICE,,REST,Standard,,1
2026,07,24,TOYOTA,RAV 4,02,Albacete,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,07,24,VOLKSWAGEN,ID.4,02,Albacete,Private,BEV,UKL2,REST,Standard,SAV,1
2026,07,24,VOLKSWAGEN,T-CROSS,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,ALPINE,A290,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,07,24,AUDI,A1,03,Alicante,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,1
2026,07,24,AUDI,Q2,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,07,24,AUDI,Q3,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,24,BMW,X1,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,M Performance,SAV,1
2026,07,24,BMW,X3,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,07,24,BMW,iX3,03,Alicante,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,24,BYD,ATTO 2,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,07,24,BYD,SEAL U,03,Alicante,Private,BEV,KKL,REST,Standard,SAV,1
2026,07,24,BYD,SEALION 7,03,Alicante,Private,BEV,KKL,REST,Standard,SAV,1
2026,07,24,CITROEN,BERLINGO,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,3
2026,07,24,CITROEN,C3,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,07,24,CITROEN,JUMPER,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,24,CUPRA,FORMENTOR,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,CUPRA,TERRAMAR,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,CUPRA,TERRAMAR,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAT,1
2026,07,24,DACIA,DUSTER,03,Alicante,Corporate,ICE,SKL,REST,Standard,PICKUP,2
2026,07,24,DACIA,DUSTER,03,Alicante,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,07,24,DACIA,JOGGER,03,Alicante,Private,ICE,UKL2,REST,Standard,MPV,2
2026,07,24,DACIA,SANDERO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,14
2026,07,24,EBRO,S400,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,07,24,EBRO,S700,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,FIAT,500,03,Alicante,RAC,ICE,UKL0,REST,Standard,HACH 3P,6
2026,07,24,FORD,EXPLORER,03,Alicante,Corporate,BEV,SKL,REST,Standard,PICKUP,1
2026,07,24,FORD,KUGA,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAV,2
2026,07,24,FORD,PUMA,03,Alicante,Corporate,ICE,UKL1,REST,Standard,SAV,3
2026,07,24,FORD,PUMA,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,07,24,FORD,PUMA,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,FORD,TRANSIT CONNECT,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,24,FORD,TRANSIT COURIER,03,Alicante,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2026,07,24,FORD,TRANSIT COURIER,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,24,GEELY,E5,03,Alicante,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,07,24,GEELY,STARRAY,03,Alicante,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,07,24,GWM,ORA 5 SUV,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,HONDA,HR-V,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,HYUNDAI,I20,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,07,24,HYUNDAI,I30,03,Alicante,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2026,07,24,HYUNDAI,INSTER,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,07,24,HYUNDAI,KONA,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,07,24,HYUNDAI,KONA,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,2
2026,07,24,HYUNDAI,TUCSON,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,07,24,JAECOO,JAECOO 5,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,24,KIA,EV3,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,07,24,KIA,NIRO,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,3
2026,07,24,KIA,SPORTAGE,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,24,KIA,STONIC,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,2
2026,07,24,LEAPMOTOR,B10,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,2
2026,07,24,LEAPMOTOR,C10,03,Alicante,Corporate,BEV,MKL,REST,Standard,SAV,1
2026,07,24,MERCEDES,CLASE CLA,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,ESTATE,1
2026,07,24,MERCEDES,CLASE GLA,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,07,24,MERCEDES,CLASE GLB,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,24,MERCEDES,CLASE GLC,03,Alicante,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,24,MERCEDES,CLASE GLE,03,Alicante,Corporate,PHEV,MKL,FOCUS SEGMENT,M Performance,SAV,1
2026,07,24,MERCEDES-V,VITO,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,07,24,MG,MG 3,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,07,24,MG,MG 4,03,Alicante,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,07,24,MG,MG S9,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,24,MG,ZS,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,2
2026,07,24,MITSUBISHI,OUTLANDER,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,24,NISSAN,QASHQAI,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,NISSAN,TOWNSTAR,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,24,OMODA,OMODA 5,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,3
2026,07,24,OPEL,CORSA,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,07,24,OPEL,FRONTERA,03,Alicante,RAC,BEV,KKL,REST,Standard,SUV,20
2026,07,24,OPEL,MOKKA,03,Alicante,RAC,ICE,UKL1,REST,Standard,SAV,7
2026,07,24,PEUGEOT,2008,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,6
2026,07,24,PEUGEOT,2008,03,Alicante,RAC,ICE,UKL1,REST,Standard,SAV,8
2026,07,24,PEUGEOT,208,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2026,07,24,PEUGEOT,3008,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,PEUGEOT,3008,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,07,24,RENAULT,5,03,Alicante,Corporate,BEV,UKL1,REST,Standard,HACH 5P,1
