yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202403,INFO,ITV_QUALITY_SUSPECT,MERCEDES,Private,registros_ficha_itv_sospechosa_no_excluidos,1,1,"vin10=1130421201; ficha ITV con MMA invalida pendiente de revision (homologacion=M1, mma=0)"
202403,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,121,100,pool_b00d_private=1290; rate=0.0939
202403,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,109,100,pool_b00d_private=1904; rate=0.0573
202403,INFO,KM0_FALLBACK,FIAT,Corporate,b00d_private_moved_to_corporate,113,100,pool_b00d_private=435; rate=0.2598
