anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,08,20,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,20,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,3
2026,08,20,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,MAZDA,CX80,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2026,08,20,MG,MG 4,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,08,20,MG,ZS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,NISSAN,TOWNSTAR,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,OMODA,OMODA 7,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,20,RENAULT,5,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,20,RENAULT,AUSTRAL,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,20,BMW,SERIE 1,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,08,20,DACIA,JOGGER,02,Albacete,Private,ICE,UKL2,REST,Standard,MPV,1
2026,08,20,EBRO,S700,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,HYUNDAI,TUCSON,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,KIA,SPORTAGE,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,20,KIA,STONIC,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,LEAPMOTOR,B10,02,Albacete,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,20,MAZDA,6E,02,Albacete,Private,BEV,MKL,REST,Standard,SEDAN,1
2026,08,20,MAZDA,CX5,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,MG,ZS,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,2
2026,08,20,NISSAN,QASHQAI,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,20,OPEL,FRONTERA,02,Albacete,Private,BEV,KKL,REST,Standard,SUV,1
2026,08,20,TOYOTA,COROLLA,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,20,VOLKSWAGEN,CADDY,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,VOLKSWAGEN,CALIFORNIA,02,Albacete,RAC,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,VOLKSWAGEN,T-ROC,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,AUDI,A1,03,Alicante,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,1
2026,08,20,BMW,X1,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,20,BMW,X1,03,Alicante,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,20,BYD,ATTO 2,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,20,BYD,DOLPHIN,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,20,BYD,DOLPHIN G,03,Alicante,Private,PHEV,UKL1,REST,Standard,HACH 5P,1
2026,08,20,BYD,SEAL U,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,20,CHANGAN,DEEPAL S05,03,Alicante,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,08,20,CHANGAN,DEEPAL S05,03,Alicante,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,08,20,CITROEN,C3,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,08,20,CITROEN,C3,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,CITROEN,C5 AIRCROSS,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,DACIA,BIGSTER,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,DACIA,DUSTER,03,Alicante,Private,ICE,SKL,REST,Standard,PICKUP,2
2026,08,20,DACIA,SANDERO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,20,EBRO,S400,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,4
2026,08,20,EBRO,S700,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,08,20,EVO,EVO 4,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,FORD,KUGA,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,20,FORD,TOURNEO,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,GEELY,STARRAY,03,Alicante,Private,PHEV,UKL2,REST,Standard,HACH 5P,2
2026,08,20,HYUNDAI,IONIQ 5,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,20,HYUNDAI,KONA,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,20,JAECOO,JAECOO 5,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,JAECOO,JAECOO 7,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,JAECOO,JAECOO 7,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,20,KG MOBILITY,TORRES,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,KIA,EV3,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,08,20,KIA,NIRO,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,LEAPMOTOR,B10,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,20,LEXUS,RZ,03,Alicante,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAT,1
2026,08,20,MAZDA,CX30,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,MAZDA,MAZDA 3,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SEDAN,1
2026,08,20,MAZDA,MAZDA 3,03,Alicante,Private,ICE,UKL2,REST,Standard,SEDAN,1
2026,08,20,MERCEDES,CLASE A,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2026,08,20,MERCEDES,CLASE GLC,03,Alicante,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,20,MERCEDES,CLASE GLC,03,Alicante,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,08,20,MERCEDES,CLASE V,03,Alicante,Corporate,ICE,MKL,REST,Standard,MPV,1
2026,08,20,MG,HS,03,Alicante,Corporate,PHEV,KKL,REST,Standard,SAV,1
2026,08,20,MG,HS,03,Alicante,Private,ICE,KKL,REST,Standard,SAV,1
2026,08,20,MG,MG 3,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,MG,MG S6,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,08,20,MG,ZS,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,5
2026,08,20,NISSAN,QASHQAI,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,3
2026,08,20,OMODA,OMODA 5,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,5
2026,08,20,OPEL,CORSA,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,OPEL,FRONTERA,03,Alicante,Private,BEV,KKL,REST,Standard,SUV,3
2026,08,20,PEUGEOT,2008,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,PEUGEOT,208,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,PORSCHE,911,03,Alicante,Private,ICE,GKL,FOCUS SEGMENT,M Performance,COUPE,1
2026,08,20,RENAULT,ARKANA,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,RENAULT,AUSTRAL,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,RENAULT,CAPTUR,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,RENAULT,CLIO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,SEAT,ARONA,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,SKODA,KAMIQ,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,SKODA,KAROQ,03,Alicante,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,20,SKODA,KODIAQ,03,Alicante,Private,ICE,KKL,REST,Standard,SAV,1
2026,08,20,SUZUKI,SWIFT,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,TOYOTA,AYGO X,03,Alicante,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2026,08,20,TOYOTA,C-HR,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,TOYOTA,C-HR,03,Alicante,Private,PHEV,UKL1,REST,Standard,SAV,1
2026,08,20,TOYOTA,COROLLA,03,Alicante,Private,ICE,UKL2,REST,Standard,HACH 5P,5
2026,08,20,TOYOTA,PROACE,03,Alicante,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,TOYOTA,PROACE VERSO,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,TOYOTA,RAV 4,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAV,2
2026,08,20,TOYOTA,YARIS,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,4
2026,08,20,TOYOTA,YARIS CROSS,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,VOLKSWAGEN,CADDY,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,08,20,VOLKSWAGEN,CALIFORNIA,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2026,08,20,VOLKSWAGEN,CRAFTER,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,VOLKSWAGEN,T-ROC,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,VOLKSWAGEN,TIGUAN,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,BMW,SERIE 4,04,Almería,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,2
2026,08,20,BYD,DOLPHIN G,04,Almería,Corporate,PHEV,UKL1,REST,Standard,HACH 5P,1
2026,08,20,BYD,DOLPHIN G,04,Almería,Private,PHEV,UKL1,REST,Standard,HACH 5P,1
2026,08,20,BYD,DOLPHIN SURF,04,Almería,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,08,20,CHANGAN,DEEPAL S05,04,Almería,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,08,20,CITROEN,BERLINGO,04,Almería,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,CITROEN,BERLINGO,04,Almería,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,CUPRA,TERRAMAR,04,Almería,Private,PHEV,UKL2,REST,Standard,SAT,1
2026,08,20,DACIA,SANDERO,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,FORD,TRANSIT,04,Almería,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,HYUNDAI,KONA,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,HYUNDAI,TUCSON,04,Almería,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,HYUNDAI,TUCSON,04,Almería,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,20,KG MOBILITY,TORRES,04,Almería,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,MAXUS,T60,04,Almería,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2026,08,20,MERCEDES,SPRINTER 300,04,Almería,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,MITSUBISHI,OUTLANDER,04,Almería,Private,PHEV,KKL,REST,Standard,SAV,1
2026,08,20,NISSAN,QASHQAI,04,Almería,Private,ICE,UKL2,REST,Standard,SAT,1
2026,08,20,OMODA,OMODA 9,04,Almería,Corporate,PHEV,KKL,REST,Standard,SAV,1
2026,08,20,PEUGEOT,EXPERT,04,Almería,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,PEUGEOT,RIFTER,04,Almería,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,08,20,RENAULT,CLIO,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,SEAT,ARONA,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,SEAT,IBIZA,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,SEAT,LEON,04,Almería,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,08,20,SKODA,FABIA,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,08,20,SUBARU,OUTBACK,04,Almería,Private,ICE,KKL,REST,Standard,ESTATE,1
2026,08,20,SUZUKI,VITARA,04,Almería,Private,ICE,UKL2,REST,Standard,SUV,1
2026,08,20,TOYOTA,C-HR,04,Almería,Private,ICE,UKL1,REST,Standard,SAV,1
2026,08,20,TOYOTA,COROLLA,04,Almería,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,08,20,TOYOTA,LAND CRUISER,04,Almería,Private,ICE,GKL,REST,Standard,SUV,1
2026,08,20,TOYOTA,RAV 4,04,Almería,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,08,20,TOYOTA,YARIS,04,Almería,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,08,20,VOLKSWAGEN,AMAROK,04,Almería,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2026,08,20,VOLKSWAGEN,T-ROC,04,Almería,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,VOLKSWAGEN,TIGUAN,04,Almería,Private,ICE,UKL2,REST,Standard,SAV,1
2026,08,20,BMW,X2,05,Ávila,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,08,20,BYD,ATTO 3 EVO,05,Ávila,Private,BEV,UKL2,REST,Standard,SAV,1
