yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
20260616,INFO,INVALID_ITV_SCOPE_EXCLUDED,AUDI,Private,registros_excluidos_ficha_itv_invalida,1,1,vin10=P08; ficha ITV sin codigos tipo/variante/version utiles (plazas=0)
20260616,INFO,INVALID_ITV_SCOPE_EXCLUDED,VOLKSWAGEN,Private,registros_excluidos_ficha_itv_invalida,1,1,vin10=WVWZZZ1KZ9; ficha ITV sin codigos tipo/variante/version utiles (plazas=0)
