yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
20260623,INFO,CARROCERO_UNMAPPED,GRAU,,registros_carrocero_sin_chasis_detectado,42,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
