anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2024,03,ALFA ROMEO,GIULIA,01,Álava,Corporate,ICE,KKL,REST,Standard,SEDAN,1
2024,03,AUDI,A6,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,M,SEDAN,1
2024,03,AUDI,Q2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2024,03,AUDI,Q3 SPORTBACK,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2024,03,BMW,SERIE 4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,1
2024,03,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,03,BMW,X2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,03,BMW,X4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,03,BMW,i4,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2024,03,BMW,iX1,01,Álava,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,03,BMW,iX1,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,03,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,6
2024,03,CITROEN,C3,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,2
2024,03,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2024,03,CITROEN,C3 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,8
2024,03,CITROEN,C3 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2024,03,CITROEN,C4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2024,03,CITROEN,C4,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2024,03,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2024,03,CITROEN,C4X,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,1
2024,03,CITROEN,C5 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2024,03,CITROEN,C5 AIRCROSS,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,1
