anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2024,04,AUDI,A1,01,Álava,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,6
2024,04,AUDI,A1,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,2
2024,04,AUDI,A3,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2024,04,AUDI,A3,01,Álava,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2024,04,AUDI,Q2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,AUDI,Q3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2024,04,BMW,SERIE 3,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,M Performance,ESTATE,1
2024,04,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2024,04,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2024,04,BMW,X1,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,BMW,X2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,BMW,i4,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2024,04,BYD,ATTO 3,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,1
2024,04,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,4
2024,04,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,5
2024,04,CITROEN,C3,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,2
2024,04,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2024,04,CITROEN,C3 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,4
2024,04,CITROEN,C4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2024,04,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,2
2024,04,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2024,04,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2024,04,CITROEN,C5X,01,Álava,Private,PHEV,MKL,REST,Standard,SEDAN,1
2024,04,CITROEN,SPACETOURER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,CUPRA,CUPRA LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,CUPRA,CUPRA LEON,01,Álava,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,1
2024,04,CUPRA,CUPRA LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,CUPRA,FORMENTOR,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2024,04,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,3
2024,04,DACIA,DUSTER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2024,04,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,2
2024,04,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,1
2024,04,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,15
2024,04,DACIA,SPRING,01,Álava,Private,BEV,UKL0,REST,Standard,SAV,2
2024,04,FIAT,500X,01,Álava,Private,ICE,,,Standard,,1
2024,04,FIAT,DUCATO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,FIAT,DUCATO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,3
2024,04,FIAT,TIPO,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,FORD,FOCUS,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,3
2024,04,FORD,KUGA,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,4
2024,04,FORD,PUMA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,3
2024,04,FORD,PUMA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,3
2024,04,FORD,RANGER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,1
2024,04,FORD,TRANSIT,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2024,04,HONDA,CIVIC,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,HONDA,CIVIC,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2024,04,HONDA,CR-V,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,1
2024,04,HONDA,CR-V,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2024,04,HONDA,JAZZ,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2024,04,HYUNDAI,BAYON,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2024,04,HYUNDAI,I10,01,Álava,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2024,04,HYUNDAI,I20,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2024,04,HYUNDAI,I30,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2024,04,HYUNDAI,KONA,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2024,04,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,11
2024,04,HYUNDAI,SANTA FE,01,Álava,Private,PHEV,MKL,REST,Standard,SAV,1
2024,04,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,10
2024,04,HYUNDAI,TUCSON,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,2
2024,04,IVECO,DAILY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,4
2024,04,JEEP,AVENGER,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2024,04,JEEP,RENEGADE,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2024,04,KIA,CEED,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,3
2024,04,KIA,NIRO,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,1
2024,04,KIA,NIRO,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2024,04,KIA,SPORTAGE,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2024,04,KIA,STONIC,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2024,04,KIA,XCEED,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,KIA,XCEED,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,KIA,XCEED,01,Álava,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2024,04,LEXUS,LBX,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,SAV,1
2024,04,LEXUS,NX,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2024,04,LEXUS,UX,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,MAZDA,CX30,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,7
2024,04,MAZDA,CX5,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,3
2024,04,MAZDA,CX60,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2024,04,MAZDA,MAZDA 3,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,1
2024,04,MAZDA,MX-30,01,Álava,Corporate,PHEV,UKL2,REST,Standard,HACH 5P,1
2024,04,MERCEDES,CITAN,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,MERCEDES,CLASE C,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2024,04,MERCEDES,CLASE CLA,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,ESTATE,1
2024,04,MERCEDES,CLASE CLE,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,COUPE,1
2024,04,MERCEDES,CLASE GLA,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,MERCEDES,CLASE GLB,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,MERCEDES,CLASE GLC,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2024,04,MERCEDES,CLASE GLC,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,2
2024,04,MERCEDES,CLASE GLC,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,04,MERCEDES,CLASE V,01,Álava,Private,ICE,MKL,REST,Standard,MPV,1
2024,04,MERCEDES,EQA,01,Álava,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,MERCEDES-V,VITO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,2
2024,04,MG,HS,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2024,04,MG,MG 4,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,2
2024,04,MG,ZS,01,Álava,Corporate,BEV,UKL1,REST,Standard,SAV,1
2024,04,MG,ZS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,7
2024,04,MITSUBISHI,ASX,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2024,04,MITSUBISHI,ECLIPSE CROSS,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,1
2024,04,MITSUBISHI,SPACE STAR,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2024,04,NISSAN,JUKE,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2024,04,NISSAN,QASHQAI,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,2
2024,04,NISSAN,QASHQAI,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,3
2024,04,NISSAN,X-TRAIL,01,Álava,Corporate,ICE,KKL,REST,Standard,SUV,1
2024,04,OPEL,ASTRA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,OPEL,CORSA,01,Álava,Corporate,BEV,UKL1,REST,Standard,HACH 5P,1
2024,04,OPEL,GRANDLAND X,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2024,04,OPEL,MOKKA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2024,04,PEUGEOT,2008,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,5
2024,04,PEUGEOT,2008,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2024,04,PEUGEOT,208,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,2
2024,04,PEUGEOT,208,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2024,04,PEUGEOT,208,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2024,04,PEUGEOT,3008,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2024,04,PEUGEOT,3008,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2024,04,PEUGEOT,308,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,13
2024,04,PEUGEOT,408,01,Álava,Corporate,ICE,UKL2,REST,Standard,SEDAN,2
2024,04,PEUGEOT,408,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SEDAN,1
2024,04,PEUGEOT,5008,01,Álava,Corporate,ICE,KKL,REST,Standard,SUV,2
2024,04,PEUGEOT,5008,01,Álava,Private,ICE,KKL,REST,Standard,SUV,2
2024,04,PEUGEOT,EXPERT,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,PEUGEOT,PARTNER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,PEUGEOT,RIFTER,01,Álava,Private,BEV,SKL,REST,Standard,TRANSPORTER,1
2024,04,PEUGEOT,RIFTER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2024,04,PORSCHE,CAYENNE,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,M Performance,SAV,1
2024,04,RENAULT,ARKANA,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2024,04,RENAULT,CAPTUR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,5
2024,04,RENAULT,CLIO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,7
2024,04,RENAULT,ESPACE,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2024,04,RENAULT,KANGOO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,RENAULT,KANGOO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,RENAULT,MASTER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,RENAULT,TRAFIC,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,RENAULT,TRAFIC,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2024,04,SEAT,ARONA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,1
2024,04,SEAT,ARONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2024,04,SEAT,ATECA,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2024,04,SEAT,ATECA,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,2
2024,04,SEAT,IBIZA,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,3
2024,04,SEAT,LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,SEAT,LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,4
2024,04,SEAT,TARRACO,01,Álava,Private,ICE,KKL,REST,Standard,SAV,2
2024,04,SEAT,TARRACO,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2024,04,SKODA,FABIA,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2024,04,SKODA,KAROQ,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,1
2024,04,SKODA,KODIAQ,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,1
2024,04,SKODA,OCTAVIA,01,Álava,Private,ICE,UKL2,REST,Standard,ESTATE,1
2024,04,SKODA,SCALA,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,2
2024,04,SKODA,SUPERB,01,Álava,Corporate,ICE,KKL,REST,Standard,SEDAN,1
2024,04,SUBARU,FORESTER,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,1
2024,04,SUZUKI,SX4,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2024,04,TESLA,MODEL 3,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,5
2024,04,TESLA,MODEL Y,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAT,1
2024,04,TOYOTA,AYGO X,01,Álava,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2024,04,TOYOTA,C-HR,01,Álava,Corporate,PHEV,UKL1,REST,Standard,SAV,1
2024,04,TOYOTA,C-HR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,5
2024,04,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,9
2024,04,TOYOTA,HIGHLANDER,01,Álava,Corporate,ICE,MKL,REST,Standard,SUV,1
2024,04,TOYOTA,PROACE VERSO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,TOYOTA,RAV 4,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2024,04,TOYOTA,RAV 4,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,9
2024,04,TOYOTA,YARIS,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2024,04,TOYOTA,YARIS,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,4
2024,04,TOYOTA,YARIS CROSS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,3
2024,04,VOLKSWAGEN,CADDY,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,2
2024,04,VOLKSWAGEN,CARAVELLE,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,VOLKSWAGEN,GOLF,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,VOLKSWAGEN,GOLF,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2024,04,VOLKSWAGEN,T-CROSS,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2024,04,VOLKSWAGEN,T-ROC,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,6
2024,04,VOLKSWAGEN,TIGUAN,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2024,04,VOLKSWAGEN,TIGUAN,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2024,04,VOLKSWAGEN,TOUAREG,01,Álava,Corporate,ICE,MKL,REST,Standard,SAV,1
2024,04,VOLKSWAGEN,TOURAN,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,1
2024,04,VOLKSWAGEN,TRANSPORTER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,VOLKSWAGEN,TRANSPORTER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,VOLVO,V90,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2024,04,VOLVO,XC40,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,4
2024,04,VOLVO,XC60,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,04,ALFA ROMEO,STELVIO,02,Albacete,Corporate,ICE,KKL,REST,Standard,SAV,2
2024,04,AUDI,A1,02,Albacete,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,2
2024,04,AUDI,A1,02,Albacete,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,1
2024,04,AUDI,A6,02,Albacete,Private,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2024,04,AUDI,Q2,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,AUDI,Q2,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,5
2024,04,AUDI,Q3,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,AUDI,Q3,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,AUDI,Q3 SPORTBACK,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,BMW,X1,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2024,04,BMW,X1,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,4
2024,04,BMW,X2,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,BMW,X4,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,04,BMW,X4,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2024,04,BMW,X5,02,Albacete,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2024,04,BMW,X6,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,2
2024,04,BMW,X6,02,Albacete,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2024,04,BMW,iX2,02,Albacete,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,04,BYD,SEAL,02,Albacete,Private,BEV,KKL,REST,Standard,SEDAN,1
2024,04,CITROEN,BERLINGO,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,3
2024,04,CITROEN,BERLINGO,02,Albacete,Private,BEV,SKL,REST,Standard,TRANSPORTER,1
2024,04,CITROEN,BERLINGO,02,Albacete,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,CITROEN,C3,02,Albacete,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2024,04,CITROEN,C3,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2024,04,CITROEN,C3 AIRCROSS,02,Albacete,Corporate,ICE,UKL2,REST,Standard,SAV,1
2024,04,CITROEN,C4,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2024,04,CITROEN,C4X,02,Albacete,Private,ICE,UKL2,REST,Standard,SEDAN,3
2024,04,CITROEN,JUMPER,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,2
2024,04,CITROEN,JUMPER,02,Albacete,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,CITROEN,JUMPY,02,Albacete,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,04,CUPRA,CUPRA LEON,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2024,04,CUPRA,CUPRA LEON,02,Albacete,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2024,04,CUPRA,FORMENTOR,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,2
2024,04,DACIA,DUSTER,02,Albacete,Corporate,ICE,SKL,REST,Standard,PICKUP,5
2024,04,DACIA,DUSTER,02,Albacete,Private,ICE,SKL,REST,Standard,PICKUP,2
2024,04,DACIA,JOGGER,02,Albacete,Private,ICE,UKL2,REST,Standard,MPV,1
2024,04,DACIA,SANDERO,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,14
2024,04,FIAT,DUCATO,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,18
2024,04,FORD,KUGA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,SAV,1
2024,04,FORD,KUGA,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,2
2024,04,FORD,KUGA,02,Albacete,Private,PHEV,UKL2,REST,Standard,SAV,2
2024,04,FORD,PUMA,02,Albacete,Corporate,ICE,UKL1,REST,Standard,SAV,1
2024,04,FORD,PUMA,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,3
