anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2025,07,ALFA ROMEO,JUNIOR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2025,07,ALFA ROMEO,TONALE,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2025,07,AUDI,A3,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2025,07,AUDI,A3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2025,07,AUDI,A3,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2025,07,AUDI,A5,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,07,AUDI,Q2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,07,AUDI,Q5,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,M Performance,SAV,1
2025,07,AUDI,Q5,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,07,BAIC,X55,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2025,07,BMW,X1,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2025,07,BMW,X2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,07,BMW,X3,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,07,BMW,X3,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,07,BMW,X3,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,07,BMW,X4,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,07,BMW,iX2,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,07,BYD,ATTO 3,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,2
2025,07,BYD,DOLPHIN,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,2
2025,07,BYD,SEAL,01,Álava,Corporate,BEV,KKL,REST,Standard,SEDAN,10
2025,07,BYD,SEAL U,01,Álava,Private,BEV,KKL,REST,Standard,SAV,3
2025,07,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,6
2025,07,BYD,SEALION 7,01,Álava,Private,BEV,KKL,REST,Standard,SAV,2
2025,07,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,14
2025,07,CITROEN,C3,01,Álava,Corporate,BEV,UKL1,REST,Standard,HACH 5P,1
2025,07,CITROEN,C3,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,3
2025,07,CITROEN,C3,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,2
2025,07,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,5
2025,07,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,11
2025,07,CITROEN,C4,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2025,07,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2025,07,CITROEN,C4X,01,Álava,Private,ICE,UKL2,REST,Standard,SEDAN,1
2025,07,CITROEN,C5 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2025,07,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2025,07,CITROEN,JUMPY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2025,07,CUPRA,FORMENTOR,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAT,1
2025,07,CUPRA,FORMENTOR,01,Álava,Private,PHEV,UKL2,REST,Standard,SAT,1
2025,07,CUPRA,TERRAMAR,01,Álava,Private,PHEV,UKL2,REST,Standard,SAT,2
2025,07,DACIA,BIGSTER,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2025,07,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,3
2025,07,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,2
2025,07,DACIA,SANDERO,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2025,07,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,26
2025,07,DACIA,SPRING,01,Álava,Private,BEV,UKL0,REST,Standard,SAV,1
2025,07,DFSK,SERES 3,01,Álava,Corporate,BEV,UKL2,REST,Standard,SAV,1
2025,07,DR,EVO,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2025,07,EBRO,S800,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
