anyo,mes,marca,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,count
2025,03,FORD,01,Álava,Corporate,ICE,SKL,REST,Standard,3
2025,03,FORD,01,Álava,Corporate,ICE,UKL2,REST,Standard,10
2025,03,FORD,01,Álava,Corporate,PHEV,SKL,REST,Standard,1
2025,03,FORD,01,Álava,Private,BEV,SKL,REST,Standard,1
2025,03,FORD,01,Álava,Private,ICE,SKL,REST,Standard,1
2025,03,FORD,01,Álava,Private,ICE,UKL2,REST,Standard,5
2025,03,FORD,01,Álava,Private,PHEV,UKL2,REST,Standard,2
2025,03,HONDA,01,Álava,Corporate,ICE,UKL1,REST,Standard,1
2025,03,HONDA,01,Álava,Corporate,PHEV,KKL,REST,Standard,1
2025,03,HONDA,01,Álava,Private,ICE,KKL,REST,Standard,1
2025,03,HONDA,01,Álava,Private,ICE,UKL2,REST,Standard,1
2025,03,HYUNDAI,01,Álava,Corporate,ICE,UKL1,REST,Standard,1
2025,03,HYUNDAI,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,03,HYUNDAI,01,Álava,Corporate,PHEV,UKL2,REST,Standard,25
2025,03,HYUNDAI,01,Álava,Private,ICE,UKL1,REST,Standard,19
2025,03,HYUNDAI,01,Álava,Private,ICE,UKL2,REST,Standard,23
2025,03,HYUNDAI,01,Álava,Private,PHEV,UKL2,REST,Standard,1
2025,03,JAECOO,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,03,JAECOO,01,Álava,Corporate,PHEV,UKL2,REST,Standard,1
2025,03,JAECOO,01,Álava,Private,ICE,UKL2,REST,Standard,6
2025,03,JAECOO,01,Álava,Private,PHEV,UKL2,REST,Standard,5
2025,03,JEEP,01,Álava,Private,BEV,UKL1,REST,Standard,1
2025,03,JEEP,01,Álava,Private,ICE,UKL1,REST,Standard,1
2025,03,KIA,01,Álava,Private,BEV,UKL1,REST,Standard,1
2025,03,KIA,01,Álava,Private,ICE,UKL2,REST,Standard,5
2025,03,LAND ROVER,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2025,03,LEAPMOTOR,01,Álava,Corporate,BEV,MKL,REST,Standard,1
2025,03,LEAPMOTOR,01,Álava,Corporate,BEV,UKL0,REST,Standard,1
2025,03,LEAPMOTOR,01,Álava,Private,BEV,UKL0,REST,Standard,1
2025,03,LEXUS,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2025,03,LEXUS,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,MAZDA,01,Álava,Corporate,ICE,KKL,REST,Standard,1
2025,03,MAZDA,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,03,MAZDA,01,Álava,Private,ICE,KKL,REST,Standard,2
2025,03,MAZDA,01,Álava,Private,ICE,UKL2,REST,Standard,9
2025,03,MERCEDES,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,01,Álava,Corporate,ICE,MKL,REST,Standard,2
2025,03,MERCEDES,01,Álava,Corporate,ICE,SKL,REST,Standard,1
2025,03,MERCEDES,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,2
2025,03,MERCEDES,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,2
2025,03,MERCEDES,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,01,Álava,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,4
2025,03,MERCEDES,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,01,Álava,Private,ICE,MKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,7
2025,03,MERCEDES,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES-V,01,Álava,Private,ICE,SKL,REST,Standard,1
2025,03,MG,01,Álava,Corporate,ICE,UKL1,REST,Standard,1
2025,03,MG,01,Álava,Private,ICE,UKL1,REST,Standard,14
2025,03,MG,01,Álava,Private,PHEV,KKL,REST,Standard,2
2025,03,MINI,01,Álava,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,03,MINI,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,03,MITSUBISHI,01,Álava,Private,ICE,UKL2,REST,Standard,3
2025,03,NISSAN,01,Álava,Corporate,BEV,UKL2,REST,Standard,1
2025,03,NISSAN,01,Álava,Corporate,ICE,KKL,REST,Standard,1
2025,03,NISSAN,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,03,NISSAN,01,Álava,Private,ICE,KKL,REST,Standard,3
2025,03,NISSAN,01,Álava,Private,ICE,SKL,REST,Standard,1
2025,03,NISSAN,01,Álava,Private,ICE,UKL1,REST,Standard,2
2025,03,NISSAN,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,03,OMODA,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,03,OMODA,01,Álava,Private,ICE,UKL2,REST,Standard,7
2025,03,OPEL,01,Álava,Corporate,BEV,KKL,REST,Standard,1
2025,03,OPEL,01,Álava,Corporate,ICE,SKL,REST,Standard,4
2025,03,OPEL,01,Álava,Corporate,ICE,UKL1,REST,Standard,16
2025,03,OPEL,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,03,OPEL,01,Álava,Private,ICE,SKL,REST,Standard,1
2025,03,OPEL,01,Álava,Private,ICE,UKL1,REST,Standard,3
2025,03,OPEL,01,Álava,Private,ICE,UKL2,REST,Standard,1
2025,03,PEUGEOT,01,Álava,Corporate,BEV,UKL1,REST,Standard,1
2025,03,PEUGEOT,01,Álava,Corporate,ICE,SKL,REST,Standard,3
2025,03,PEUGEOT,01,Álava,Corporate,ICE,UKL1,REST,Standard,13
2025,03,PEUGEOT,01,Álava,Corporate,ICE,UKL2,REST,Standard,5
2025,03,PEUGEOT,01,Álava,Corporate,PHEV,KKL,REST,Standard,1
2025,03,PEUGEOT,01,Álava,Private,ICE,SKL,REST,Standard,3
2025,03,PEUGEOT,01,Álava,Private,ICE,UKL1,REST,Standard,3
2025,03,PEUGEOT,01,Álava,Private,ICE,UKL2,REST,Standard,1
2025,03,POLESTAR,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,PORSCHE,01,Álava,Corporate,BEV,GKL,FOCUS SEGMENT,Standard,1
2025,03,PORSCHE,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2025,03,PORSCHE,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,RENAULT,01,Álava,Corporate,ICE,UKL1,REST,Standard,2
2025,03,RENAULT,01,Álava,Corporate,ICE,UKL2,REST,Standard,21
2025,03,RENAULT,01,Álava,Private,BEV,UKL1,REST,Standard,3
2025,03,RENAULT,01,Álava,Private,ICE,KKL,REST,Standard,4
2025,03,RENAULT,01,Álava,Private,ICE,SKL,REST,Standard,1
2025,03,RENAULT,01,Álava,Private,ICE,UKL1,REST,Standard,9
2025,03,RENAULT,01,Álava,Private,ICE,UKL2,REST,Standard,8
2025,03,SEAT,01,Álava,Corporate,ICE,UKL1,REST,Standard,2
2025,03,SEAT,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,03,SEAT,01,Álava,Corporate,PHEV,UKL2,REST,Standard,2
2025,03,SEAT,01,Álava,Private,ICE,UKL1,REST,Standard,7
2025,03,SEAT,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,03,SHINERAY,01,Álava,Private,ICE,MKL,REST,Standard,1
2025,03,SIN MARCA,01,Álava,Private,ICE,,REST,Standard,2
2025,03,SKODA,01,Álava,Corporate,ICE,KKL,REST,Standard,1
2025,03,SKODA,01,Álava,Corporate,ICE,UKL2,REST,Standard,2
2025,03,SKODA,01,Álava,Private,ICE,KKL,REST,Standard,2
2025,03,SKODA,01,Álava,Private,ICE,UKL1,REST,Standard,2
2025,03,SKODA,01,Álava,Private,ICE,UKL2,REST,Standard,4
2025,03,SKODA,01,Álava,Private,PHEV,KKL,REST,Standard,1
2025,03,SUBARU,01,Álava,Corporate,ICE,KKL,REST,Standard,1
2025,03,SUBARU,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,03,SUBARU,01,Álava,Private,ICE,UKL2,REST,Standard,1
2025,03,SUZUKI,01,Álava,Private,ICE,UKL1,REST,Standard,1
2025,03,SUZUKI,01,Álava,Private,ICE,UKL2,REST,Standard,1
2025,03,TESLA,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,5
2025,03,TOYOTA,01,Álava,Corporate,ICE,UKL1,REST,Standard,2
2025,03,TOYOTA,01,Álava,Corporate,ICE,UKL2,REST,Standard,5
2025,03,TOYOTA,01,Álava,Corporate,PHEV,UKL1,REST,Standard,3
2025,03,TOYOTA,01,Álava,Private,BEV,UKL2,REST,Standard,2
2025,03,TOYOTA,01,Álava,Private,ICE,UKL1,REST,Standard,17
2025,03,TOYOTA,01,Álava,Private,ICE,UKL2,REST,Standard,9
2025,03,TOYOTA,01,Álava,Private,PHEV,UKL1,REST,Standard,5
2025,03,TOYOTA,01,Álava,Private,PHEV,UKL2,REST,Standard,8
2025,03,VOLKSWAGEN,01,Álava,Corporate,ICE,UKL1,REST,Standard,2
2025,03,VOLKSWAGEN,01,Álava,Corporate,ICE,UKL2,REST,Standard,1
2025,03,VOLKSWAGEN,01,Álava,Private,ICE,SKL,REST,Standard,2
2025,03,VOLKSWAGEN,01,Álava,Private,ICE,UKL1,REST,Standard,2
2025,03,VOLKSWAGEN,01,Álava,Private,ICE,UKL2,REST,Standard,3
2025,03,VOLKSWAGEN,01,Álava,Private,PHEV,UKL2,REST,Standard,2
2025,03,VOLVO,01,Álava,Private,BEV,UKL1,FOCUS SEGMENT,Standard,1
2025,03,VOLVO,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,XPENG,01,Álava,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,ALFA ROMEO,02,Albacete,Corporate,ICE,KKL,REST,Standard,9
2025,03,ALFA ROMEO,02,Albacete,Corporate,ICE,UKL1,REST,Standard,2
2025,03,AUDI,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,AUDI,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,1
2025,03,AUDI,02,Albacete,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,03,AUDI,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,AUDI,02,Albacete,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,03,AUDI,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,3
2025,03,BMW,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,M Performance,1
2025,03,BMW,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,1
2025,03,BMW,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,3
2025,03,BMW,02,Albacete,Private,ICE,GKL,FOCUS SEGMENT,Standard,1
2025,03,BMW,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,M Performance,1
2025,03,BMW,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,8
2025,03,BYD,02,Albacete,Corporate,BEV,KKL,REST,Standard,3
2025,03,BYD,02,Albacete,Corporate,BEV,UKL1,REST,Standard,1
2025,03,BYD,02,Albacete,Corporate,BEV,UKL2,REST,Standard,1
2025,03,BYD,02,Albacete,Corporate,PHEV,KKL,REST,Standard,3
2025,03,BYD,02,Albacete,Private,BEV,UKL2,REST,Standard,1
2025,03,BYD,02,Albacete,Private,PHEV,KKL,REST,Standard,2
2025,03,CITROEN,02,Albacete,Private,ICE,UKL1,REST,Standard,2
2025,03,CITROEN,02,Albacete,Private,ICE,UKL2,REST,Standard,6
2025,03,CUPRA,02,Albacete,Corporate,PHEV,UKL2,REST,Standard,1
2025,03,CUPRA,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,03,DACIA,02,Albacete,Corporate,ICE,SKL,REST,Standard,3
2025,03,DACIA,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,03,DACIA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,03,DACIA,02,Albacete,Private,ICE,SKL,REST,Standard,3
2025,03,DACIA,02,Albacete,Private,ICE,UKL1,REST,Standard,11
2025,03,DACIA,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,03,FIAT,02,Albacete,Corporate,ICE,UKL1,REST,Standard,16
2025,03,FIAT,02,Albacete,Private,ICE,SKL,REST,Standard,1
2025,03,FORD,02,Albacete,Corporate,ICE,SKL,REST,Standard,2
2025,03,FORD,02,Albacete,Corporate,ICE,UKL1,REST,Standard,5
2025,03,FORD,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,03,FORD,02,Albacete,Corporate,PHEV,UKL2,REST,Standard,2
2025,03,FORD,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2025,03,FORD,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,03,HONDA,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2025,03,HYUNDAI,02,Albacete,Corporate,BEV,UKL2,REST,Standard,2
2025,03,HYUNDAI,02,Albacete,Private,ICE,UKL1,REST,Standard,6
2025,03,HYUNDAI,02,Albacete,Private,ICE,UKL2,REST,Standard,10
2025,03,HYUNDAI,02,Albacete,Private,PHEV,UKL2,REST,Standard,1
2025,03,JAECOO,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,03,JAECOO,02,Albacete,Corporate,PHEV,UKL2,REST,Standard,1
2025,03,JAECOO,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,03,JEEP,02,Albacete,Corporate,PHEV,UKL2,REST,Standard,3
2025,03,KG MOBILITY,02,Albacete,Private,ICE,UKL1,REST,Standard,2
2025,03,KIA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,2
2025,03,KIA,02,Albacete,Private,BEV,UKL1,REST,Standard,1
2025,03,KIA,02,Albacete,Private,ICE,KKL,REST,Standard,1
2025,03,KIA,02,Albacete,Private,ICE,UKL1,REST,Standard,4
2025,03,KIA,02,Albacete,Private,ICE,UKL2,REST,Standard,3
2025,03,LEXUS,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,LEXUS,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,LEXUS,02,Albacete,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,03,LEXUS,02,Albacete,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,MAZDA,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,03,MAZDA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,2
2025,03,MAZDA,02,Albacete,Private,ICE,UKL2,REST,Standard,5
2025,03,MERCEDES,02,Albacete,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,2
2025,03,MERCEDES,02,Albacete,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,02,Albacete,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,3
2025,03,MERCEDES,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,2
2025,03,MERCEDES,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,2
2025,03,MERCEDES,02,Albacete,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2025,03,MERCEDES,02,Albacete,Private,ICE,SKL,REST,Standard,1
2025,03,MERCEDES,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,6
2025,03,MERCEDES,02,Albacete,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,2
2025,03,MG,02,Albacete,Private,ICE,KKL,REST,Standard,3
2025,03,MG,02,Albacete,Private,ICE,UKL1,REST,Standard,15
2025,03,NISSAN,02,Albacete,Corporate,ICE,KKL,REST,Standard,1
2025,03,NISSAN,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,03,NISSAN,02,Albacete,Corporate,ICE,UKL2,REST,Standard,3
2025,03,NISSAN,02,Albacete,Private,ICE,KKL,REST,Standard,2
2025,03,NISSAN,02,Albacete,Private,ICE,UKL1,REST,Standard,2
2025,03,NISSAN,02,Albacete,Private,ICE,UKL2,REST,Standard,4
2025,03,OMODA,02,Albacete,Private,ICE,UKL2,REST,Standard,5
2025,03,OPEL,02,Albacete,Corporate,BEV,UKL1,REST,Standard,1
2025,03,OPEL,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,03,OPEL,02,Albacete,Private,ICE,UKL2,REST,Standard,1
2025,03,PEUGEOT,02,Albacete,Corporate,ICE,KKL,REST,Standard,1
2025,03,PEUGEOT,02,Albacete,Corporate,ICE,UKL2,REST,Standard,2
2025,03,PEUGEOT,02,Albacete,Private,ICE,SKL,REST,Standard,1
2025,03,PEUGEOT,02,Albacete,Private,ICE,UKL1,REST,Standard,2
2025,03,PEUGEOT,02,Albacete,Private,ICE,UKL2,REST,Standard,2
2025,03,PORSCHE,02,Albacete,Private,BEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,PORSCHE,02,Albacete,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2025,03,RENAULT,02,Albacete,Corporate,BEV,UKL1,REST,Standard,4
2025,03,RENAULT,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,03,RENAULT,02,Albacete,Private,BEV,UKL2,REST,Standard,1
2025,03,RENAULT,02,Albacete,Private,ICE,KKL,REST,Standard,1
2025,03,RENAULT,02,Albacete,Private,ICE,UKL1,REST,Standard,10
2025,03,RENAULT,02,Albacete,Private,ICE,UKL2,REST,Standard,7
2025,03,SEAT,02,Albacete,Corporate,ICE,UKL1,REST,Standard,1
2025,03,SEAT,02,Albacete,Corporate,ICE,UKL2,REST,Standard,2
2025,03,SEAT,02,Albacete,Private,ICE,UKL1,REST,Standard,6
2025,03,SEAT,02,Albacete,Private,ICE,UKL2,REST,Standard,5
2025,03,SKODA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,03,SKODA,02,Albacete,Private,ICE,UKL1,REST,Standard,5
2025,03,SKODA,02,Albacete,Private,ICE,UKL2,REST,Standard,6
2025,03,SKODA,02,Albacete,Private,PHEV,KKL,REST,Standard,1
2025,03,SSANGYONG,02,Albacete,Private,ICE,UKL1,REST,Standard,1
2025,03,SUZUKI,02,Albacete,Corporate,ICE,UKL1,REST,Standard,3
2025,03,SUZUKI,02,Albacete,Private,ICE,UKL2,REST,Standard,2
2025,03,TESLA,02,Albacete,Private,BEV,KKL,FOCUS SEGMENT,Standard,10
2025,03,TOYOTA,02,Albacete,Corporate,ICE,UKL1,REST,Standard,2
2025,03,TOYOTA,02,Albacete,Corporate,ICE,UKL2,REST,Standard,2
2025,03,TOYOTA,02,Albacete,Private,BEV,UKL2,REST,Standard,2
2025,03,TOYOTA,02,Albacete,Private,ICE,UKL1,REST,Standard,6
2025,03,TOYOTA,02,Albacete,Private,ICE,UKL2,REST,Standard,8
2025,03,TOYOTA,02,Albacete,Private,PHEV,UKL1,REST,Standard,3
2025,03,VOLKSWAGEN,02,Albacete,Corporate,ICE,UKL2,REST,Standard,1
2025,03,VOLKSWAGEN,02,Albacete,Private,ICE,UKL1,REST,Standard,6
2025,03,VOLKSWAGEN,02,Albacete,Private,ICE,UKL2,REST,Standard,7
2025,03,VOLVO,02,Albacete,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,2
2025,03,VOLVO,02,Albacete,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,VOLVO,02,Albacete,Private,ICE,KKL,FOCUS SEGMENT,Standard,4
2025,03,VOLVO,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2025,03,ALFA ROMEO,03,Alicante,Corporate,ICE,UKL2,REST,Standard,1
2025,03,ASTON MARTIN,03,Alicante,Corporate,ICE,GKL+,FOCUS SEGMENT,Standard,1
2025,03,AUDI,03,Alicante,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,1
2025,03,AUDI,03,Alicante,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,1
2025,03,AUDI,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,7
2025,03,AUDI,03,Alicante,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,7
2025,03,AUDI,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,M Performance,1
2025,03,AUDI,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,6
2025,03,AUDI,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,2
2025,03,AUDI,03,Alicante,Private,ICE,MKL,FOCUS SEGMENT,M Performance,1
2025,03,AUDI,03,Alicante,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2025,03,AUDI,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,17
2025,03,BENTLEY,03,Alicante,Private,PHEV,GKL+,FOCUS SEGMENT,Standard,1
2025,03,BMW,03,Alicante,Corporate,BEV,KKL,FOCUS SEGMENT,M Performance,1
2025,03,BMW,03,Alicante,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,1
2025,03,BMW,03,Alicante,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,6
2025,03,BMW,03,Alicante,Corporate,ICE,GKL,FOCUS SEGMENT,M Performance,1
2025,03,BMW,03,Alicante,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,1
2025,03,BMW,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,M Performance,1
2025,03,BMW,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,12
2025,03,BMW,03,Alicante,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,5
2025,03,BMW,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,M,1
2025,03,BMW,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,M Performance,2
2025,03,BMW,03,Alicante,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,23
2025,03,BMW,03,Alicante,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,1
2025,03,BMW,03,Alicante,Private,BEV,UKL2,FOCUS SEGMENT,Standard,9
2025,03,BMW,03,Alicante,Private,ICE,GKL,FOCUS SEGMENT,Standard,1
2025,03,BMW,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,8
2025,03,BMW,03,Alicante,Private,ICE,MKL,FOCUS SEGMENT,Standard,3
2025,03,BMW,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,23
2025,03,BMW,03,Alicante,Private,PHEV,KKL,FOCUS SEGMENT,Standard,3
2025,03,BMW,03,Alicante,Private,PHEV,MKL,FOCUS SEGMENT,Standard,2
2025,03,BMW,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2025,03,BYD,03,Alicante,Private,BEV,KKL,REST,Standard,4
2025,03,BYD,03,Alicante,Private,BEV,UKL1,REST,Standard,7
2025,03,BYD,03,Alicante,Private,BEV,UKL2,REST,Standard,2
2025,03,BYD,03,Alicante,Private,PHEV,KKL,REST,Standard,4
2025,03,CITROEN,03,Alicante,Corporate,BEV,UKL2,REST,Standard,2
2025,03,CITROEN,03,Alicante,Corporate,ICE,SKL,REST,Standard,7
2025,03,CITROEN,03,Alicante,Corporate,ICE,UKL1,REST,Standard,2
2025,03,CITROEN,03,Alicante,Corporate,ICE,UKL2,REST,Standard,40
2025,03,CITROEN,03,Alicante,Private,BEV,UKL1,REST,Standard,4
2025,03,CITROEN,03,Alicante,Private,BEV,UKL2,REST,Standard,2
2025,03,CITROEN,03,Alicante,Private,ICE,SKL,REST,Standard,2
2025,03,CITROEN,03,Alicante,Private,ICE,UKL1,REST,Standard,15
2025,03,CITROEN,03,Alicante,Private,ICE,UKL2,REST,Standard,17
2025,03,CITROEN,03,Alicante,RAC,BEV,UKL1,REST,Standard,16
2025,03,CITROEN,03,Alicante,RAC,ICE,UKL1,REST,Standard,10
2025,03,CITROEN,03,Alicante,RAC,ICE,UKL2,REST,Standard,331
