anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2024,08,AGUINAGA,TRANSIT,01,Álava,Corporate,ICE,,REST,Standard,,1
2024,08,ALFA ROMEO,STELVIO,01,Álava,Corporate,ICE,KKL,REST,Standard,SAV,1
2024,08,AUDI,A3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2024,08,AUDI,Q2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,08,AUDI,Q3,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2024,08,AUDI,Q3 SPORTBACK,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2024,08,AUDI,Q3 SPORTBACK,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,2
2024,08,AUDI,Q4 SPORTBACK E-TRON,01,Álava,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,08,AUDI,Q5,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,08,AUDI,Q5 SPORTBACK,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,08,BMW,SERIE 3,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,M,ESTATE,1
2024,08,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,4
2024,08,BMW,X2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2024,08,BMW,X2,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,3
2024,08,BMW,X4,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2024,08,BMW,X5,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2024,08,BMW,X5,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2024,08,BYD,DOLPHIN,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2024,08,BYD,SEAL U,01,Álava,Private,BEV,KKL,REST,Standard,SAV,1
2024,08,CHALLENGER,V114 MAX SPORT,01,Álava,Private,ICE,,REST,Standard,,1
2024,08,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,5
2024,08,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,5
2024,08,CITROEN,C3 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2024,08,CITROEN,C3 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2024,08,CITROEN,C4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2024,08,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2024,08,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2024,08,CITROEN,C5X,01,Álava,Corporate,PHEV,MKL,REST,Standard,SEDAN,1
2024,08,CITROEN,SPACETOURER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2024,08,CUPRA,CUPRA LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,3
2024,08,DACIA,DUSTER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2024,08,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,5
2024,08,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,5
2024,08,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,11
2024,08,FIAT,500,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 3P,1
