anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,cod_prov,provincia,dealer_estimated,dealer_id,confidence,source_confidence,count
2026,08,10,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,06,Badajoz,centrowagen,CENTROWAGEN,medium,official,1
2026,08,10,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,29,Málaga,safamotor,SAFAMOTOR,high,official,1
2026,08,10,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,45,Toledo,aldauto car,ALDAUTO CAR,medium,official,1
2026,08,10,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,04,Almería,vera import,VERA IMPORT,medium,official,1
2026,08,10,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,06,Badajoz,centrowagen,CENTROWAGEN,medium,official,1
2026,08,10,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,17,Girona,autopodium,AUTOPODIUM,high,official,1
2026,08,10,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,29,Málaga,safamotor,SAFAMOTOR,high,official,1
2026,08,10,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,32,Ourense,apersa,APERSA,medium,official,1
2026,08,10,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,36,Pontevedra,vepersa,VEPERSA,medium,official,1
2026,08,10,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,51,Ceuta,solera motor,SOLERA MOTOR,medium,official,1
2026,08,10,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28,Madrid,center madrid las rozas,AUDI CENTER MADRID LAS ROZAS,high,official,1
2026,08,10,AUDI,A5,Private,ICE,Gasolina/Electrico Enchufable,KKL,FOCUS SEGMENT,Standard,SEDAN,03,Alicante,serramóvil,SERRAMOVIL,medium,official,1
