anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,25,BMW,01,Álava,Corporate,BEV,1
2026,06,25,BMW,01,Álava,Corporate,ICE,1
2026,06,25,BMW,01,Álava,Private,ICE,2
2026,06,25,BMW,01,Álava,Private,PHEV,1
2026,06,25,CHANGAN,01,Álava,Private,BEV,1
2026,06,25,CITROEN,01,Álava,Private,BEV,1
2026,06,25,DACIA,01,Álava,Private,ICE,4
2026,06,25,DR,01,Álava,Private,ICE,1
2026,06,25,FIAT,01,Álava,Corporate,ICE,1
2026,06,25,FORD,01,Álava,Private,BEV,1
2026,06,25,FORD,01,Álava,Private,PHEV,1
2026,06,25,HONDA,01,Álava,Private,ICE,1
2026,06,25,HYUNDAI,01,Álava,Private,BEV,1
2026,06,25,HYUNDAI,01,Álava,Private,ICE,3
2026,06,25,KIA,01,Álava,Private,BEV,1
2026,06,25,KIA,01,Álava,Private,ICE,3
2026,06,25,NISSAN,01,Álava,Private,ICE,1
2026,06,25,RENAULT,01,Álava,Corporate,ICE,1
2026,06,25,SEAT,01,Álava,Private,ICE,1
2026,06,25,SKODA,01,Álava,Private,BEV,1
2026,06,25,SKODA,01,Álava,Private,ICE,1
2026,06,25,TESLA,01,Álava,Private,BEV,1
2026,06,25,TOYOTA,01,Álava,Private,ICE,1
2026,06,25,TOYOTA,01,Álava,Private,PHEV,1
2026,06,25,ALFA ROMEO,02,Albacete,Corporate,ICE,3
2026,06,25,BYD,02,Albacete,Private,BEV,1
2026,06,25,CUPRA,02,Albacete,Corporate,ICE,1
2026,06,25,DACIA,02,Albacete,Private,ICE,2
2026,06,25,EBRO,02,Albacete,Private,ICE,1
2026,06,25,HYUNDAI,02,Albacete,Private,ICE,3
2026,06,25,KIA,02,Albacete,Private,ICE,1
2026,06,25,MG,02,Albacete,Private,PHEV,1
2026,06,25,OMODA,02,Albacete,Corporate,BEV,1
2026,06,25,RENAULT,02,Albacete,Private,BEV,1
2026,06,25,RENAULT,02,Albacete,Private,ICE,1
2026,06,25,SEAT,02,Albacete,Private,ICE,1
2026,06,25,VOLKSWAGEN,02,Albacete,Corporate,BEV,1
2026,06,25,VOLKSWAGEN,02,Albacete,Corporate,PHEV,1
2026,06,25,VOLKSWAGEN,02,Albacete,Private,ICE,1
2026,06,25,ALPINE,03,Alicante,Private,BEV,3
2026,06,25,AUDI,03,Alicante,Private,BEV,1
2026,06,25,AUDI,03,Alicante,Private,ICE,6
2026,06,25,AUDI,03,Alicante,Private,PHEV,2
2026,06,25,BMW,03,Alicante,Corporate,ICE,2
2026,06,25,BMW,03,Alicante,Private,BEV,3
2026,06,25,BMW,03,Alicante,Private,ICE,3
2026,06,25,BYD,03,Alicante,Corporate,BEV,1
2026,06,25,BYD,03,Alicante,Private,BEV,2
2026,06,25,BYD,03,Alicante,Private,PHEV,2
2026,06,25,BYD,03,Alicante,RAC,PHEV,175
2026,06,25,CHANGAN,03,Alicante,Private,BEV,1
2026,06,25,CITROEN,03,Alicante,Corporate,ICE,1
2026,06,25,CITROEN,03,Alicante,Private,BEV,1
2026,06,25,CITROEN,03,Alicante,Private,ICE,5
2026,06,25,CITROEN,03,Alicante,RAC,ICE,3
2026,06,25,DACIA,03,Alicante,Corporate,ICE,3
2026,06,25,DACIA,03,Alicante,Private,ICE,19
2026,06,25,EBRO,03,Alicante,Private,ICE,2
2026,06,25,FIAT,03,Alicante,RAC,BEV,2
2026,06,25,FIAT,03,Alicante,RAC,ICE,50
2026,06,25,FORD,03,Alicante,Private,BEV,1
2026,06,25,FORD,03,Alicante,Private,PHEV,1
2026,06,25,HONDA,03,Alicante,Private,ICE,2
2026,06,25,HYUNDAI,03,Alicante,Private,ICE,8
2026,06,25,JAECOO,03,Alicante,Private,ICE,2
2026,06,25,JEEP,03,Alicante,RAC,ICE,14
2026,06,25,KG MOBILITY,03,Alicante,Private,ICE,2
2026,06,25,KIA,03,Alicante,Corporate,ICE,2
2026,06,25,KIA,03,Alicante,Private,BEV,2
