anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,04,AUDI,A1,01,Álava,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,1
2026,04,AUDI,A3,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2026,04,AUDI,A5,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,04,AUDI,A6,01,Álava,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,04,AUDI,Q3,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,04,AUDI,Q3 SPORTBACK,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,04,AUDI,Q4 E-TRON,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,04,BAIC,X55,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2026,04,BMW,SERIE 3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,M,ESTATE,1
2026,04,BMW,SERIE 4,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,M Performance,CABRIO,1
2026,04,BMW,SERIE 5,01,Álava,Private,PHEV,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,04,BMW,SERIE 7,01,Álava,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,04,BMW,SERIE 7,01,Álava,Private,PHEV,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,04,BMW,iX1,01,Álava,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,04,BMW,iX2,01,Álava,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,04,BMW,iX3,01,Álava,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,04,BYD,ATTO 2,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,04,BYD,ATTO 2,01,Álava,Private,PHEV,UKL1,REST,Standard,SAV,3
2026,04,BYD,DOLPHIN SURF,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,2
2026,04,BYD,SEALION 7,01,Álava,Private,BEV,KKL,REST,Standard,SAV,1
2026,04,CHANGAN,DEEPAL S05,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,04,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,30
2026,04,CITROEN,BERLINGO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,04,CITROEN,C3,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,2
2026,04,CITROEN,C3,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,04,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,04,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,25
2026,04,CITROEN,C5 AIRCROSS,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,2
2026,04,CITROEN,JUMPER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,3
2026,04,CUPRA,CUPRA LEON,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,04,CUPRA,CUPRA LEON,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,2
2026,04,CUPRA,CUPRA LEON,01,Álava,Private,PHEV,UKL2,REST,Standard,HACH 5P,1
2026,04,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,2
2026,04,CUPRA,TERRAMAR,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,04,CUPRA,TERRAMAR,01,Álava,Private,PHEV,UKL2,REST,Standard,SAT,1
2026,04,DACIA,BIGSTER,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,04,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,2
2026,04,DACIA,JOGGER,01,Álava,Corporate,ICE,UKL2,REST,Standard,MPV,1
2026,04,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,2
2026,04,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,12
2026,04,DS,NO4,01,Álava,Private,BEV,UKL2,REST,Standard,HACH 5P,1
2026,04,EBRO,S700,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,04,EBRO,S700,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,4
2026,04,EBRO,S800,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2026,04,EBRO,S800,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,2
2026,04,FIAT,DOBLO CARGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,04,FIAT,DUCATO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,4
2026,04,FIAT,DUCATO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,04,FIAT,PANDA,01,Álava,Corporate,ICE,UKL0,REST,Standard,HACH 5P,2
2026,04,FIAT,PANDA,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,1
