yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
20260601,INFO,INVALID_ITV_SCOPE_EXCLUDED,POLARIS,Corporate,registros_excluidos_ficha_itv_invalida,1,1,vin10=3NSRPP2K2T; ficha ITV sin codigos tipo/variante/version utiles (plazas=0)
20260601,INFO,INVALID_ITV_SCOPE_EXCLUDED,"VOLKSWAGEN, VW",Private,registros_excluidos_ficha_itv_invalida,1,1,vin10=WVWZZZAUZH; ficha ITV sin codigos tipo/variante/version utiles (plazas=0)
