yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202501,INFO,CARROCERO_UNMAPPED,ERKE,,registros_carrocero_sin_chasis_detectado,27,25,ampliar _CHASSIS_RULES o CARROCERO_BRANDS
202501,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,159,100,pool_b00d_private=1694; rate=0.0939
202501,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,115,100,pool_b00d_private=1999; rate=0.0573
202501,INFO,KM0_FALLBACK,CITROEN,Corporate,b00d_private_moved_to_corporate,122,100,pool_b00d_private=1523; rate=0.0802
