anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,19,AUDI,01,Álava,Private,BEV,1
2026,06,19,AUDI,01,Álava,Private,ICE,1
2026,06,19,BMW,01,Álava,Private,PHEV,1
2026,06,19,DACIA,01,Álava,Private,ICE,1
2026,06,19,HYUNDAI,01,Álava,Private,ICE,2
2026,06,19,JAECOO,01,Álava,Private,PHEV,2
2026,06,19,OMODA,01,Álava,Private,PHEV,1
2026,06,19,PEUGEOT,01,Álava,Corporate,ICE,2
2026,06,19,SKODA,01,Álava,Corporate,BEV,1
2026,06,19,SKODA,01,Álava,Corporate,ICE,1
2026,06,19,TOYOTA,01,Álava,Corporate,PHEV,1
2026,06,19,TOYOTA,01,Álava,Private,BEV,2
2026,06,19,TOYOTA,01,Álava,Private,ICE,1
2026,06,19,AUDI,02,Albacete,Private,ICE,1
2026,06,19,CUPRA,02,Albacete,Corporate,ICE,1
2026,06,19,DACIA,02,Albacete,Private,ICE,1
2026,06,19,EVO,02,Albacete,Private,ICE,1
2026,06,19,FIAT,02,Albacete,Corporate,ICE,10
2026,06,19,KG MOBILITY,02,Albacete,Private,ICE,1
2026,06,19,KIA,02,Albacete,Private,ICE,1
2026,06,19,MERCEDES,02,Albacete,Corporate,ICE,1
2026,06,19,MERCEDES,02,Albacete,Private,BEV,1
2026,06,19,MG,02,Albacete,Private,ICE,1
2026,06,19,MITSUBISHI,02,Albacete,Corporate,ICE,1
2026,06,19,MITSUBISHI,02,Albacete,Private,ICE,1
2026,06,19,PEUGEOT,02,Albacete,Private,ICE,2
2026,06,19,RENAULT,02,Albacete,Corporate,ICE,2
2026,06,19,RENAULT,02,Albacete,Private,ICE,1
2026,06,19,RENAULT TRUCKS,02,Albacete,Corporate,ICE,1
2026,06,19,TOYOTA,02,Albacete,Private,ICE,3
2026,06,19,VOLKSWAGEN,02,Albacete,Private,ICE,2
2026,06,19,AUDI,03,Alicante,Private,PHEV,3
2026,06,19,BMW,03,Alicante,Corporate,ICE,2
2026,06,19,BMW,03,Alicante,Private,ICE,2
2026,06,19,BYD,03,Alicante,Corporate,BEV,1
2026,06,19,BYD,03,Alicante,Corporate,PHEV,1
2026,06,19,CARROCERIAS CREVILLENTE,03,Alicante,RAC,ICE,1
2026,06,19,CARROCERIAS MINDA,03,Alicante,Corporate,ICE,2
2026,06,19,CITROEN,03,Alicante,Corporate,ICE,2
2026,06,19,CITROEN,03,Alicante,Private,BEV,1
2026,06,19,CITROEN,03,Alicante,Private,ICE,4
2026,06,19,CUPRA,03,Alicante,Private,BEV,1
2026,06,19,CUPRA,03,Alicante,Private,ICE,2
2026,06,19,DACIA,03,Alicante,Corporate,ICE,1
2026,06,19,DACIA,03,Alicante,Private,ICE,20
