anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,29,AUDI,01,Álava,Corporate,ICE,1
2026,06,29,BMW,01,Álava,Private,BEV,1
2026,06,29,CHANGAN,01,Álava,Corporate,BEV,1
2026,06,29,CITROEN,01,Álava,Corporate,ICE,1
2026,06,29,CUPRA,01,Álava,Private,ICE,1
2026,06,29,DACIA,01,Álava,Private,ICE,8
2026,06,29,EBRO,01,Álava,Private,ICE,1
2026,06,29,FORD,01,Álava,Corporate,PHEV,1
2026,06,29,HONDA,01,Álava,Corporate,ICE,1
2026,06,29,HYUNDAI,01,Álava,Private,BEV,2
2026,06,29,HYUNDAI,01,Álava,Private,ICE,8
2026,06,29,KIA,01,Álava,Corporate,ICE,1
2026,06,29,KIA,01,Álava,Private,BEV,1
2026,06,29,KIA,01,Álava,Private,ICE,2
2026,06,29,LEAPMOTOR,01,Álava,Private,BEV,1
2026,06,29,MERCEDES,01,Álava,Private,ICE,1
2026,06,29,MG,01,Álava,Private,BEV,1
2026,06,29,MG,01,Álava,Private,ICE,2
2026,06,29,MINI,01,Álava,Private,BEV,1
2026,06,29,NISSAN,01,Álava,Corporate,ICE,5
2026,06,29,NISSAN,01,Álava,Private,ICE,1
2026,06,29,OPEL,01,Álava,Corporate,ICE,18
2026,06,29,PEUGEOT,01,Álava,Corporate,ICE,9
2026,06,29,PEUGEOT,01,Álava,Private,ICE,1
2026,06,29,RENAULT,01,Álava,Corporate,ICE,1
2026,06,29,RENAULT,01,Álava,Private,BEV,1
2026,06,29,RENAULT,01,Álava,Private,ICE,2
2026,06,29,TESLA,01,Álava,Private,BEV,1
2026,06,29,TOYOTA,01,Álava,Private,ICE,2
2026,06,29,VOLKSWAGEN,01,Álava,Corporate,BEV,1
2026,06,29,VOLKSWAGEN,01,Álava,Private,ICE,2
2026,06,29,VOLKSWAGEN,01,Álava,Private,PHEV,1
2026,06,29,AUDI,02,Albacete,Private,ICE,1
2026,06,29,AUDI,02,Albacete,Private,PHEV,1
2026,06,29,BYD,02,Albacete,Corporate,BEV,1
2026,06,29,BYD,02,Albacete,Corporate,PHEV,1
2026,06,29,BYD,02,Albacete,Private,PHEV,1
2026,06,29,CITROEN,02,Albacete,Private,BEV,1
2026,06,29,CITROEN,02,Albacete,Private,ICE,1
2026,06,29,DACIA,02,Albacete,Private,ICE,5
2026,06,29,FIAT,02,Albacete,Corporate,ICE,6
2026,06,29,FORD,02,Albacete,Corporate,PHEV,1
2026,06,29,HYUNDAI,02,Albacete,Corporate,ICE,2
2026,06,29,HYUNDAI,02,Albacete,Private,ICE,3
2026,06,29,JAECOO,02,Albacete,Private,ICE,1
2026,06,29,KIA,02,Albacete,Private,ICE,6
2026,06,29,NISSAN,02,Albacete,Corporate,ICE,1
2026,06,29,OMODA,02,Albacete,Private,ICE,4
2026,06,29,OPEL,02,Albacete,Private,ICE,1
2026,06,29,PEUGEOT,02,Albacete,Corporate,ICE,1
2026,06,29,RENAULT,02,Albacete,Corporate,BEV,1
2026,06,29,RENAULT,02,Albacete,Corporate,ICE,2
2026,06,29,RENAULT,02,Albacete,Private,ICE,1
2026,06,29,SEAT,02,Albacete,Corporate,ICE,2
2026,06,29,SEAT,02,Albacete,Corporate,PHEV,1
2026,06,29,SEAT,02,Albacete,Private,ICE,3
2026,06,29,SKODA,02,Albacete,Private,ICE,1
2026,06,29,SUBARU,02,Albacete,Private,ICE,1
2026,06,29,SUZUKI,02,Albacete,Private,ICE,1
2026,06,29,TOYOTA,02,Albacete,Private,ICE,1
2026,06,29,VOLKSWAGEN,02,Albacete,Corporate,PHEV,1
2026,06,29,VOLVO,02,Albacete,Corporate,ICE,1
2026,06,29,AUDI,03,Alicante,Corporate,ICE,1
2026,06,29,BMW,03,Alicante,Corporate,BEV,1
2026,06,29,BMW,03,Alicante,Corporate,ICE,4
2026,06,29,BMW,03,Alicante,Corporate,PHEV,1
2026,06,29,BMW,03,Alicante,Private,BEV,1
2026,06,29,BMW,03,Alicante,Private,ICE,2
2026,06,29,BMW,03,Alicante,Private,PHEV,1
2026,06,29,BYD,03,Alicante,Private,BEV,7
2026,06,29,BYD,03,Alicante,Private,PHEV,2
2026,06,29,CARROCERIAS CREVILLENTE,03,Alicante,RAC,ICE,1
2026,06,29,CHANGAN,03,Alicante,Private,BEV,2
2026,06,29,CITROEN,03,Alicante,Corporate,ICE,18
2026,06,29,CITROEN,03,Alicante,Private,ICE,4
2026,06,29,CUPRA,03,Alicante,Corporate,BEV,1
2026,06,29,CUPRA,03,Alicante,Corporate,ICE,1
2026,06,29,CUPRA,03,Alicante,Corporate,PHEV,1
2026,06,29,CUPRA,03,Alicante,Private,BEV,3
2026,06,29,CUPRA,03,Alicante,Private,ICE,4
2026,06,29,CUPRA,03,Alicante,Private,PHEV,1
2026,06,29,DACIA,03,Alicante,Private,ICE,6
2026,06,29,EBRO,03,Alicante,Private,ICE,4
2026,06,29,EBRO,03,Alicante,Private,PHEV,1
2026,06,29,FIAT,03,Alicante,Private,ICE,1
2026,06,29,FIAT,03,Alicante,RAC,ICE,84
2026,06,29,FORD,03,Alicante,Corporate,ICE,3
2026,06,29,FORD,03,Alicante,Private,BEV,1
2026,06,29,FORD,03,Alicante,Private,ICE,3
2026,06,29,FORD,03,Alicante,RAC,ICE,1
2026,06,29,HONDA,03,Alicante,Private,ICE,1
2026,06,29,HYUNDAI,03,Alicante,Corporate,ICE,1
2026,06,29,HYUNDAI,03,Alicante,Private,ICE,6
2026,06,29,JAECOO,03,Alicante,Private,ICE,4
2026,06,29,JEEP,03,Alicante,Private,ICE,1
2026,06,29,KIA,03,Alicante,Corporate,ICE,1
2026,06,29,KIA,03,Alicante,Private,BEV,5
2026,06,29,KIA,03,Alicante,Private,ICE,22
2026,06,29,LEAPMOTOR,03,Alicante,Private,BEV,2
2026,06,29,LYNK & CO,03,Alicante,Corporate,PHEV,1
2026,06,29,LYNK & CO,03,Alicante,Private,BEV,1
2026,06,29,MAZDA,03,Alicante,Corporate,ICE,4
2026,06,29,MAZDA,03,Alicante,Private,ICE,5
2026,06,29,MERCEDES,03,Alicante,Corporate,ICE,1
2026,06,29,MERCEDES,03,Alicante,Corporate,PHEV,2
2026,06,29,MERCEDES,03,Alicante,Private,ICE,1
