anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,09,10,BYD,ATTO 2,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,10,BYD,ATTO 3 EVO,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,1
2026,09,10,BYD,SEAL,01,Álava,Corporate,BEV,KKL,REST,Standard,SEDAN,5
2026,09,10,CITROEN,JUMPER,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,10,FORD,RANGER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,5
2026,09,10,HYUNDAI,KONA,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,10,LEAPMOTOR,T03,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,09,10,MERCEDES,CLASE GLE,01,Álava,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,MG,MG S9,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,09,10,NISSAN,JUKE,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,10,RENAULT,CAPTUR,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,10,RENAULT,MASTER,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,10,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,09,10,VOLVO,XC40,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,CITROEN,C3,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,10,DACIA,BIGSTER,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,EBRO,S800,02,Albacete,Private,ICE,KKL,REST,Standard,SAV,1
2026,09,10,HYUNDAI,KONA,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,10,HYUNDAI,TUCSON,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,KIA,NIRO,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,NISSAN,QASHQAI,02,Albacete,Private,ICE,UKL2,REST,Standard,SAT,1
2026,09,10,RENAULT,CAPTUR,02,Albacete,Corporate,ICE,UKL1,REST,Standard,SAV,1
2026,09,10,SKODA,FABIA,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,10,TESLA,MODEL 3,02,Albacete,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,09,10,VOLKSWAGEN,T-ROC,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,AUDI,Q3 SPORTBACK,03,Alicante,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,AUDI,Q5 SPORTBACK,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,BAW,212 T01,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,BMW,SERIE 4,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,2
2026,09,10,BMW,iX2,03,Alicante,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,BYD,ATTO 2,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,2
2026,09,10,BYD,ATTO 2,03,Alicante,Private,PHEV,UKL1,REST,Standard,SAV,2
2026,09,10,BYD,DOLPHIN SURF,03,Alicante,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,09,10,BYD,SEAL U,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,09,10,CITROEN,BERLINGO,03,Alicante,Corporate,BEV,SKL,REST,Standard,TRANSPORTER,1
2026,09,10,CITROEN,C3 AIRCROSS,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,CUPRA,FORMENTOR,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,09,10,CUPRA,TERRAMAR,03,Alicante,Private,PHEV,UKL2,REST,Standard,SAT,1
2026,09,10,DACIA,BIGSTER,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,DACIA,DUSTER,03,Alicante,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,09,10,DACIA,SANDERO,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,5
2026,09,10,FIAT,500,03,Alicante,Private,ICE,UKL0,REST,Standard,HACH 3P,1
2026,09,10,FIAT,PANDA,03,Alicante,Private,ICE,UKL0,REST,Standard,HACH 5P,1
2026,09,10,FORD,RANGER,03,Alicante,Corporate,PHEV,SKL,REST,Standard,PICKUP,1
2026,09,10,FORD,TOURNEO,03,Alicante,Private,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,10,GWM,ORA 5 SUV,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,HONDA,JAZZ,03,Alicante,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,10,HYUNDAI,TUCSON,03,Alicante,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,09,10,KG MOBILITY,TIVOLI,03,Alicante,Private,ICE,UKL1,REST,Standard,SAV,1
2026,09,10,KIA,EV2,03,Alicante,Private,BEV,UKL1,REST,Standard,SAV,1
2026,09,10,KIA,NIRO,03,Alicante,Private,ICE,UKL2,REST,Standard,SAV,2
2026,09,10,LEAPMOTOR,B10,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,2
2026,09,10,LEPAS,L8,03,Alicante,Corporate,PHEV,MKL,REST,Standard,SAV,1
2026,09,10,LEXUS,LBX,03,Alicante,Private,ICE,UKL1,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,LEXUS,NX,03,Alicante,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,LEXUS,RX,03,Alicante,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,MAZDA,MAZDA 2,03,Alicante,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,09,10,MERCEDES,CITAN,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,09,10,MERCEDES,CLASE C,03,Alicante,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,09,10,MERCEDES,CLASE GLC,03,Alicante,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,09,10,MERCEDES,CLASE GLC,03,Alicante,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,09,10,MERCEDES,SPRINTER 300,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
