anyo,mes,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,01,AUDI,Q3,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,01,AUDI,Q3 SPORTBACK,01,Álava,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,01,BMW,SERIE 2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,MPV,1
2026,01,BMW,SERIE 3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,M,ESTATE,1
2026,01,BMW,X1,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,01,BMW,X1,01,Álava,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,01,BMW,X2,01,Álava,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,01,BMW,X3,01,Álava,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,01,BMW,X3,01,Álava,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,01,BMW,X3,01,Álava,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,01,BYD,DOLPHIN,01,Álava,Private,BEV,UKL1,REST,Standard,HACH 5P,6
2026,01,BYD,DOLPHIN SURF,01,Álava,Private,BEV,UKL0,REST,Standard,HACH 5P,1
2026,01,BYD,SEAL,01,Álava,Private,BEV,KKL,REST,Standard,SEDAN,1
2026,01,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,5
2026,01,CITROEN,BERLINGO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,13
2026,01,CITROEN,C3,01,Álava,Corporate,BEV,UKL1,REST,Standard,HACH 5P,1
2026,01,CITROEN,C3,01,Álava,Corporate,ICE,UKL1,REST,Standard,HACH 5P,1
2026,01,CITROEN,C3,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,01,CITROEN,C4,01,Álava,Corporate,BEV,UKL2,REST,Standard,HACH 5P,1
2026,01,CITROEN,C4,01,Álava,Corporate,ICE,UKL2,REST,Standard,HACH 5P,1
2026,01,CITROEN,C4,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,01,CITROEN,C5 AIRCROSS,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2026,01,CUPRA,FORMENTOR,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAT,1
2026,01,CUPRA,FORMENTOR,01,Álava,Private,ICE,UKL2,REST,Standard,SAT,2
2026,01,CUPRA,TERRAMAR,01,Álava,Private,PHEV,UKL2,REST,Standard,SAT,1
2026,01,DACIA,BIGSTER,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,4
2026,01,DACIA,DUSTER,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,2
2026,01,DACIA,DUSTER,01,Álava,Private,ICE,SKL,REST,Standard,PICKUP,1
2026,01,DACIA,SANDERO,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,6
2026,01,EBRO,S400,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,01,EBRO,S700,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
2026,01,EBRO,S700,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,01,EBRO,S800,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,01,FIAT,500,01,Álava,Corporate,BEV,UKL0,REST,Standard,HACH 3P,2
2026,01,FIAT,PANDA,01,Álava,Corporate,ICE,UKL0,REST,Standard,HACH 5P,1
2026,01,FORD,EXPLORER,01,Álava,Corporate,BEV,SKL,REST,Standard,PICKUP,1
2026,01,FORD,FOCUS,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,01,FORD,KUGA,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,2
2026,01,FORD,PUMA,01,Álava,Corporate,ICE,UKL1,REST,Standard,SAV,2
2026,01,FORD,PUMA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,01,FORD,TOURNEO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,01,FORD,TOURNEO,01,Álava,Private,ICE,SKL,REST,Standard,TRANSPORTER,3
2026,01,FORD,TOURNEO,01,Álava,Private,PHEV,SKL,REST,Standard,TRANSPORTER,1
2026,01,HONDA,CIVIC,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,01,HONDA,CR-V,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2026,01,HONDA,HR-V,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,01,HONDA,JAZZ,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,01,HONDA,ZR-V,01,Álava,Corporate,ICE,UKL2,REST,Standard,SAV,1
2026,01,HYUNDAI,BAYON,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,2
2026,01,HYUNDAI,I10,01,Álava,Private,ICE,UKL0,REST,Standard,HACH 5P,2
2026,01,HYUNDAI,I20,01,Álava,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,01,HYUNDAI,I30,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,01,HYUNDAI,INSTER,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,2
2026,01,HYUNDAI,KONA,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,3
2026,01,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,4
2026,01,HYUNDAI,TUCSON,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SAV,3
2026,01,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,5
2026,01,HYUNDAI,TUCSON,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,1
2026,01,JAECOO,JAECOO 5,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,01,JAECOO,JAECOO 7,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,3
2026,01,JAECOO,JAECOO 7,01,Álava,Private,PHEV,UKL2,REST,Standard,SAV,11
2026,01,JEEP,AVENGER,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,3
2026,01,JEEP,RENEGADE,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,01,JEEP,WRANGLER,01,Álava,Corporate,PHEV,UKL2,REST,Standard,SUV,1
2026,01,KG MOBILITY,TIVOLI,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,01,KIA,EV3,01,Álava,Private,BEV,UKL1,REST,Standard,SAV,1
2026,01,KIA,NIRO,01,Álava,Private,BEV,UKL2,REST,Standard,SAV,8
2026,01,KIA,NIRO,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,1
