anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,22,CUPRA,01,Álava,Corporate,PHEV,1
2026,06,22,FIAT,01,Álava,Corporate,ICE,1
2026,06,22,FORD,01,Álava,Corporate,ICE,1
2026,06,22,FORD,01,Álava,Corporate,PHEV,1
2026,06,22,HONDA,01,Álava,Private,ICE,1
2026,06,22,HYUNDAI,01,Álava,Private,ICE,1
2026,06,22,KIA,01,Álava,Private,ICE,3
2026,06,22,MERCEDES,01,Álava,Corporate,BEV,1
2026,06,22,TESLA,01,Álava,Corporate,BEV,2
2026,06,22,TOYOTA,01,Álava,Corporate,BEV,1
2026,06,22,TOYOTA,01,Álava,Private,ICE,1
2026,06,22,TOYOTA,01,Álava,Private,PHEV,1
2026,06,22,AUDI,02,Albacete,Private,ICE,1
2026,06,22,BMW,02,Albacete,Corporate,ICE,1
2026,06,22,CHANGAN,02,Albacete,Private,BEV,1
2026,06,22,CITROEN,02,Albacete,Private,BEV,1
2026,06,22,CUPRA,02,Albacete,Private,ICE,1
2026,06,22,HYUNDAI,02,Albacete,Private,ICE,1
2026,06,22,KIA,02,Albacete,Private,ICE,1
2026,06,22,MERCEDES,02,Albacete,Corporate,BEV,1
2026,06,22,MERCEDES,02,Albacete,Corporate,ICE,2
2026,06,22,MERCEDES,02,Albacete,Corporate,PHEV,1
2026,06,22,OMODA,02,Albacete,Private,ICE,1
2026,06,22,OMODA,02,Albacete,Private,PHEV,1
2026,06,22,RENAULT,02,Albacete,Corporate,ICE,1
2026,06,22,RENAULT,02,Albacete,Private,ICE,1
2026,06,22,SKODA,02,Albacete,Private,ICE,2
2026,06,22,TOYOTA,02,Albacete,Private,ICE,1
2026,06,22,VOLKSWAGEN,02,Albacete,Private,ICE,1
2026,06,22,AUDI,03,Alicante,Private,ICE,1
2026,06,22,AUDI,03,Alicante,Private,PHEV,1
2026,06,22,BMW,03,Alicante,Private,BEV,2
2026,06,22,BMW,03,Alicante,Private,ICE,3
2026,06,22,BYD,03,Alicante,Private,BEV,1
2026,06,22,BYD,03,Alicante,Private,PHEV,1
2026,06,22,CHANGAN,03,Alicante,Private,BEV,1
2026,06,22,CITROEN,03,Alicante,Private,BEV,2
2026,06,22,CITROEN,03,Alicante,Private,ICE,2
2026,06,22,DACIA,03,Alicante,Private,ICE,13
2026,06,22,EBRO,03,Alicante,Private,ICE,2
2026,06,22,FORD,03,Alicante,Corporate,ICE,2
2026,06,22,FORD,03,Alicante,Corporate,PHEV,1
2026,06,22,FORD,03,Alicante,Private,ICE,1
2026,06,22,FORD,03,Alicante,Private,PHEV,1
2026,06,22,FORD,03,Alicante,RAC,ICE,9
2026,06,22,HYUNDAI,03,Alicante,Corporate,ICE,1
2026,06,22,HYUNDAI,03,Alicante,Private,BEV,1
2026,06,22,HYUNDAI,03,Alicante,Private,ICE,5
2026,06,22,JAECOO,03,Alicante,Corporate,ICE,1
2026,06,22,KIA,03,Alicante,Private,ICE,5
2026,06,22,LEXUS,03,Alicante,Corporate,ICE,1
2026,06,22,LEXUS,03,Alicante,Private,ICE,1
2026,06,22,MERCEDES,03,Alicante,Corporate,ICE,2
2026,06,22,MERCEDES,03,Alicante,Corporate,PHEV,4
2026,06,22,MERCEDES,03,Alicante,Private,PHEV,2
2026,06,22,MG,03,Alicante,Corporate,ICE,1
2026,06,22,MG,03,Alicante,Private,ICE,8
2026,06,22,MG,03,Alicante,Private,PHEV,3
2026,06,22,NISSAN,03,Alicante,Private,ICE,1
2026,06,22,OMODA,03,Alicante,Corporate,PHEV,1
2026,06,22,OMODA,03,Alicante,Private,ICE,1
2026,06,22,OMODA,03,Alicante,Private,PHEV,1
2026,06,22,OPEL,03,Alicante,Corporate,ICE,1
2026,06,22,OPEL,03,Alicante,Private,ICE,3
2026,06,22,PEUGEOT,03,Alicante,Private,BEV,1
2026,06,22,PEUGEOT,03,Alicante,Private,ICE,4
2026,06,22,POLESTAR,03,Alicante,Private,BEV,1
2026,06,22,RENAULT,03,Alicante,Private,ICE,5
2026,06,22,SEAT,03,Alicante,Private,ICE,1
2026,06,22,"SEMICARFRAN,S.L",03,Alicante,Corporate,ICE,1
2026,06,22,SKODA,03,Alicante,Private,ICE,4
2026,06,22,SUZUKI,03,Alicante,Private,ICE,2
2026,06,22,TECNOCARSA,03,Alicante,Corporate,ICE,1
2026,06,22,TESLA,03,Alicante,Corporate,BEV,1
2026,06,22,TESLA,03,Alicante,Private,BEV,2
2026,06,22,TOYOTA,03,Alicante,Corporate,ICE,1
2026,06,22,TOYOTA,03,Alicante,Corporate,PHEV,2
2026,06,22,TOYOTA,03,Alicante,Private,ICE,9
2026,06,22,TOYOTA,03,Alicante,Private,PHEV,2
2026,06,22,VOLKSWAGEN,03,Alicante,Corporate,PHEV,1
2026,06,22,VOLKSWAGEN,03,Alicante,Private,ICE,4
2026,06,22,AUDI,04,Almería,Private,BEV,1
2026,06,22,BYD,04,Almería,Private,BEV,2
2026,06,22,DACIA,04,Almería,Private,ICE,2
2026,06,22,FIAT,04,Almería,Private,ICE,1
2026,06,22,FORD,04,Almería,Corporate,PHEV,1
2026,06,22,FORD,04,Almería,Private,PHEV,1
2026,06,22,HONDA,04,Almería,Private,ICE,1
2026,06,22,HYUNDAI,04,Almería,Private,ICE,2
2026,06,22,JAECOO,04,Almería,Private,ICE,1
2026,06,22,KIA,04,Almería,Private,ICE,1
2026,06,22,MAZDA,04,Almería,Private,ICE,1
2026,06,22,MERCEDES,04,Almería,Corporate,ICE,1
2026,06,22,MG,04,Almería,Private,ICE,2
2026,06,22,MINI,04,Almería,Private,ICE,1
2026,06,22,NISSAN,04,Almería,Private,ICE,1
2026,06,22,OMODA,04,Almería,Private,ICE,1
2026,06,22,PEUGEOT,04,Almería,Private,ICE,2
