anyo,mes,dia,marca,modelo,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,body_type,count
2026,07,16,BYD,SEAL U,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,16,CITROEN,JUMPY,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,16,DACIA,JOGGER,01,Álava,Private,ICE,UKL2,REST,Standard,MPV,1
2026,07,16,FORD,TOURNEO,01,Álava,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,16,FOTON MOTORS,TUNLAND,01,Álava,Corporate,ICE,SKL,REST,Standard,PICKUP,1
2026,07,16,HYUNDAI,KONA,01,Álava,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,16,HYUNDAI,TUCSON,01,Álava,Private,ICE,UKL2,REST,Standard,SAV,2
2026,07,16,KIA,SORENTO,01,Álava,Private,ICE,KKL,REST,Standard,SAV,1
2026,07,16,MERCEDES,CLASE GLB,01,Álava,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,16,MG,MG S9,01,Álava,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,16,SKODA,OCTAVIA,01,Álava,Private,ICE,UKL2,REST,Standard,ESTATE,1
2026,07,16,TOYOTA,COROLLA,01,Álava,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,16,VOLVO,XC60,01,Álava,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,16,BMW,SERIE 2,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,MPV,1
2026,07,16,BMW,X6,02,Albacete,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,16,BYD,DOLPHIN SURF,02,Albacete,Corporate,BEV,UKL0,REST,Standard,HACH 5P,1
2026,07,16,CUPRA,CUPRA LEON,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,16,CUPRA,RAVAL,02,Albacete,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,07,16,DACIA,SANDERO,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,2
2026,07,16,HYUNDAI,I30,02,Albacete,Private,ICE,UKL2,REST,Standard,HACH 5P,1
2026,07,16,HYUNDAI,KONA,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,1
2026,07,16,HYUNDAI,TUCSON,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,2
2026,07,16,MG,MG 3,02,Albacete,Private,ICE,UKL1,REST,Standard,HACH 5P,1
2026,07,16,RENAULT,AUSTRAL,02,Albacete,Private,ICE,UKL2,REST,Standard,SAV,1
2026,07,16,SKODA,KAMIQ,02,Albacete,Private,ICE,UKL1,REST,Standard,SAV,2
2026,07,16,SKODA,KODIAQ,02,Albacete,Private,PHEV,KKL,REST,Standard,SAV,2
2026,07,16,TOYOTA,PROACE VERSO,02,Albacete,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
2026,07,16,VOLVO,XC40,02,Albacete,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,16,ALPINE,A290,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,07,16,AUDI,A3,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,07,16,AUDI,A6,03,Alicante,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,07,16,AUDI,Q3,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,16,AUDI,Q5 SPORTBACK,03,Alicante,RAC,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,07,16,BMW,SERIE 2,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,MPV,1
2026,07,16,BMW,SERIE 4,03,Alicante,Private,ICE,KKL,FOCUS SEGMENT,Standard,CABRIO,1
2026,07,16,BMW,X1,03,Alicante,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,07,16,BYD,DOLPHIN,03,Alicante,Private,BEV,UKL1,REST,Standard,HACH 5P,1
2026,07,16,BYD,DOLPHIN SURF,03,Alicante,Corporate,BEV,UKL0,REST,Standard,HACH 5P,1
2026,07,16,BYD,SEAL U,03,Alicante,Private,PHEV,KKL,REST,Standard,SAV,1
2026,07,16,CHANGAN,DEEPAL S07,03,Alicante,Private,BEV,UKL2,REST,Standard,SAV,1
2026,07,16,CITROEN,BERLINGO,03,Alicante,Corporate,ICE,SKL,REST,Standard,TRANSPORTER,1
