anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,04,CITROEN,01,Álava,Private,ICE,1
2026,06,04,MAZDA,01,Álava,Private,ICE,1
2026,06,04,MITSUBISHI,01,Álava,Private,PHEV,1
2026,06,04,OMODA,01,Álava,Private,ICE,1
2026,06,04,OMODA,01,Álava,Private,PHEV,1
2026,06,04,PEUGEOT,01,Álava,Corporate,ICE,2
2026,06,04,TESLA,01,Álava,Private,BEV,1
2026,06,04,TOYOTA,01,Álava,Corporate,ICE,1
2026,06,04,TOYOTA,01,Álava,Private,ICE,1
2026,06,04,TOYOTA,01,Álava,Private,PHEV,1
2026,06,04,VOLKSWAGEN,01,Álava,Corporate,ICE,1
2026,06,04,VOLKSWAGEN,01,Álava,Private,ICE,1
2026,06,04,VOLVO,01,Álava,Private,ICE,1
2026,06,04,ADRIA,03,Alicante,Private,ICE,1
2026,06,04,ALPINE,03,Alicante,Private,BEV,1
2026,06,04,AUDI,03,Alicante,Corporate,ICE,2
2026,06,04,AUDI,03,Alicante,Private,BEV,1
2026,06,04,AUDI,03,Alicante,RAC,ICE,7
2026,06,04,BENIMAR,03,Alicante,Private,ICE,1
2026,06,04,BYD,03,Alicante,Private,BEV,1
2026,06,04,BYD,03,Alicante,Private,PHEV,1
2026,06,04,CHANGAN,03,Alicante,Private,BEV,1
2026,06,04,CITROEN,03,Alicante,Private,ICE,1
2026,06,04,DACIA,03,Alicante,Private,ICE,17
2026,06,04,EBRO,03,Alicante,Private,ICE,2
2026,06,04,EVO,03,Alicante,Private,ICE,1
2026,06,04,FORD,03,Alicante,Corporate,ICE,1
2026,06,04,FORD,03,Alicante,Private,BEV,1
2026,06,04,FORD,03,Alicante,Private,ICE,2
2026,06,04,HYUNDAI,03,Alicante,Private,ICE,3
2026,06,04,KIA,03,Alicante,Corporate,ICE,1
2026,06,04,KIA,03,Alicante,Private,BEV,2
2026,06,04,KIA,03,Alicante,Private,ICE,2
2026,06,04,LEAPMOTOR,03,Alicante,Private,BEV,1
2026,06,04,LEXUS,03,Alicante,Private,BEV,1
2026,06,04,LEXUS,03,Alicante,Private,ICE,3
2026,06,04,MAZDA,03,Alicante,Private,ICE,1
2026,06,04,MC LOUIS,03,Alicante,RAC,ICE,1
2026,06,04,MERCEDES,03,Alicante,Corporate,BEV,1
2026,06,04,MERCEDES,03,Alicante,Corporate,ICE,3
2026,06,04,MERCEDES,03,Alicante,Corporate,PHEV,3
2026,06,04,MERCEDES,03,Alicante,Private,BEV,1
2026,06,04,MERCEDES,03,Alicante,Private,ICE,2
2026,06,04,MERCEDES,03,Alicante,RAC,ICE,2
2026,06,04,MG,03,Alicante,Private,ICE,1
2026,06,04,NISSAN,03,Alicante,Corporate,BEV,1
2026,06,04,OPEL,03,Alicante,Private,ICE,1
2026,06,04,PEUGEOT,03,Alicante,Corporate,PHEV,1
2026,06,04,RENAULT,03,Alicante,Private,ICE,1
