anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,16,DACIA,01,Álava,Private,ICE,1
2026,06,16,HONDA,01,Álava,Corporate,ICE,1
2026,06,16,HYUNDAI,01,Álava,Corporate,BEV,1
2026,06,16,KIA,01,Álava,Private,BEV,1
2026,06,16,KIA,01,Álava,Private,ICE,2
2026,06,16,MC LOUIS,01,Álava,Private,ICE,2
2026,06,16,MCLOUIS,01,Álava,Private,ICE,1
2026,06,16,MERCEDES,01,Álava,Corporate,ICE,1
2026,06,16,MERCEDES,01,Álava,Private,ICE,2
2026,06,16,MG,01,Álava,Private,ICE,1
2026,06,16,MG,01,Álava,Private,PHEV,1
2026,06,16,MITSUBISHI,01,Álava,Private,ICE,1
2026,06,16,OPEL,01,Álava,Private,ICE,1
2026,06,16,RENAULT,01,Álava,Private,ICE,1
2026,06,16,TOYOTA,01,Álava,Private,BEV,2
2026,06,16,TOYOTA,01,Álava,Private,ICE,3
2026,06,16,TOYOTA,01,Álava,Private,PHEV,1
2026,06,16,VOLKSWAGEN,01,Álava,Corporate,ICE,3
2026,06,16,VOLVO,01,Álava,Private,ICE,1
2026,06,16,ZAGO AUTOMOTIVE,01,Álava,Corporate,ICE,4
2026,06,16,CAPRON,02,Albacete,Private,ICE,1
2026,06,16,DACIA,02,Albacete,Private,ICE,3
2026,06,16,HYUNDAI,02,Albacete,Private,BEV,1
2026,06,16,HYUNDAI,02,Albacete,Private,ICE,2
2026,06,16,MERCEDES,02,Albacete,Corporate,ICE,1
2026,06,16,MERCEDES,02,Albacete,Corporate,PHEV,1
2026,06,16,MERCEDES,02,Albacete,Private,ICE,1
2026,06,16,MERCEDES-V,02,Albacete,Private,ICE,1
2026,06,16,PEUGEOT,02,Albacete,Corporate,ICE,1
2026,06,16,PEUGEOT,02,Albacete,Private,BEV,1
2026,06,16,PEUGEOT,02,Albacete,Private,ICE,1
2026,06,16,RECAPOL,02,Albacete,Private,ICE,1
2026,06,16,RENAULT,02,Albacete,Private,ICE,1
2026,06,16,SKODA,02,Albacete,Private,ICE,1
2026,06,16,TOYOTA,02,Albacete,Corporate,ICE,1
2026,06,16,VOLKSWAGEN,02,Albacete,Corporate,ICE,1
2026,06,16,VOLKSWAGEN,02,Albacete,Private,BEV,1
2026,06,16,ATALAYA,03,Alicante,RAC,ICE,1
2026,06,16,AUDI,03,Alicante,Private,ICE,2
2026,06,16,AUDI,03,Alicante,Private,PHEV,1
2026,06,16,BMW,03,Alicante,Corporate,BEV,1
2026,06,16,BMW,03,Alicante,Corporate,ICE,2
2026,06,16,BMW,03,Alicante,Private,ICE,3
2026,06,16,BMW,03,Alicante,Private,PHEV,2
2026,06,16,BYD,03,Alicante,Corporate,BEV,2
2026,06,16,BYD,03,Alicante,Private,BEV,1
2026,06,16,BYD,03,Alicante,Private,PHEV,1
2026,06,16,CITROEN,03,Alicante,Private,BEV,3
2026,06,16,CITROEN,03,Alicante,Private,ICE,1
2026,06,16,DACIA,03,Alicante,Corporate,ICE,1
2026,06,16,DACIA,03,Alicante,Private,ICE,11
2026,06,16,EBRO,03,Alicante,Corporate,ICE,1
2026,06,16,EBRO,03,Alicante,Private,ICE,1
2026,06,16,FIAT,03,Alicante,RAC,ICE,68
2026,06,16,FORD,03,Alicante,Corporate,ICE,1
2026,06,16,FORD,03,Alicante,Private,PHEV,2
2026,06,16,GIOTTILINE,03,Alicante,RAC,ICE,1
2026,06,16,GOUPIL,03,Alicante,Corporate,BEV,1
2026,06,16,HONDA,03,Alicante,Private,ICE,1
2026,06,16,HYUNDAI,03,Alicante,Corporate,ICE,1
2026,06,16,HYUNDAI,03,Alicante,Private,ICE,3
2026,06,16,IVECO,03,Alicante,Corporate,ICE,1
2026,06,16,JAECOO,03,Alicante,Private,ICE,1
2026,06,16,JAECOO,03,Alicante,Private,PHEV,1
2026,06,16,JEANJE,03,Alicante,RAC,ICE,1
2026,06,16,JEEP,03,Alicante,RAC,ICE,50
2026,06,16,KG MOBILITY,03,Alicante,Private,BEV,1
