anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2025,02,BMW,00,Desconocida,Private,ICE,2
2025,02,FIAT,00,Desconocida,Private,ICE,3
2025,02,FORD,00,Desconocida,Private,ICE,1
2025,02,HYUNDAI,00,Desconocida,Private,ICE,1
2025,02,MCLOUIS,00,Desconocida,Private,ICE,1
2025,02,MERCEDES,00,Desconocida,Private,ICE,1
2025,02,TESLA,00,Desconocida,Private,BEV,1
2025,02,ALFA ROMEO,01,Álava,Corporate,ICE,2
2025,02,AUDI,01,Álava,Corporate,ICE,2
2025,02,AUDI,01,Álava,Private,ICE,4
2025,02,BENIMAR,01,Álava,Private,ICE,1
2025,02,BMW,01,Álava,Corporate,ICE,6
2025,02,BMW,01,Álava,Private,BEV,1
2025,02,BMW,01,Álava,Private,ICE,1
2025,02,BYD,01,Álava,Private,BEV,1
2025,02,BYD,01,Álava,Private,PHEV,1
2025,02,CHALLENGER,01,Álava,Private,ICE,2
2025,02,CITROEN,01,Álava,Corporate,ICE,22
2025,02,CITROEN,01,Álava,Private,ICE,9
2025,02,CUPRA,01,Álava,Corporate,ICE,1
2025,02,CUPRA,01,Álava,Corporate,PHEV,1
2025,02,CUPRA,01,Álava,Private,ICE,3
2025,02,DACIA,01,Álava,Corporate,ICE,4
2025,02,DACIA,01,Álava,Private,BEV,1
2025,02,DACIA,01,Álava,Private,ICE,13
2025,02,DFSK,01,Álava,Private,PHEV,1
2025,02,DIGAL,01,Álava,Corporate,ICE,1
2025,02,FORD,01,Álava,Corporate,ICE,15
2025,02,FORD,01,Álava,Corporate,PHEV,1
2025,02,FORD,01,Álava,Private,BEV,1
2025,02,FORD,01,Álava,Private,ICE,11
2025,02,FORD,01,Álava,Private,PHEV,1
2025,02,GORBEA,01,Álava,Corporate,ICE,1
2025,02,HONDA,01,Álava,Private,ICE,1
2025,02,HYUNDAI,01,Álava,Corporate,ICE,3
2025,02,HYUNDAI,01,Álava,Private,BEV,1
2025,02,HYUNDAI,01,Álava,Private,ICE,22
2025,02,IVECO,01,Álava,Private,ICE,1
2025,02,JAECOO,01,Álava,Corporate,PHEV,1
2025,02,JAECOO,01,Álava,Private,ICE,3
2025,02,JAECOO,01,Álava,Private,PHEV,7
2025,02,JEEP,01,Álava,Corporate,ICE,5
2025,02,JEEP,01,Álava,Private,ICE,2
2025,02,KG MOBILITY,01,Álava,Private,ICE,1
2025,02,KIA,01,Álava,Private,BEV,1
2025,02,KIA,01,Álava,Private,ICE,6
2025,02,LAND ROVER,01,Álava,Corporate,ICE,1
2025,02,LEAPMOTOR,01,Álava,Private,BEV,1
2025,02,LEXUS,01,Álava,Private,ICE,3
2025,02,LEXUS,01,Álava,Private,PHEV,5
2025,02,MAZDA,01,Álava,Corporate,ICE,3
2025,02,MAZDA,01,Álava,Private,ICE,9
2025,02,MC LOUIS,01,Álava,Private,ICE,1
2025,02,MERCEDES,01,Álava,Corporate,BEV,1
2025,02,MERCEDES,01,Álava,Corporate,ICE,4
2025,02,MERCEDES,01,Álava,Private,BEV,1
2025,02,MERCEDES,01,Álava,Private,ICE,4
2025,02,MERCEDES,01,Álava,Private,PHEV,2
2025,02,MERCEDES-V,01,Álava,Corporate,ICE,1
2025,02,MG,01,Álava,Corporate,PHEV,1
2025,02,MG,01,Álava,Private,BEV,1
2025,02,MG,01,Álava,Private,ICE,12
2025,02,MG,01,Álava,Private,PHEV,1
2025,02,MINI,01,Álava,Corporate,ICE,1
2025,02,MINI,01,Álava,Private,BEV,1
