anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,25,27,Lugo,Private,BEV,4
2026,06,25,27,Lugo,Private,ICE,11
2026,06,25,28,Madrid,Corporate,BEV,98
2026,06,25,28,Madrid,Corporate,ICE,1616
2026,06,25,28,Madrid,Corporate,PHEV,214
2026,06,25,28,Madrid,Private,BEV,137
2026,06,25,28,Madrid,Private,ICE,480
2026,06,25,28,Madrid,Private,PHEV,134
2026,06,25,28,Madrid,RAC,BEV,12
2026,06,25,28,Madrid,RAC,ICE,1902
2026,06,25,28,Madrid,RAC,PHEV,15
2026,06,25,29,Málaga,Corporate,BEV,4
2026,06,25,29,Málaga,Corporate,ICE,33
2026,06,25,29,Málaga,Corporate,PHEV,6
2026,06,25,29,Málaga,Private,BEV,19
2026,06,25,29,Málaga,Private,ICE,96
2026,06,25,29,Málaga,Private,PHEV,21
2026,06,25,29,Málaga,RAC,ICE,16
2026,06,25,30,Murcia,Corporate,BEV,3
2026,06,25,30,Murcia,Corporate,ICE,22
2026,06,25,30,Murcia,Corporate,PHEV,4
2026,06,25,30,Murcia,Private,BEV,16
2026,06,25,30,Murcia,Private,ICE,101
2026,06,25,30,Murcia,Private,PHEV,8
2026,06,25,30,Murcia,RAC,ICE,1
2026,06,25,31,Navarra,Corporate,BEV,3
2026,06,25,31,Navarra,Corporate,ICE,9
2026,06,25,31,Navarra,Corporate,PHEV,3
2026,06,25,31,Navarra,Private,BEV,22
2026,06,25,31,Navarra,Private,ICE,22
2026,06,25,31,Navarra,Private,PHEV,2
2026,06,25,32,Ourense,Corporate,BEV,2
2026,06,25,32,Ourense,Corporate,ICE,3
2026,06,25,32,Ourense,Private,BEV,5
2026,06,25,32,Ourense,Private,ICE,18
2026,06,25,32,Ourense,Private,PHEV,1
2026,06,25,33,Asturias,Corporate,BEV,6
2026,06,25,33,Asturias,Corporate,ICE,11
2026,06,25,33,Asturias,Corporate,PHEV,2
2026,06,25,33,Asturias,Private,BEV,12
2026,06,25,33,Asturias,Private,ICE,41
2026,06,25,33,Asturias,Private,PHEV,9
2026,06,25,33,Asturias,RAC,ICE,1
2026,06,25,34,Palencia,Corporate,ICE,3
2026,06,25,34,Palencia,Private,ICE,6
2026,06,25,35,Las Palmas,Corporate,BEV,4
2026,06,25,35,Las Palmas,Corporate,ICE,154
2026,06,25,35,Las Palmas,Corporate,PHEV,1
2026,06,25,35,Las Palmas,Private,BEV,13
2026,06,25,35,Las Palmas,Private,ICE,66
2026,06,25,35,Las Palmas,Private,PHEV,4
2026,06,25,35,Las Palmas,RAC,BEV,3
2026,06,25,35,Las Palmas,RAC,ICE,315
2026,06,25,36,Pontevedra,Corporate,BEV,4
2026,06,25,36,Pontevedra,Corporate,ICE,9
2026,06,25,36,Pontevedra,Private,BEV,11
2026,06,25,36,Pontevedra,Private,ICE,37
2026,06,25,36,Pontevedra,Private,PHEV,4
2026,06,25,36,Pontevedra,RAC,ICE,1
2026,06,25,37,Salamanca,Corporate,ICE,3
2026,06,25,37,Salamanca,Corporate,PHEV,1
2026,06,25,37,Salamanca,Private,BEV,2
2026,06,25,37,Salamanca,Private,ICE,11
2026,06,25,38,S.C. Tenerife,Corporate,BEV,4
2026,06,25,38,S.C. Tenerife,Corporate,ICE,37
2026,06,25,38,S.C. Tenerife,Corporate,PHEV,3
2026,06,25,38,S.C. Tenerife,Private,BEV,5
2026,06,25,38,S.C. Tenerife,Private,ICE,77
2026,06,25,38,S.C. Tenerife,Private,PHEV,11
2026,06,25,38,S.C. Tenerife,RAC,ICE,2
2026,06,25,39,Cantabria,Corporate,BEV,2
2026,06,25,39,Cantabria,Corporate,ICE,15
2026,06,25,39,Cantabria,Corporate,PHEV,2
2026,06,25,39,Cantabria,Private,BEV,14
2026,06,25,39,Cantabria,Private,ICE,48
2026,06,25,39,Cantabria,Private,PHEV,6
2026,06,25,40,Segovia,Corporate,BEV,1
2026,06,25,40,Segovia,Corporate,ICE,1
2026,06,25,40,Segovia,Private,BEV,1
2026,06,25,40,Segovia,Private,ICE,12
2026,06,25,40,Segovia,Private,PHEV,3
2026,06,25,41,Sevilla,Corporate,BEV,4
2026,06,25,41,Sevilla,Corporate,ICE,30
2026,06,25,41,Sevilla,Private,BEV,15
2026,06,25,41,Sevilla,Private,ICE,105
2026,06,25,41,Sevilla,Private,PHEV,10
2026,06,25,42,Soria,Corporate,ICE,3
2026,06,25,42,Soria,Private,ICE,1
2026,06,25,43,Tarragona,Corporate,BEV,5
2026,06,25,43,Tarragona,Corporate,ICE,16
2026,06,25,43,Tarragona,Corporate,PHEV,3
2026,06,25,43,Tarragona,Private,BEV,8
2026,06,25,43,Tarragona,Private,ICE,41
2026,06,25,43,Tarragona,Private,PHEV,2
2026,06,25,44,Teruel,Corporate,ICE,3
2026,06,25,44,Teruel,Private,ICE,4
2026,06,25,44,Teruel,Private,PHEV,1
2026,06,25,45,Toledo,Corporate,BEV,2
2026,06,25,45,Toledo,Corporate,ICE,19
2026,06,25,45,Toledo,Corporate,PHEV,1
2026,06,25,45,Toledo,Private,BEV,5
2026,06,25,45,Toledo,Private,ICE,25
2026,06,25,45,Toledo,Private,PHEV,6
2026,06,25,46,Valencia,Corporate,BEV,18
2026,06,25,46,Valencia,Corporate,ICE,29
2026,06,25,46,Valencia,Corporate,PHEV,9
2026,06,25,46,Valencia,Private,BEV,31
2026,06,25,46,Valencia,Private,ICE,125
2026,06,25,46,Valencia,Private,PHEV,16
2026,06,25,46,Valencia,RAC,BEV,2
2026,06,25,46,Valencia,RAC,ICE,2
2026,06,25,46,Valencia,RAC,PHEV,3
2026,06,25,47,Valladolid,Corporate,ICE,9
2026,06,25,47,Valladolid,Corporate,PHEV,4
2026,06,25,47,Valladolid,Private,BEV,2
2026,06,25,47,Valladolid,Private,ICE,22
2026,06,25,47,Valladolid,Private,PHEV,4
2026,06,25,47,Valladolid,RAC,ICE,1
2026,06,25,48,Bizkaia,Corporate,BEV,9
2026,06,25,48,Bizkaia,Corporate,ICE,22
2026,06,25,48,Bizkaia,Corporate,PHEV,10
2026,06,25,48,Bizkaia,Private,BEV,13
2026,06,25,48,Bizkaia,Private,ICE,62
2026,06,25,48,Bizkaia,Private,PHEV,9
2026,06,25,49,Zamora,Corporate,ICE,2
2026,06,25,49,Zamora,Corporate,PHEV,1
2026,06,25,49,Zamora,Private,BEV,1
2026,06,25,49,Zamora,Private,ICE,3
2026,06,25,49,Zamora,Private,PHEV,1
2026,06,25,50,Zaragoza,Corporate,BEV,5
2026,06,25,50,Zaragoza,Corporate,ICE,11
2026,06,25,50,Zaragoza,Corporate,PHEV,2
2026,06,25,50,Zaragoza,Private,BEV,9
2026,06,25,50,Zaragoza,Private,ICE,60
2026,06,25,50,Zaragoza,Private,PHEV,6
2026,06,25,51,Ceuta,Corporate,BEV,1
2026,06,25,51,Ceuta,Corporate,ICE,1
2026,06,25,51,Ceuta,Private,ICE,5
2026,06,25,51,Ceuta,Private,PHEV,1
2026,06,25,52,Melilla,Private,ICE,4
2026,06,25,52,Melilla,Private,PHEV,1
