anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2023,04,AUDI,00,Desconocida,Private,ICE,1
2023,04,BENIMAR,00,Desconocida,Private,ICE,1
2023,04,BMW,00,Desconocida,Private,ICE,4
2023,04,CHALLENGER,00,Desconocida,Private,ICE,1
2023,04,FORD,00,Desconocida,Private,ICE,1
2023,04,KIA,00,Desconocida,Private,PHEV,1
2023,04,MOBILVETTA DESING,00,Desconocida,Private,ICE,1
2023,04,TOYOTA,00,Desconocida,Private,ICE,1
2023,04,VOLKSWAGEN,00,Desconocida,Private,ICE,3
2023,04,AUDI,01,Álava,Corporate,ICE,1
2023,04,AUDI,01,Álava,Private,BEV,1
2023,04,AUDI,01,Álava,Private,ICE,2
2023,04,BMW,01,Álava,Corporate,ICE,3
2023,04,BMW,01,Álava,Private,ICE,4
2023,04,CITROEN,01,Álava,Corporate,ICE,42
2023,04,CITROEN,01,Álava,Corporate,PHEV,1
2023,04,CITROEN,01,Álava,Private,ICE,7
2023,04,CITROEN,01,Álava,Private,PHEV,2
2023,04,CUPRA,01,Álava,Corporate,ICE,2
2023,04,CUPRA,01,Álava,Private,ICE,2
2023,04,CUPRA,01,Álava,Private,PHEV,1
2023,04,DACIA,01,Álava,Corporate,ICE,3
2023,04,DACIA,01,Álava,Private,ICE,10
2023,04,FIAT,01,Álava,Corporate,ICE,1
2023,04,FORD,01,Álava,Corporate,ICE,4
2023,04,FORD,01,Álava,Private,ICE,9
2023,04,FORD,01,Álava,Private,PHEV,1
2023,04,HONDA,01,Álava,Private,ICE,1
2023,04,HYUNDAI,01,Álava,Private,BEV,1
2023,04,HYUNDAI,01,Álava,Private,ICE,31
2023,04,HYUNDAI,01,Álava,Private,PHEV,1
2023,04,IRIZAR,01,Álava,Corporate,ICE,2
2023,04,IVECO,01,Álava,Corporate,ICE,1
2023,04,KIA,01,Álava,Corporate,ICE,3
2023,04,KIA,01,Álava,Private,BEV,1
2023,04,KIA,01,Álava,Private,ICE,19
2023,04,KIA,01,Álava,Private,PHEV,1
2023,04,KNAUS,01,Álava,Private,ICE,1
2023,04,LAND ROVER,01,Álava,Corporate,ICE,1
2023,04,LEXUS,01,Álava,Private,PHEV,1
2023,04,MAZDA,01,Álava,Private,ICE,6
2023,04,MAZDA,01,Álava,Private,PHEV,1
