anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2023,02,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,2
2023,02,3 CARROCEROS,,Corporate,ICE,Gas natural comprimido (GNC),,,,,1
2023,02,3 CARROCEROS,,Private,ICE,Diesel,,,,,1
2023,02,3 CARROCEROS,,RAC,ICE,Diesel,,,,,4
2023,02,ACROSS,,RAC,ICE,Diesel,,,,,1
2023,02,ACTIVITY,,Private,ICE,Diesel,,,,,1
2023,02,ACTIVITY,,RAC,ICE,Diesel,,,,,2
2023,02,ADRIA,,Corporate,ICE,Diesel,,,,,1
2023,02,ADRIA,,Private,ICE,Diesel,,,,,14
2023,02,ADRIA,,RAC,ICE,Diesel,,,,,5
2023,02,AGUINAGA,,Private,ICE,Diesel,,,,,1
2023,02,AIWAYS,U5,Corporate,BEV,Electrico,UKL2,REST,Standard,SAV,2
2023,02,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,9
2023,02,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,33
2023,02,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,1
2023,02,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,36
2023,02,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,105
2023,02,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,49
2023,02,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,15
2023,02,ALFA ROMEO,TONALE,RAC,ICE,Diesel,UKL2,REST,Standard,SAV,1
2023,02,ALKE,,Corporate,BEV,Electrico,,,,,1
2023,02,ALPINE,,Corporate,ICE,Gasolina,,,,,1
2023,02,ALPINE,,Private,ICE,Gasolina,,,,,3
2023,02,"ALQUIBER QUALITY, S.A.",,Corporate,ICE,Diesel,,,,,14
2023,02,"ALQUIBER QUALITY, S.A.",,RAC,ICE,Diesel,,,,,9
2023,02,AMELINE,,Corporate,ICE,Diesel,,,,,1
2023,02,AMELINE,,Private,ICE,Diesel,,,,,1
2023,02,ANTOLI,,Corporate,ICE,Diesel,,,,,1
2023,02,ARB ARBUCIES,,Private,ICE,Diesel,,,,,1
2023,02,ASTIKAR,,Corporate,ICE,Diesel,,,,,1
2023,02,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,4
2023,02,ASTON MARTIN,DB11,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,COUPE,1
2023,02,ASTON MARTIN,DBS,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,COUPE,1
2023,02,ASTON MARTIN,DBX,Corporate,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,SAV,1
2023,02,ATALAYA,,RAC,ICE,Diesel,,,,,1
2023,02,AUDI,,Corporate,BEV,Electrico,,,,,7
2023,02,AUDI,,Corporate,ICE,Diesel,,,,,3
2023,02,AUDI,,Corporate,ICE,Gasolina,,,,,1
2023,02,AUDI,,Private,BEV,Electrico,,,,,3
2023,02,AUDI,,Private,ICE,Diesel,,,,,1
2023,02,AUDI,,Private,ICE,Gasolina,,,,,1
2023,02,AUDI,,RAC,BEV,Electrico,,,,,1
2023,02,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,109
2023,02,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,85
2023,02,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,190
2023,02,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,347
2023,02,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,11
2023,02,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,123
2023,02,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,7
2023,02,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,163
2023,02,AUDI,A4,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,130
2023,02,AUDI,A4,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,7
2023,02,AUDI,A4 ALLROAD,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,6
2023,02,AUDI,A4 ALLROAD,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,4
2023,02,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,33
2023,02,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,24
2023,02,AUDI,A5,RAC,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,02,AUDI,A6,Corporate,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,02,AUDI,A6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,36
2023,02,AUDI,A6,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,5
2023,02,AUDI,A6,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,5
2023,02,AUDI,A6,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,02,AUDI,A6,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,13
2023,02,AUDI,A6 ALLROAD,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,3
2023,02,AUDI,A6 ALLROAD,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,02,AUDI,A7,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,M Performance,SEDAN,4
2023,02,AUDI,A7,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,M Performance,SEDAN,2
2023,02,AUDI,A7,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,M Performance,SEDAN,1
2023,02,AUDI,A7,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,M Performance,SEDAN,1
2023,02,AUDI,A8,Corporate,PHEV,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,02,AUDI,Q2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,187
2023,02,AUDI,Q2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,125
2023,02,AUDI,Q2,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,137
2023,02,AUDI,Q3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,244
2023,02,AUDI,Q3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,2
2023,02,AUDI,Q3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,158
2023,02,AUDI,Q3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,3
2023,02,AUDI,Q3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,112
2023,02,AUDI,Q3 SPORTBACK,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,184
2023,02,AUDI,Q3 SPORTBACK,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,8
2023,02,AUDI,Q3 SPORTBACK,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,181
2023,02,AUDI,Q3 SPORTBACK,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,4
2023,02,AUDI,Q3 SPORTBACK,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,49
2023,02,AUDI,Q4 E-TRON,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,25
2023,02,AUDI,Q4 E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,36
2023,02,AUDI,Q4 SPORTBACK E-TRON,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,39
2023,02,AUDI,Q4 SPORTBACK E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,25
2023,02,AUDI,Q5,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,82
2023,02,AUDI,Q5,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,22
2023,02,AUDI,Q5,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,36
2023,02,AUDI,Q5,Private,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,02,AUDI,Q5,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,02,AUDI,Q5 SPORTBACK,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,76
2023,02,AUDI,Q5 SPORTBACK,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,16
2023,02,AUDI,Q5 SPORTBACK,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,33
2023,02,AUDI,Q5 SPORTBACK,Private,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,02,AUDI,Q7,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,25
2023,02,AUDI,Q7,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,5
2023,02,AUDI,Q8,Corporate,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,15
2023,02,AUDI,Q8,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,59
2023,02,AUDI,Q8,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,13
2023,02,AUDI,Q8,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,8
2023,02,AUDI,Q8,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,2
2023,02,AUDI,Q8,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,2
2023,02,AUDI,R8,Corporate,ICE,Gasolina,GKL,FOCUS SEGMENT,M,COUPE,2
2023,02,AUDI,TT,Corporate,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,COUPE,2
2023,02,AUDI,TT,Private,ICE,Gasolina,KKL,FOCUS SEGMENT,Standard,COUPE,2
2023,02,AUTOMOBILI LAMBORGHINI S.P.A.,,Corporate,ICE,Gasolina,,,,,5
2023,02,AYATS,,RAC,ICE,Diesel,,,,,2
2023,02,BAHIA V.I.,,Corporate,ICE,Diesel,,,,,3
2023,02,BALEAR DE CARROSSERIES,,Corporate,ICE,Diesel,,,,,1
2023,02,BARBANY,,Corporate,ICE,Diesel,,,,,3
2023,02,BARBANY,,Corporate,ICE,Gas natural comprimido (GNC),,,,,1
2023,02,BARBANY,,Private,ICE,Diesel,,,,,4
