anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2026,05,FERRARI,00,Desconocida,Private,ICE,1
2026,05,FIAT,00,Desconocida,Private,ICE,1
2026,05,HONDA,00,Desconocida,Private,ICE,1
2026,05,ADRIA,01,Álava,Private,ICE,2
2026,05,ALPINE,01,Álava,Private,BEV,1
2026,05,AUDI,01,Álava,Corporate,ICE,3
2026,05,AUDI,01,Álava,Corporate,PHEV,1
2026,05,AUDI,01,Álava,Private,ICE,4
2026,05,AUDI,01,Álava,Private,PHEV,4
2026,05,BAIC,01,Álava,Corporate,ICE,1
2026,05,BENIMAR,01,Álava,Private,ICE,3
2026,05,BMW,01,Álava,Corporate,BEV,1
2026,05,BMW,01,Álava,Corporate,ICE,1
2026,05,BYD,01,Álava,Corporate,BEV,6
2026,05,BYD,01,Álava,Corporate,PHEV,2
2026,05,BYD,01,Álava,Private,BEV,5
2026,05,BYD,01,Álava,Private,PHEV,5
2026,05,BYD,01,Álava,RAC,BEV,3
2026,05,CAPRON,01,Álava,Private,ICE,2
2026,05,CHANGAN,01,Álava,Private,BEV,1
2026,05,CITROEN,01,Álava,Corporate,BEV,1
2026,05,CITROEN,01,Álava,Corporate,ICE,52
2026,05,CITROEN,01,Álava,Private,ICE,8
2026,05,CUPRA,01,Álava,Corporate,BEV,1
2026,05,CUPRA,01,Álava,Corporate,ICE,3
2026,05,CUPRA,01,Álava,Private,ICE,3
2026,05,CUPRA,01,Álava,Private,PHEV,2
2026,05,DACIA,01,Álava,Corporate,ICE,8
2026,05,DACIA,01,Álava,Private,ICE,23
2026,05,DFSK,01,Álava,Corporate,ICE,1
2026,05,DFSK,01,Álava,Private,PHEV,1
2026,05,DR,01,Álava,Corporate,ICE,1
2026,05,EBRO,01,Álava,Corporate,ICE,1
2026,05,EBRO,01,Álava,Private,ICE,3
2026,05,EBRO,01,Álava,Private,PHEV,15
2026,05,ELNAGH,01,Álava,Private,ICE,1
2026,05,EVO,01,Álava,Private,ICE,3
2026,05,FIAT,01,Álava,Corporate,ICE,9
2026,05,FIAT,01,Álava,Private,ICE,1
2026,05,FORD,01,Álava,Corporate,BEV,2
2026,05,FORD,01,Álava,Corporate,ICE,7
2026,05,FORD,01,Álava,Corporate,PHEV,1
2026,05,FORD,01,Álava,Private,BEV,2
2026,05,FORD,01,Álava,Private,ICE,5
2026,05,FORD,01,Álava,Private,PHEV,4
2026,05,GIOTTILINE,01,Álava,Private,ICE,2
2026,05,GORBEA,01,Álava,Corporate,ICE,1
2026,05,HONDA,01,Álava,Corporate,ICE,1
2026,05,HONDA,01,Álava,Private,ICE,5
2026,05,HYUNDAI,01,Álava,Private,BEV,3
2026,05,HYUNDAI,01,Álava,Private,ICE,23
2026,05,HYUNDAI,01,Álava,Private,PHEV,5
2026,05,IGLUVAN,01,Álava,Corporate,ICE,1
2026,05,JAECOO,01,Álava,Corporate,ICE,1
2026,05,JAECOO,01,Álava,Private,BEV,1
2026,05,JAECOO,01,Álava,Private,ICE,5
2026,05,JAECOO,01,Álava,Private,PHEV,3
2026,05,JEEP,01,Álava,Corporate,ICE,2
2026,05,KG MOBILITY,01,Álava,Private,ICE,3
2026,05,KIA,01,Álava,Corporate,BEV,1
2026,05,KIA,01,Álava,Corporate,ICE,2
2026,05,KIA,01,Álava,Private,BEV,5
2026,05,KIA,01,Álava,Private,ICE,18
2026,05,LEAPMOTOR,01,Álava,Private,BEV,1
2026,05,LEAPMOTOR,01,Álava,RAC,BEV,1
2026,05,LEXUS,01,Álava,Corporate,PHEV,1
